"avatar","fullname","id","images/0","images/1","images/2","images/3","images/4","images/5","images/6","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1452239437354704896","https://pbs.twimg.com/media/FCdkEJ7WQAwcOQ1.jpg",,,,,,,"false","false","1","https://twitter.com/search?q=%23शर्म_करिए","https://twitter.com/NitishKumar","https://twitter.com/pluralsbharat","https://twitter.com/pushpampc13","https://twitter.com/mukesh_phd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","अब यही दिन बच गए थे देखने के लिए, देखिए आपने कितनी सुरक्षित और आत्मनिर्भर बनाया है महिला को, आप भूल रहे हैं की जिस गद्दी को गर्म करके बैठे हुए हैं वो इन्ही महिला की देन हैं। #शर्म_करिए @NitishKumar डांस ऑफ डेमोक्रेसी जारी है बस।
@pluralsbharat @ppbihar @pushpampc13 @mukesh_phd","2021-10-24T11:43:00.000Z","https://twitter.com/aadi_bittu/status/1452239437354704896","https://pbs.twimg.com/profile_images/1722715746789380096/1GvYgEts.jpg","💻👨‍💻
Software Developer 
#stubborn
@pluralsbharat
🚩एको अहं, द्वितीयो नास्ति, न भूतो न भविष्यति🚩","2019-10-30T18:56:00.000Z","Patna, India","257","40","19526","3413","https://twitter.com//aadi_bittu","Adrash Kumar Choudhary","@aadi_bittu","false","threads.net/@adrashchoudhary…",,"false"
,,"1467040852342046722","https://pbs.twimg.com/media/FFv532LVIAIEXuc.jpg",,,,,,,"false","false","4","https://twitter.com/NitishKumar","https://twitter.com/search?q=%23शर्मनाक_करतूत","https://twitter.com/BJP4India","https://twitter.com/Jduonline","https://twitter.com/sakshijoshii","https://twitter.com/pushpampc13","https://twitter.com/pluralsbharat","https://twitter.com/mukesh_phd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","क्या चाचा @NitishKumar आप सुंदर सुंदरी ही करते रहेंगे क्या?? आंख दिखाने इसीलिए गए थे क्या दिल्ली!
#शर्मनाक_करतूत 
@BJP4India @Jduonline @sakshijoshii @pushpampc13 @pluralsbharat @mukesh_phd","2021-12-04T07:59:00.000Z","https://twitter.com/aadi_bittu/status/1467040852342046722","https://pbs.twimg.com/profile_images/1722715746789380096/1GvYgEts.jpg","💻👨‍💻
Software Developer 
#stubborn
@pluralsbharat
🚩एको अहं, द्वितीयो नास्ति, न भूतो न भविष्यति🚩","2019-10-30T18:56:00.000Z","Patna, India","257","40","19526","3413","https://twitter.com//aadi_bittu","Adrash Kumar Choudhary","@aadi_bittu","false","threads.net/@adrashchoudhary…",,"false"
,,"1454816570455126023","https://pbs.twimg.com/media/FDCL9NcVkAU0GBD.jpg",,,,,,,"false","false","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","13","phd","लौह पुरुष पटेल और   लौह महिला गांधी
जन्मदिन पर नमन💐- पुण्यतिथि पर नमन 💐","2021-10-31T14:24:00.000Z","https://twitter.com/mukesh_phd/status/1454816570455126023","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,,"false"
,,"1471479315044831235","https://pbs.twimg.com/media/FGu-oFwVkAYJhjC.jpg",,,,,,,"false","false","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Was called on by Prof. (Dr.) M. Rahman, HOD Department of English, Patna College PU. to recieve emolument for securing Rank 1 in paper presentation on the topic ""Struggle for Rights  : An Indian perspective"". Thanks and regards to Sir. 😊🙏","2021-12-16T13:56:00.000Z","https://twitter.com/Bhargav13916344/status/1471479315044831235","https://pbs.twimg.com/profile_images/1461757481487515651/RhNkA4ob.jpg","🏛️ UoA'23 
🏛️ PU'21 📍Human @uoa_official","2019-10-06T04:00:00.000Z","Jamshedpur, India","52","112","782","434","https://twitter.com//Bhargav13916344","внαяgαν ραη∂єу","@Bhargav13916344","false",,,"false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1443233696836767744","https://pbs.twimg.com/media/FAbXGK7VEAMgs4w.jpg","https://pbs.twimg.com/media/FAbXGK-VcAE1G5j.jpg",,,,,,"true","false","75",,,,,,,,,,,,,,,,,,,,,,,,"","Tejashwi Yadav","https://pbs.twimg.com/media/FAbXGK7VEAMgs4w.jpg","https://pbs.twimg.com/media/FAbXGK-VcAE1G5j.jpg",,,,,,,,,,,"माननीय मुख्यमंत्री से व्यापक जनहित में मांग है कि बिहार में प्रतिवर्ष बाढ़ और सुखाड़ की विभीषिका के कारण होने वाले नुकसान एवं नदी जोड़ने की योजना के महत्व के संदर्भ में राज्यहित में उनके नेतृत्व में एक सर्वदलीय प्रतिनिधि मंडल मा॰ प्रधानमंत्री से मिलकर उपर्युक्त उचित माँगों को रखे","2021-09-29T04:56:00.000Z","https://twitter.com/yadavtejashwi/status/1443077241647210496","@yadavtejashwi","1","6","16","phd","तेजस्वी जी, कुछ तो मौलिक विचार लाइए, कब तक नकल करते रहिएगा?
इसलिए पढ़ाई जरूरी थी, नकल के लिए भी अक्ल की ज़रूरत पड़ती है.","2021-09-29T15:18:00.000Z","https://twitter.com/mukesh_phd/status/1443233696836767744","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","true"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1443087359180902402","https://pbs.twimg.com/media/FAbgTeiVIAAmNCq.jpg",,,,,,,"false","false","44","https://twitter.com/NitishKumar","https://twitter.com/officecmbihar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","9","phd","माननीय मुख्यमंत्री नीतीश कुमार जी, क्या आपके कथित सुशासन ने क्रांतिकारियों की जयंती पर महापुरुषों का सम्मान करना छोड़ दिया है? शर्मनाक है आपका रवैया!
@NitishKumar @officecmbihar","2021-09-29T05:36:00.000Z","https://twitter.com/mukesh_phd/status/1443087359180902402","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1442777508621869061",,,,,,,,"false","false","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","phd","दलाल मीडिया मुर्दाबाद!","2021-09-28T09:05:00.000Z","https://twitter.com/mukesh_phd/status/1442777508621869061","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1442741216123052036","https://pbs.twimg.com/media/FAWlfMzVUAAfWCq.jpg",,,,,,,"false","false","125","https://twitter.com/NitishKumar","https://twitter.com/search?q=%23ShaheedBhagatSingh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","15","phd","माननीय मुख्यमंत्री, बिहार नीतीश कुमार जी जबसे आप अपने आवास में जयंती-पुण्यतिथि मनाने लगे हैं. आपकी प्रशासन ने महापुरुषों को अपमान करना शुरू कर दिया है.
शर्मनाक है मुख्यमंत्री @NitishKumar 
#ShaheedBhagatSingh","2021-09-28T06:41:00.000Z","https://twitter.com/mukesh_phd/status/1442741216123052036","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1442700437816180738","https://pbs.twimg.com/media/FAWAZqVVEAAPwYp.jpg",,,,,,,"false","false","56","https://twitter.com/search?q=%23ShaheedBhagatSingh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","13","phd","""निष्‍ठुर आलोचना और स्‍वतंत्र विचार, ये दोनों क्रांतिकारी सोच के दो अहम लक्षण हैं"" : भगत सिंह.
#ShaheedBhagatSingh","2021-09-28T03:59:00.000Z","https://twitter.com/mukesh_phd/status/1442700437816180738","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1442468007251382286","https://pbs.twimg.com/media/FAStAcdVQAA-haU.jpg",,,,,,,"false","false","78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","9","phd",,"2021-09-27T12:35:00.000Z","https://twitter.com/mukesh_phd/status/1442468007251382286","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1442340153435910145","https://pbs.twimg.com/media/FAQ4ua5VIAAIIYS.jpg",,,,,,,"false","false","202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","4","48","phd",,"2021-09-27T04:07:00.000Z","https://twitter.com/mukesh_phd/status/1442340153435910145","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1441783825239982089","https://pbs.twimg.com/media/FAI-vgdUcAgtLc6.jpg","https://pbs.twimg.com/media/FAI-v2KVEAcIqMx.jpg",,,,,,"false","false","51","https://twitter.com/search?q=%23Justice_for_supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","12","phd","#Justice_for_supriya","2021-09-25T15:17:00.000Z","https://twitter.com/mukesh_phd/status/1441783825239982089","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1722715746789380096/1GvYgEts.jpg","Adrash Kumar Choudhary","1441376157278957576","https://pbs.twimg.com/media/FADL9e-UYA8CvOX.jpg","https://pbs.twimg.com/media/FADL-EyVgAAp-L-.jpg",,,,,,"false","false","4","https://twitter.com/NitishKumar","https://twitter.com/search?q=%23सुशासन","https://twitter.com/pushpampc13","https://twitter.com/sumananupam13","https://twitter.com/pluralsbharat","https://twitter.com/mukesh_phd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","phd","मधुबनी एक्सिस बैंक के सामने दिनदहाड़े अपराधियों ने बंदूक की नोक पर भारी भरकम रकम लेकर भाग गए, सिक्योरिटी गार्ड को भी गोली मार गए।
कितने नींद में सोए हैं चाचा @NitishKumar  
वाह रे #सुशासन 
@pushpampc13 @sumananupam13 @pluralsbharat @mukesh_phd","2021-09-24T12:17:00.000Z","https://twitter.com/aadi_bittu/status/1441376157278957576","https://pbs.twimg.com/profile_images/1722715746789380096/1GvYgEts.jpg","💻👨‍💻
Software Developer 
#stubborn
@pluralsbharat
🚩एको अहं, द्वितीयो नास्ति, न भूतो न भविष्यति🚩","2019-10-30T18:56:00.000Z","Patna, India","257","40","19526","3413","https://twitter.com//aadi_bittu","Adrash Kumar Choudhary","@aadi_bittu","false","threads.net/@adrashchoudhary…","@aadi_bittu","false"
,,"1471903963045773312",,,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","College of arts and crafts college Patna","2021-12-17T18:03:00.000Z","https://twitter.com/Krishna28805118/status/1471903963045773312","https://pbs.twimg.com/profile_images/1407508293149347843/doqqe1XX.jpg","Artist","2020-09-28T14:59:00.000Z","Bihar, India","9","2","116","51","https://twitter.com//Krishna28805118","Krishna Mohan","@Krishna28805118","false","piped.video/c/ArtistArtlife",,"false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1441348365413847048",,,,,,,,"false","false","84","https://twitter.com/NitishKumar","https://twitter.com/rtiindia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","15","phd","नीतीश कुमार की निकम्मी और भ्रष्ट तंत्र ने एक और RTI कार्यकर्ता को लील लिया.
हरसिद्धि, पूर्वी चंपारण के विपिन अग्रवाल की हत्या यह बताता है कि एक तरफ नीतीश सरकार ""सूचना का अधिकार"" की हत्या कर रही है तो दूसरी तरफ उनके गुंडे ""RTI कार्यकर्ता"" की.
@NitishKumar @rtiindia","2021-09-24T10:26:00.000Z","https://twitter.com/mukesh_phd/status/1441348365413847048","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1722715746789380096/1GvYgEts.jpg","Adrash Kumar Choudhary","1441292407543242761",,,,,,,,"false","false","4","https://twitter.com/tarkishorepd","https://twitter.com/search?q=%23Nepotism","https://twitter.com/pushpampc13","https://twitter.com/pluralsbharat","https://twitter.com/mukesh_phd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","बिहार के उपमुख्यमंत्री साब @tarkishorepd जी आप भी #Nepotism नामक बीमारी से ग्रस्त है क्या!
नलजल धनजल। अपने ही बुने हुए जाल में फस गए।
@pushpampc13 @pluralsbharat @ppbihar @mukesh_phd","2021-09-24T06:44:00.000Z","https://twitter.com/aadi_bittu/status/1441292407543242761","https://pbs.twimg.com/profile_images/1722715746789380096/1GvYgEts.jpg","💻👨‍💻
Software Developer 
#stubborn
@pluralsbharat
🚩एको अहं, द्वितीयो नास्ति, न भूतो न भविष्यति🚩","2019-10-30T18:56:00.000Z","Patna, India","257","40","19526","3413","https://twitter.com//aadi_bittu","Adrash Kumar Choudhary","@aadi_bittu","false","threads.net/@adrashchoudhary…","@aadi_bittu","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440952739945598980",,,,,,,,"false","false","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","4","phd","""लोगों को बरबाद करने का सबसे कारगर तरीका उनके इतिहास की अपनी समझ को नकारना और मिटा देना है' : जॉर्ज ऑरवेल.","2021-09-23T08:14:00.000Z","https://twitter.com/mukesh_phd/status/1440952739945598980","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440948629812887558","https://pbs.twimg.com/media/E_9HIjPVcAgLiXx.jpg","https://pbs.twimg.com/media/E_9HJAEUUAMeSNp.jpg",,,,,,"false","false","68","https://twitter.com/search?q=%23Justice_for_Supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","11","phd","#Justice_for_Supriya","2021-09-23T07:58:00.000Z","https://twitter.com/mukesh_phd/status/1440948629812887558","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440831879444267014","https://pbs.twimg.com/media/E_7c7YbVEAUpZD6.jpg","https://pbs.twimg.com/media/E_7c8BKUUAw3nwV.jpg","https://pbs.twimg.com/media/E_7c8lJVUAElAFC.jpg","https://pbs.twimg.com/media/E_7c9RpVIAMxyMW.jpg",,,,"false","false","57","https://twitter.com/search?q=%23Justic_for_supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","11","phd","#Justic_for_supriya","2021-09-23T00:14:00.000Z","https://twitter.com/mukesh_phd/status/1440831879444267014","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440619176175882240","https://pbs.twimg.com/media/E_4belqVkAMa4ls.jpg","https://pbs.twimg.com/media/E_4bfQNVgAQN0En.jpg","https://pbs.twimg.com/media/E_4bfuoUcAEinsv.jpg","https://pbs.twimg.com/media/E_4bgUPVgAMODl1.jpg",,,,"false","false","29","https://twitter.com/search?q=%23Justice_for_Supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","6","phd","#Justice_for_Supriya","2021-09-22T10:09:00.000Z","https://twitter.com/mukesh_phd/status/1440619176175882240","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440527186453098503","https://pbs.twimg.com/media/E_3GoUzVEAAHzbb.jpg","https://pbs.twimg.com/media/E_3G45jVIAk1jj4.jpg","https://pbs.twimg.com/media/E_3HTxRUUAcBWh5.jpg","https://pbs.twimg.com/media/E_3H1ypVkAUCjh6.jpg",,,,"false","false","43","https://twitter.com/search?q=%23Justice_for_Supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","13","phd","#Justice_for_Supriya","2021-09-22T04:03:00.000Z","https://twitter.com/mukesh_phd/status/1440527186453098503","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440432876755980293","https://pbs.twimg.com/media/E_1yDCUUcAM0mk5.jpg","https://pbs.twimg.com/media/E_1yDi9UcAEfwUA.jpg","https://pbs.twimg.com/media/E_1yEOlVgAYYmgs.jpg",,,,,"false","false","46","https://twitter.com/search?q=%23Justice_for_Supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0","7","phd","#Justice_for_Supriya","2021-09-21T21:48:00.000Z","https://twitter.com/mukesh_phd/status/1440432876755980293","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440274800811778056",,,,,,,,"false","false","169","https://twitter.com/NitishKumar","https://twitter.com/search?q=%23Justice_for_Supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","3","32","phd","नीतीश कुमार ने आखिर जांच में लीपापोती कर ही दी. @NitishKumar शर्मनाक है आपका रवैया.
सुप्रिया सुमन को न्याय दो.
#Justice_for_Supriya","2021-09-21T11:20:00.000Z","https://twitter.com/mukesh_phd/status/1440274800811778056","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1440216800105406465","https://pbs.twimg.com/media/E_ythZwVUAULT2H.jpg","https://pbs.twimg.com/media/E_ytiD5VQAU5yOd.jpg","https://pbs.twimg.com/media/E_ytiXvUYAAz9hT.jpg","https://pbs.twimg.com/media/E_yti7UUcAU1a5a.jpg",,,,"false","false","54","https://twitter.com/search?q=%23Justice_for_Supriya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","18","phd","सुप्रिया हत्याकांड की आवाज़ दिल्ली तक गूंजी: प्लुरल्स के कार्यकर्ताओं ने बिहार भवन के समक्ष किया प्रदर्शन.
#Justice_for_Supriya","2021-09-21T07:30:00.000Z","https://twitter.com/mukesh_phd/status/1440216800105406465","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
"https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Mukesh Kumar","1439871322624958466",,,,,,,,"false","false","51","https://twitter.com/Jduonline","https://twitter.com/NitishKumar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","8","phd","सत्ताधारी दल @Jduonline के चिकित्सक प्रकोष्ठ का चिकित्सक ही हत्या हेतु नामजद आरोपी.
नीतीश कुमार @NitishKumar भयो कोतवाल, अब डर काहे को.","2021-09-20T08:37:00.000Z","https://twitter.com/mukesh_phd/status/1439871322624958466","https://pbs.twimg.com/profile_images/1523109608138895360/WchUaZ-C.jpg","Assistant Professor, Journalism and Mass Communication. Tweets are personal. Retweets are not endorsements.","2021-01-31T12:35:00.000Z","India","1123","103","3766","1314","https://twitter.com//mukesh_phd","Mukesh Kumar","@mukesh_phd","false",,"@mukesh_phd","false"
,,"1472097153057050625","https://pbs.twimg.com/media/FG3wiSUVEAEV3NE.jpg","https://pbs.twimg.com/media/FG3wi2VVIAIUEU2.jpg","https://pbs.twimg.com/media/FG3wjYmVIAIc68P.jpg",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Fresher's Party Newton House
Patna Science College 2K21","2021-12-18T06:51:00.000Z","https://twitter.com/MdAhteshamAzad/status/1472097153057050625","https://pbs.twimg.com/profile_images/1673023034813485057/-bO26KtL.jpg","I'm a student of PPU

B.S College, Danapur 
Ex_PSCian & Newtonian","2020-01-08T07:25:00.000Z","Bihar, India","44","533","878","806","https://twitter.com//MdAhteshamAzad","MD Ahtesham Azad","@MdAhteshamAzad","false",,,"false"
,,"1473612220684591107",,,,,,,,"false","false","0","https://twitter.com/PMOIndia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","University","@PMOIndia see what kind of a university we have. No one picks up the call or respond to emails. I have posted the original marksheet of my wife and provisional certificate, but the student's evaluation division has nothing to care about. Such a pathetic state.","2021-12-22T11:11:00.000Z","https://twitter.com/dilkashmlm/status/1473612220684591107","https://pbs.twimg.com/profile_images/1109410975638142976/PiiPqZDI.jpg","ज़िन्दगी हर कदम एक नई जंग है ।","2009-12-26T18:13:00.000Z","Mumbai","133","261","254","6236","https://twitter.com//dilkashmlm","Dilkash","@dilkashmlm","false","dilkashmlm.blogspot.com",,"false"
,,"1471383044602748930",,,,,,,,"false","false","0","https://twitter.com/sanjayjavin","https://twitter.com/Chshekhar2010","https://twitter.com/NitishKumar","https://twitter.com/VijayKChy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","My sister facing problem in patna women's college just because she has taken student credit card loan from govt of bihar..@sanjayjavin @Chshekhar2010 @NitishKumar @VijayKChy please help ..","2021-12-16T07:33:00.000Z","https://twitter.com/hari005om/status/1471383044602748930","https://pbs.twimg.com/profile_images/1238155481572466700/QWR0USMa.jpg","CA ASPIRANT","2013-03-04T07:46:00.000Z","Patna, India","6","71","31","83","https://twitter.com//hari005om","HARI OM","@hari005om","false",,,"false"
