"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","links/23","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1433458955125026817",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Nowadays sportsperson/athletic, singer, actor, artist, a good leader like politicians are earning more than a post graduate students. If you're a learn what you want and your dedication then definitely you will become champion.","2021-09-02T15:57:00.000Z","https://twitter.com/MiteshTelange/status/1433458955125026817","https://pbs.twimg.com/profile_images/1393676506006659072/sCXb6smJ.jpg","🎓MBA in Finance
🕴 Entrepreneur 
📸 Founder @moneybell @maestphotography Weds
👔 Business Partner @motilaloswalLtd
Equity, Insurance, Mutual Funds, PMS.","2021-03-10T06:54:00.000Z","Navi Mumbai, India","14","172","73","726","https://twitter.com//MiteshTelange","Mitesh Telange","@MiteshTelange","false","maestrophotography.in/",,"false"
,,"1446504006851784706",,,,,"false","false","0","https://twitter.com/CMOMaharashtra","https://twitter.com/OfficeofUT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","@CMOMaharashtra Govt's must  restart UNDER & POST Graduate colleges. But stress on compulsory vaccination for college staff & students. Education has taken a big hit in this pandemic.Unfortunately, all Students do not have access to computers 4 online learning. @OfficeofUT","2021-10-08T15:53:00.000Z","https://twitter.com/Dhanpal1/status/1446504006851784706","https://pbs.twimg.com/profile_images/3755048068/b85829af41dad2015abcd4d35273fce5.jpeg","Advocate,Bombay High Court, Human Rights Activist & Columnist.","2011-07-26T14:08:00.000Z","Mumbai","262","1167","2363","1333","https://twitter.com//Dhanpal1","Dhanpal Solanki Jain","@Dhanpal1","false",,,"false"
,,"1462585204854300676",,,,,"false","false","1","https://twitter.com/search?q=%23Congress",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Post Graduate","Where are elite graduate postgraduate linguist leaders of #Congress ?","2021-11-22T00:54:00.000Z","https://twitter.com/BankiMistry/status/1462585204854300676","https://pbs.twimg.com/profile_images/378800000410418968/5ac8205bbabb2282a202025bcc9ef869.png","Don't wait for Others,
There are No Others;
Even if others don't we should draw longer lines;
& EVM hacking is reality .
Thanks.","2012-10-18T04:14:00.000Z","Micro-MSME-Entrepreneur-Mumbai","7149","218","291315","410392","https://twitter.com//BankiMistry","Bankim Mistry, Chakala, Andheri, Mumbai, INDIA","@BankiMistry","false",,,"false"
,,"1450833181888835586",,,,,"false","false","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3","0","Post Graduate","How is this discriminatory against FMGs in any way?
I've only stated that they call their MBBS degree as MD, which isn't fair.
If you write MD against your name in India, anyone will assume it to be a post-graduate degree & not under-graduate.
What's so discriminatory in this.🙄","2021-10-20T14:36:00.000Z","https://twitter.com/kamdar_j/status/1450833181888835586","https://pbs.twimg.com/profile_images/1569745057997295616/i30O35XP.jpg","Unintellectual |
Underachiever |
MD(Respiratory Medicine) Resident |
Research Associate, IIT-Bombay |
Just another atom in this universe |","2014-03-09T18:34:00.000Z",,"2885","2643","20555","10737","https://twitter.com//kamdar_j","Dr. Bhaumik Kamdar","@kamdar_j","false","timesofindia.indiatimes.com/…",,"false"
"https://pbs.twimg.com/profile_images/3755048068/b85829af41dad2015abcd4d35273fce5.jpeg","Dhanpal Solanki Jain","1419684579355480064",,,,,"false","false","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","0","Post Graduate","Govt's must take medical expert opinion and restart under & post graduate colleges. But stress on compulsory vaccination for college staff & students. Education has taken a big hit in this pandemic.  Unfortunately, all kids don't have access to computers 4 online learning.","2021-07-26T15:42:00.000Z","https://twitter.com/Dhanpal1/status/1419684579355480064","https://pbs.twimg.com/profile_images/3755048068/b85829af41dad2015abcd4d35273fce5.jpeg","Advocate,Bombay High Court, Human Rights Activist & Columnist.","2011-07-26T14:08:00.000Z","Mumbai","262","1167","2363","1333","https://twitter.com//Dhanpal1","Dhanpal Solanki Jain","@Dhanpal1","false",,"@Dhanpal1","false"
,,"1429784766224678915",,,,,"false","false","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","2","Post Graduate","To my new graduates and post grads

Don't let social media decide your worth as a therapist. You can't compare your journey with someone who has more followers and fancy techniques. 
Be honest with your patients and that's what will make you the best physio.","2021-08-23T12:37:00.000Z","https://twitter.com/pallavi_physio/status/1429784766224678915","https://pbs.twimg.com/profile_images/1494536596443389953/G3VjlOFs.jpg","Neuro Physiotherapist.
Extrovert.
Mountain lover.
Crazy.
Stubborn.","2020-09-26T07:49:00.000Z","Mumbai, India","304","194","1249","776","https://twitter.com//pallavi_physio","The.Neuro.Girl.Pallavi","@pallavi_physio","false","instagram.com/the.neuro.girl…",,"false"
,,"1476855091692859393",,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","University","no big surprise ...in parliament most members hv no education at all ..one senior minister said she got her college degree from London university within ONE  WEEK","2021-12-31T09:57:00.000Z","https://twitter.com/Denzilleonard2/status/1476855091692859393","https://pbs.twimg.com/profile_images/1465898208555536387/KPc-uDWU.jpg","M English trainer ..n splt in soft skills ..comm.skills ..presentation techniques..overall confidence building ..since more than 15 years","2021-12-01T04:18:00.000Z",,"57","452","2760","2027","https://twitter.com//Denzilleonard2","Denzil leonard","@Denzilleonard2","false",,,"false"
,,"1476601334883241994",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Check the joker’s bio - self-taught and unlearnt. Guess a summa cum laude from WhatsApp University.","2021-12-30T17:09:00.000Z","https://twitter.com/brishtirnuri/status/1476601334883241994","https://pbs.twimg.com/profile_images/1730567202364149760/c2JgR1zp.jpg","Reluctant random ramblings of a reticent mind","2009-09-16T16:01:00.000Z","Mumbai","1034","3497","84274","15998","https://twitter.com//brishtirnuri","Tomal Dattaroy","@brishtirnuri","false","tomaldattaroy.wordpress.com",,"false"
,,"1476543767083503616","https://pbs.twimg.com/media/FH28ubcXwAokK0h.jpg",,,,"false","false","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","1","University","As recd from WhatsApp University... 

My personal take is, husbands are so protective of their wives! 😉","2021-12-30T13:20:00.000Z","https://twitter.com/sandeepvarma15/status/1476543767083503616","https://pbs.twimg.com/profile_images/1699419926514028544/56YeHLPb.jpg","#LifeLongLearner, #HealthyLifestyle advocate, #runner 🏃| #Vegetarian | #LowCarb | #IntermittentFasting | #Pharma | Tweets r personal | Retweets ❌ Endorsements","2012-03-16T14:33:00.000Z","Mumbai, India","5034","2779","161924","52705","https://twitter.com//sandeepvarma15","SandeepVarma","@sandeepvarma15","false",,,"false"
,,"1475458138744639492",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Graduated From Madarsaachhap University 😂😂😂😂😂","2021-12-27T13:26:00.000Z","https://twitter.com/NikhilK25225715/status/1475458138744639492","https://pbs.twimg.com/profile_images/1554437113168351232/1nc20eRL.jpg","every story has an ending","2020-08-24T12:18:00.000Z",,"207","129","42638","66181","https://twitter.com//NikhilK25225715","Nikhil Koli","@NikhilK25225715","false",,,"false"
,,"1475380462042300416","https://pbs.twimg.com/media/FHmatQAXIAU69lX.jpg",,,,"false","false","38","https://twitter.com/AUThackeray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","5","University","University of Mumbai, Annual Convocation 2021, Guest of Honour Minister Shri. @AUThackeray Saheb🚩","2021-12-27T08:18:00.000Z","https://twitter.com/shwetanktambe/status/1475380462042300416","https://pbs.twimg.com/profile_images/1657641244011667456/78wDteJh.jpg","#newbeginning","2013-04-24T09:56:00.000Z","Bandra East, Mumbai","778","238","17814","3023","https://twitter.com//shwetanktambe","Shwetank Tambe","@shwetanktambe","false",,,"false"
,,"1474721352317685766","https://pbs.twimg.com/media/FHdDPUvVgAEBptS.jpg","https://pbs.twimg.com/media/FHdDPt9VEAE2wiS.jpg","https://pbs.twimg.com/media/FHdDP7rVgAUTOsE.jpg","https://pbs.twimg.com/media/FHdDQPnVcAEXS1h.jpg","false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Conducted 4 sessions on Constitution of India & Women's Rights, Gender Responsive Budgeting, Violence against Women & Girls, Non-Resident Indian Marriages for Gender Sensitization Course for University teachers, 24-25 Dec, 21 by HRDC-UGC, Rani Durgawati Vishva Vidyalaya, Jabalpur","2021-12-25T12:39:00.000Z","https://twitter.com/ProfVibhuti/status/1474721352317685766","https://pbs.twimg.com/profile_images/2065193076/Vibhuti_2_Dec._2011_new.jpg","Former Professor, Advanced Center for Women's Studies, School of Development Studies, Tata Institute of Social Sciences, V. N. Purav Marg, Deonar, Mumbai","2012-04-08T08:11:00.000Z","Mumbai-400088, India","1558","118","2680","3899","https://twitter.com//ProfVibhuti","Dr. Vibhuti Patel","@ProfVibhuti","false","scribd.com",,"false"
,,"1475354993536344065","https://pbs.twimg.com/media/FHmDjDMUcAA4gr9.jpg",,,,"false","false","16","https://twitter.com/AUThackeray","https://twitter.com/search?q=%23aadityathackeray","https://twitter.com/search?q=%23shivsena","https://twitter.com/search?q=%23yuvasena","https://twitter.com/search?q=%23mumbaiuniversity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","University","University of Mumbai, Annual Convocation 2021, Guest of Honour Minister Shri. @AUThackeray ji. ❤️🎓

#aadityathackeray #shivsena #yuvasena #mumbaiuniversity","2021-12-27T06:36:00.000Z","https://twitter.com/jeetvira/status/1475354993536344065","https://pbs.twimg.com/profile_images/1727777307002310656/wiGRUupm.jpg","Chitnis - Yuvasena Mahim Assembly | AUT Loyalist | Media Broadcaster | Social Activist | Retweets Are Not Endorsements.","2011-11-09T08:57:00.000Z","Prabhadevi, Mumbai 🇮🇳💙","399","193","43215","26124","https://twitter.com//jeetvira","Jeet Vira","@jeetvira","false",,,"false"
,,"1474550652009205761",,,,,"true","false","0",,,,,,,,,,,,,,,,,,,,,,,,,"","Rajeev Dewan",,,,,,,,,"Wow ! My dear friend why don’t you understand that all those who have voted him to power twice and will again do in 2024 making it thrice are his classmates and have taken tea from his stall. Yes in the mean time please do share Cambridge certificates of him","2021-12-19T02:10:00.000Z","https://twitter.com/rdfourb/status/1472388724587589638","@rdfourb","0","0","0","University","Modi has got degrees from all universities in India but he did not believe in hard copies as proof. All who voted for him know that. This is a fight of illiterate verus the literate everyone knows that.","2021-12-25T01:20:00.000Z","https://twitter.com/gotrek2/status/1474550652009205761","https://pbs.twimg.com/profile_images/522892290625265664/lK_eC0mV.png",,"2011-03-03T02:04:00.000Z","India","24","191","1552","3731","https://twitter.com//gotrek2","Go trek","@gotrek2","false",,,"false"
,,"1474689743803670535",,,,,"false","false","0","https://twitter.com/Harvard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Wow ! As magical as @Harvard University .!","2021-12-25T10:33:00.000Z","https://twitter.com/DhrutimanJoshi/status/1474689743803670535","https://pbs.twimg.com/profile_images/1478678651042287616/lLztcIz9.jpg","Advocate, High Court, Bombay","2014-11-02T19:37:00.000Z","Mumbai","1205","707","5057","1391","https://twitter.com//DhrutimanJoshi","Adv. Dhrutiman S. Joshi","@DhrutimanJoshi","false",,,"false"
,,"1475270500662145024","https://pbs.twimg.com/media/FHk2q6JVEAM3u00.jpg","https://pbs.twimg.com/media/FHk2rVAVQAAxORE.jpg","https://pbs.twimg.com/media/FHk2rvLVgAQE53t.jpg","https://pbs.twimg.com/media/FHk2sPFUUAMoyt8.jpg","false","false","0","https://twitter.com/search?q=%23FMGE","https://twitter.com/search?q=%23Russia","https://twitter.com/search?q=%23Physiology","https://twitter.com/search?q=%23vijayguptaphysiology","https://twitter.com/search?q=%23fmge","https://twitter.com/search?q=%23medicaleducation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Wonderful opportunity to coach #FMGE  Indian Medical Graduate at Perm State Medical University, #Russia
The session was a huge success with lots concepts discussed in #Physiology

#vijayguptaphysiology #fmge #medicaleducation","2021-12-27T01:01:00.000Z","https://twitter.com/vijayphysiology/status/1475270500662145024","https://pbs.twimg.com/profile_images/1346767863432925184/n6zlsgUX.jpg","Physiologist, Educator, learner, music lover, science explorer.","2018-01-01T15:29:00.000Z","Navi Mumbai, India","12","8","15","155","https://twitter.com//vijayphysiology","Vijay Gupta","@vijayphysiology","false","vijayguptaphysiology.com",,"false"
,,"1474012806668177408",,,,,"false","false","2","http://piped.video/watch?v=xwlyczy-_qk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","YouTube Video of Smt. P. N. Doshi Women’s College Ghatkopar, Mumbai affiliated to SNDT Women’s University  is organizing a Webinar Series with the theme Indian Feminism Through The Ages. ""Herstory of Feminism"" by Vibhuti Patel, 23-12- 2021, 11.00 am.-1 pm
piped.video/watch?v=xwlyczy-…","2021-12-23T13:43:00.000Z","https://twitter.com/ProfVibhuti/status/1474012806668177408","https://pbs.twimg.com/profile_images/2065193076/Vibhuti_2_Dec._2011_new.jpg","Former Professor, Advanced Center for Women's Studies, School of Development Studies, Tata Institute of Social Sciences, V. N. Purav Marg, Deonar, Mumbai","2012-04-08T08:11:00.000Z","Mumbai-400088, India","1558","118","2680","3899","https://twitter.com//ProfVibhuti","Dr. Vibhuti Patel","@ProfVibhuti","false","scribd.com",,"false"
,,"1474359627429023745","https://pbs.twimg.com/media/FHX6P60UUAAFcHX.jpg","https://pbs.twimg.com/media/FHX6QUUVEAQIKQY.jpg","https://pbs.twimg.com/media/FHX6QkYVUAAYR2m.jpg","https://pbs.twimg.com/media/FHX6RDDVUAofVkg.jpg","false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Session on Recent Trends in Social Science Researches for teachers and scholars organised by Shri. Govind Guru University, Godhra on 24-12-2021","2021-12-24T12:41:00.000Z","https://twitter.com/ProfVibhuti/status/1474359627429023745","https://pbs.twimg.com/profile_images/2065193076/Vibhuti_2_Dec._2011_new.jpg","Former Professor, Advanced Center for Women's Studies, School of Development Studies, Tata Institute of Social Sciences, V. N. Purav Marg, Deonar, Mumbai","2012-04-08T08:11:00.000Z","Mumbai-400088, India","1558","118","2680","3899","https://twitter.com//ProfVibhuti","Dr. Vibhuti Patel","@ProfVibhuti","false","scribd.com",,"false"
"https://pbs.twimg.com/profile_images/2065193076/Vibhuti_2_Dec._2011_new.jpg","Dr. Vibhuti Patel","1473948290114719745","https://pbs.twimg.com/media/FHSEI6oVkAMbQ9D.jpg","https://pbs.twimg.com/media/FHSEJVBVcAIVpeg.jpg","https://pbs.twimg.com/media/FHSEJyEVEAE0UW1.jpg","https://pbs.twimg.com/media/FHSEKIjVEAIMb5z.jpg","false","false","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Smt. P. N. Doshi Women’s College Ghatkopar, Mumbai affiliated to SNDT Women’s University  is organizing a Webinar Series with the theme Indian Feminism Through The Ages. The First Webinar in the series is  on ""Herstory of Feminism"" on 23-12- 2021, 11.00 am.","2021-12-23T09:27:00.000Z","https://twitter.com/ProfVibhuti/status/1473948290114719745","https://pbs.twimg.com/profile_images/2065193076/Vibhuti_2_Dec._2011_new.jpg","Former Professor, Advanced Center for Women's Studies, School of Development Studies, Tata Institute of Social Sciences, V. N. Purav Marg, Deonar, Mumbai","2012-04-08T08:11:00.000Z","Mumbai-400088, India","1558","118","2680","3899","https://twitter.com//ProfVibhuti","Dr. Vibhuti Patel","@ProfVibhuti","false","scribd.com","@ProfVibhuti","false"
"https://pbs.twimg.com/profile_images/2065193076/Vibhuti_2_Dec._2011_new.jpg","Dr. Vibhuti Patel","1472878323747356679","https://pbs.twimg.com/media/FHC3B4xUcAEO0qX.jpg",,,,"false","false","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","University","Smt. P. N. Doshi Women’s College Ghatkopar, Mumbai affiliated to SNDT Women’s University  is organizing a Webinar Series with the theme Indian Feminism Through The Ages. The First Webinar in the series is  on ""Herstory of Feminism"" on 23-12- 2021, 11.00 am.","2021-12-20T10:35:00.000Z","https://twitter.com/ProfVibhuti/status/1472878323747356679","https://pbs.twimg.com/profile_images/2065193076/Vibhuti_2_Dec._2011_new.jpg","Former Professor, Advanced Center for Women's Studies, School of Development Studies, Tata Institute of Social Sciences, V. N. Purav Marg, Deonar, Mumbai","2012-04-08T08:11:00.000Z","Mumbai-400088, India","1558","118","2680","3899","https://twitter.com//ProfVibhuti","Dr. Vibhuti Patel","@ProfVibhuti","false","scribd.com","@ProfVibhuti","false"
