"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","links/23","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/links/8","quotedTweet/links/9","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1476168805374038020",,,,,"true","false","0","https://twitter.com/barandbench","https://twitter.com/rashtrapatibhvn","https://twitter.com/search?q=%23Hindus","https://twitter.com/BJP4India","https://twitter.com/PMOIndia","https://twitter.com/HMOIndia",,,,,,,,,,,,,,,,,,,"","Vishwatma 🇮🇳",,,,,,,,,,,,,,,"'These ""Only Vegetarians"" boards are seen everywhere, its against Muslims, its against the constitution and secularism. In spite of having a Muslim friendly government in TN nothing is been done regarding this""","2021-12-28T06:09:00.000Z","https://twitter.com/HLKodo/status/1475710395402764289","@HLKodo","0","0","0","Masters","@barandbench 
@rashtrapatibhvn 
Y do this Milods have holiday, just because they ✋🏿🤑🐖
Is this only limited 2 #Hindus thy go kaput is SELF DECLARED masters without taking a CONSTITUTIONALLY ELECTED GOVT

ELITE CLASS BEGGARS 🐖

Why can't they work
@BJP4India @PMOIndia @HMOIndia","2021-12-29T12:30:00.000Z","https://twitter.com/Nayakspradeep/status/1476168805374038020","https://pbs.twimg.com/profile_images/1243215116276887552/65vG9DcF.jpg","Proud #KANNADIGA(Don't need a certificate from any #ASSHOLES) VERY CLEAR about this...🖕
views are ALWAYS PURELY personal😇","2012-08-20T04:46:00.000Z","Bengaluru, BHARAT","101","511","28860","16191","https://twitter.com//Nayakspradeep","Pradi unknownu😎 🇮🇳","@Nayakspradeep","false",,,"true"
,,"1474460154724700161",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","Most prolly .... masters at Oslo soon !!!","2021-12-24T19:21:00.000Z","https://twitter.com/pushkarsidde/status/1474460154724700161","https://pbs.twimg.com/profile_images/1721847233145163776/TbshuFPq.jpg",,"2016-05-01T08:06:00.000Z",,"87","720","265291","7186","https://twitter.com//pushkarsidde","In my DHFM era","@pushkarsidde","false",,,"false"
,,"1471101646243446790",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","Whatever... Better than pidis and their masters did earlier","2021-12-15T12:55:00.000Z","https://twitter.com/harshu_now/status/1471101646243446790","https://pbs.twimg.com/profile_images/1326561735457738752/rvMjKGUJ.jpg","Love Martial arts and most adventure sports","2016-05-07T17:27:00.000Z","India","83","240","26252","7076","https://twitter.com//harshu_now","HarshuA🇮🇳 ಭಾರತ","@harshu_now","false",,,"false"
,,"1474074384566407172",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Undergrad","One that helped me understand DFT leakage in the undergrad DSP course.","2021-12-23T17:48:00.000Z","https://twitter.com/KK_Ilkal/status/1474074384566407172","https://pbs.twimg.com/profile_images/1005653820066729984/Cn7wiX0L.jpg","Cricket Lover","2018-06-10T03:09:00.000Z","Ilkal, India","253","242","3486","2073","https://twitter.com//KK_Ilkal","Kuldeep Kulkarni","@KK_Ilkal","false","research.adobe.com/person/ku…",,"false"
,,"1471744116664930305",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","No wonder they are in Paxistaan...
Roohani takatein....Ghode pe talwar le ke..these were stories which not even my parents used to tell me at bed time in 1986 and these guys believe it in 2021.
No wonder they sell donkeys to their masters","2021-12-17T07:28:00.000Z","https://twitter.com/Dr_Anant/status/1471744116664930305","https://pbs.twimg.com/profile_images/1554525263999803392/HwWkbpaf.jpg","INDIAN🇮🇳🇮🇳🇮🇳🇮🇳PATRIOT,MSDian.
NOT A JNU Dr. !!!!!
Blocked by- @rwac48
Retweet ≠ Endorsement","2011-07-07T14:22:00.000Z","HINDUSTAN","359","3532","15242","19169","https://twitter.com//Dr_Anant","Dr.FLYBoY 🇮🇳","@Dr_Anant","false",,,"false"
,,"1476824746863960064",,,,,"false","false","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3","College","Not even one Temple  is built yet! A number of schools/colleges/IITs & hospitals built. Infra for hospitals & pharma built. Health insurance in place. Nutritious Mid-day meals for school kids in place.
Stop telling blatant lies & half-truths.
Yah public hain. Sab jaanta hain.","2021-12-31T07:57:00.000Z","https://twitter.com/macharajarao/status/1476824746863960064","https://pbs.twimg.com/profile_images/1363365146924486665/h1xpNIdH.jpg",,"2011-03-26T17:03:00.000Z",,"4138","4962","52387","162152","https://twitter.com//macharajarao","M. S. Srinivasa Rao","@macharajarao","false",,,"false"
,,"1476876103754997761",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3","2","College","Hello Flipkart losers team again 24 hours is over but still didn't get my GST invoice.
Now Flipkart losers, uneducated, un-responsible team proved they don't have efficiency to do the work. So packup your company and go to join the college.","2021-12-31T11:21:00.000Z","https://twitter.com/amit1997maurya/status/1476876103754997761","https://pbs.twimg.com/profile_images/1476245712950030336/R8m4nbyY.jpg","☺️☺️","2015-11-19T13:38:00.000Z","Bengaluru, India","10","45","47","113","https://twitter.com//amit1997maurya","AMIT KUMAR MAURYA","@amit1997maurya","false",,,"false"
,,"1476860468094402561","https://pbs.twimg.com/media/FH7cxLAUYAE0B7W.jpg",,,,"true","false","8","https://twitter.com/dcudupi","https://twitter.com/CMofKarnataka",,,,,,,,,,,,,,,,,,,,,,,"","Imran Khan",,,,,"https://twitter.com/search?q=%23Udupi","https://twitter.com/search?q=%23hijab","https://twitter.com/search?q=%23Principal","https://twitter.com/search?q=%23Burkha",,,,,,,"#Udupi Govt PU girls college bars students from wearing #hijab inside class.6 students are protesting for the last 3 days demanding they be allowed to attend.#Principal Rudre Gowda says we even allow #Burkha inside campus but they will have to remove headscarf to attend class.","2021-12-31T09:54:00.000Z","https://twitter.com/KeypadGuerilla/status/1476854369354088453","@KeypadGuerilla","0","0","5","College","A Student organisation delegation submitted a memorandum to the Add. Deputy Commissioner & Deputy Director of Pre-university on the issue of not allowing to wear scarf in the college. 
@dcudupi @CMofKarnataka","2021-12-31T10:19:00.000Z","https://twitter.com/Public_Karntka/status/1476860468094402561","https://pbs.twimg.com/profile_images/1468542875566690307/vFBF2bQ5.jpg","News Media | Digital News platform | YouTube","2020-05-01T11:32:00.000Z","Karnataka, India","433","44","211","283","https://twitter.com//Public_Karntka","Public Karnataka","@Public_Karntka","false","piped.video/c/Publickarnatak…",,"false"
,,"1476528905523798020",,,,,"false","false","1","https://www.instagram.com/p/CYG1d0IpYUg/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","College","Just posted a photo @ M.S. Ramaiah Medical College instagram.com/p/CYG1d0IpYUg/…","2021-12-30T12:21:00.000Z","https://twitter.com/CollegeRamaiah/status/1476528905523798020","https://pbs.twimg.com/profile_images/1153624694869770240/gXnO-BHl.jpg","Official Twitter handle of Ramaiah Medical College","2019-07-08T06:06:00.000Z","Bengaluru, India","514","47","82","631","https://twitter.com//CollegeRamaiah","Ramaiah Medical College","@CollegeRamaiah","false","msrmc.ac.in",,"false"
,,"1476619789724356615","https://pbs.twimg.com/media/FH4B3B7VcAA8nJm.jpg",,,,"false","false","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4","0","College","Location : Krupanidhi college Junction, Madivala.

Violation: Pillion rider not wearing helmet.","2021-12-30T18:22:00.000Z","https://twitter.com/i_am_Mudassar/status/1476619789724356615","https://pbs.twimg.com/profile_images/1041741892931641346/hwd3ZlMV.jpg","Am not fake....","2018-09-17T09:50:00.000Z","Bengaluru, India","5","41","15","5","https://twitter.com//i_am_Mudassar","S. Mudassar Nazar","@i_am_Mudassar","false",,,"false"
,,"1476800867982401536",,,,,"false","false","1","https://twitter.com/search?q=%23cryptocurrencies","https://twitter.com/search?q=%23Bitcoin","https://twitter.com/search?q=%23dogecoin","https://twitter.com/search?q=%23neetpg2021counselling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","Adding to this 
The course fee for pursuing Post graduation in specialisation in India 
The private colleges fee for 3 years is approx 36 lakhs INR
That's the current value of a Single fucking BITCOIN
#cryptocurrencies 
#Bitcoin 
#dogecoin 
#neetpg2021counselling","2021-12-31T06:22:00.000Z","https://twitter.com/JayavantDr/status/1476800867982401536","https://pbs.twimg.com/profile_images/1401088062256390144/LpPwKtAr.jpg","MBBS | Idli and appam lover| 
| RCB💯 | Liverpool FC l Ortho JR","2021-04-15T20:05:00.000Z","India","68","622","3752","732","https://twitter.com//JayavantDr","Dr JP","@JayavantDr","false",,,"false"
,,"1476430873352294400",,,,,"false","false","1","https://chng.it/Jv6GMgsg","https://twitter.com/ChangeOrg_India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","College","HASTY DECISION TO CLOSE UVCE & B M S EVENING ENGINEERING COLLEGES IN BANGALORE - Sign the Petition! chng.it/Jv6GMgsg via @ChangeOrg_India","2021-12-30T05:52:00.000Z","https://twitter.com/iamsuneelblr/status/1476430873352294400","https://pbs.twimg.com/profile_images/1700405092594204672/msRV56tk.jpg","District Vice President - BJYM Bengaluru Central | Entrepreneur | #IAmNewIndia","2009-06-09T21:15:00.000Z","Bengaluru","791","1299","13819","10780","https://twitter.com//iamsuneelblr","Suneel Shivananda 🇮🇳 BE Civil, DCE","@iamsuneelblr","false","facebook.com/Suneelshivanand…",,"false"
,,"1470323925309538305",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","Masters","First G2 in major, now Gambit in masters. This mf is harbinger of L! 🤡","2021-12-13T09:25:00.000Z","https://twitter.com/der_normal1/status/1470323925309538305","https://pbs.twimg.com/profile_images/1608659499723948033/a__22732.jpg","100% GOD 🙏 | Liverpool #YNWA","2012-01-14T14:37:00.000Z","Guwahati, India","51","39","559","3488","https://twitter.com//der_normal1","Kaushik Aditya Das","@der_normal1","false","instagram.com/der_normal1",,"false"
,,"1476417487344263175",,,,,"false","false","0","https://twitter.com/CMofKarnataka","https://twitter.com/drashwathcn","https://twitter.com/EduMinOfIndia","https://twitter.com/PMOIndia","https://twitter.com/narendramodi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","@CMofKarnataka @drashwathcn @EduMinOfIndia @PMOIndia @narendramodi as we are seeing rise in cases can you shut the theaters, schools and colleges immediately. This will help us to curb the spread and avoid 3rd wave.","2021-12-30T04:58:00.000Z","https://twitter.com/Deepakshanmu/status/1476417487344263175","https://pbs.twimg.com/profile_images/1525019978444877825/fMnHq7hr.jpg","Engineer By Profession and Human by Nature!","2020-09-30T10:00:00.000Z","Bangalore","4","109","210","656","https://twitter.com//Deepakshanmu","Deepak","@Deepakshanmu","false",,,"false"
,,"1466070938198282246",,,,,"false","false","0","https://twitter.com/ndtvfeed","https://twitter.com/search?q=%23Anti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","@ndtvfeed #Anti-Christian drive after Islamophobia. Poll strategy? Forgive fringe groups they are carrying out their masters orders & are paid for in absence of employment opportunity? Is it majority wish? Their voice can stop this. Christian's & Muslims are silently suffering.","2021-12-01T15:45:00.000Z","https://twitter.com/AlphonseAmalan1/status/1466070938198282246","https://pbs.twimg.com/profile_images/1357350400794325001/9t_Wl7UR.jpg","Ex-Air Force veteran. Attracted to politics accidentally. No party affiliation. Not a center stooge.","2019-04-09T04:43:00.000Z","Bangalore - 560075","614","2499","3812","8509","https://twitter.com//AlphonseAmalan1","Alphonse Amalanathan","@AlphonseAmalan1","false",,,"false"
,,"1476468329300652034",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","gotta buy a laptop for college adin","2021-12-30T08:20:00.000Z","https://twitter.com/oshsounds/status/1476468329300652034","https://pbs.twimg.com/profile_images/1504749091930075138/sEKCjeSt.jpg","Professional  60000 bands exiter. e/acc","2020-01-09T06:38:00.000Z","Bengaluru","52","888","42179","5634","https://twitter.com//oshsounds","osh","@oshsounds","false",,,"false"
,,"1476413259318116356",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","College","Were you able to make it by 10 pm during your college days.. 😜","2021-12-30T04:42:00.000Z","https://twitter.com/BLRrocKS/status/1476413259318116356","https://pbs.twimg.com/profile_images/1459820999050858496/tsp2ogqn.jpg","🟨🟥 | BENGALURU | ENTJ | 𝗦𝗮𝗿𝗰𝗮𝘀𝘁𝗶𝗰 | Assertive | Forever-Learning Mode|  💊 and 💉 maker for 💵 💵 |","2014-01-11T10:18:00.000Z","Bengaluru South, India","7765","274","115769","248903","https://twitter.com//BLRrocKS","ತರ್ಲೆ 𝗧𝗵𝗶𝗺𝗺𝗮","@BLRrocKS","true",,,"true"
,,"1464844873643614211",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","Try doing some anti Hindu , Anti Dalit/ST& SC voilence ,which you will not speak or tweet ,since the agenda is to create the divide which the British colonial masters had left for us.
A section & group in the media are so fiercely anti Modi /BJP / anti Hindus for obvious reasons.","2021-11-28T06:33:00.000Z","https://twitter.com/kuttan337/status/1464844873643614211","https://pbs.twimg.com/profile_images/1661722417373515776/eAYb7RGt.jpg",,"2016-09-29T08:39:00.000Z","Kerala, India","76","315","512","13554","https://twitter.com//kuttan337","Kuttan Nair","@kuttan337","false",,,"false"
,,"1464681594812350474",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","Masters","you are fooled by your masters.. take a deep breath and think wisely..","2021-11-27T19:44:00.000Z","https://twitter.com/AdaAnjum/status/1464681594812350474","https://pbs.twimg.com/profile_images/672433547722883072/-NvKyFj_.jpg","Proud to be an #INDIAN a #HINDI not a #HINDU.","2012-08-06T15:17:00.000Z","Bangalore","517","256","1653","6556","https://twitter.com//AdaAnjum","ada Anjum","@AdaAnjum","false","yesbeauty.blogspot.com",,"false"
,,"1476248030827278338",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","College","You losers team you are doing fraud with customer because you are not providing as per customer requirement will like GST bill, The nonsense fellow working Flipkart request you to shut the company and go back to college and learn about how to generate GST bill.","2021-12-29T17:45:00.000Z","https://twitter.com/amit1997maurya/status/1476248030827278338","https://pbs.twimg.com/profile_images/1476245712950030336/R8m4nbyY.jpg","☺️☺️","2015-11-19T13:38:00.000Z","Bengaluru, India","10","45","47","113","https://twitter.com//amit1997maurya","AMIT KUMAR MAURYA","@amit1997maurya","false",,,"false"
,,"1476126746508361730","https://pbs.twimg.com/media/FHxBbLjVQAA7_FI.jpg","https://pbs.twimg.com/media/FHxBbxpVkAgsebe.jpg","https://pbs.twimg.com/media/FHxBcVnVQAIV_ZW.jpg",,"false","false","158","https://twitter.com/jncasr","https://twitter.com/IFCPAR","https://twitter.com/c_denfert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12","4","phd","She is my fifth student to defend PhD thesis online. She discovered a novel gene required for mitotic progression of Candida cells. Thanks ⁦@jncasr⁩,⁦@IFCPAR⁩ for funding, ⁦@c_denfert⁩ lab for collaboration. Congratulations Dr. Priya Jaitley. ⁦Well deserved.","2021-12-29T09:43:00.000Z","https://twitter.com/KaustuvSanyal/status/1476126746508361730","https://pbs.twimg.com/profile_images/1479621526127190017/qZPWCGdR.jpg","Professor & Chair, Molecular Biology & Genetics Unit, @jncasr,
interested in chromatin and chromosome biology","2019-05-23T14:40:00.000Z","Bangalore","1408","158","1284","851","https://twitter.com//KaustuvSanyal","Kaustuv Sanyal","@KaustuvSanyal","false","jncasr.ac.in/faculty/sanyal",,"false"
