"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","links/23","links/24","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/links/8","quotedTweet/links/9","quotedTweet/links/10","quotedTweet/links/11","quotedTweet/links/12","quotedTweet/links/13","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1466021806867763203",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","It would be better for reforming it for our own country first by uniteing the university of India","2021-12-01T12:30:00.000Z","https://twitter.com/RoshanLalThapl1/status/1466021806867763203","https://pbs.twimg.com/profile_images/1664071929140244481/UGAEhQfF.jpg","live and let live","2019-11-11T00:22:00.000Z","Tehri, India","228","1611","10629","3720","https://twitter.com//RoshanLalThapl1","Roshan@1964","@RoshanLalThapl1","false",,,"false"
,,"1472861685463408643",,,,,"false","false","0","https://twitter.com/search?q=%23HemaMalini","https://twitter.com/search?q=%23temple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","We need Grand Hospital and Grand University #HemaMalini ji not #temple .","2021-12-20T09:29:00.000Z","https://twitter.com/mandaolwayz88/status/1472861685463408643","https://pbs.twimg.com/profile_images/1456122559766798339/H_IEMwMa.jpg","Journalist","2021-02-03T11:19:00.000Z","Assam, India","26","209","874","432","https://twitter.com//mandaolwayz88","Augustine Manda","@mandaolwayz88","false",,,"false"
,,"1463414361179889669",,,,,"false","false","0","https://www.instagram.com/p/CWppqfDPVjh/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Just posted a photo @ Dev Bhoomi Uttarakhand University - Dehradun instagram.com/p/CWppqfDPVjh/…","2021-11-24T07:49:00.000Z","https://twitter.com/Reenadixit007/status/1463414361179889669","https://pbs.twimg.com/profile_images/1393981303016476672/uoRJ6F6i.jpg","fashion designer","2021-01-26T15:50:00.000Z","Dehradun, India","13","161","1","105","https://twitter.com//Reenadixit007","Reena Dixit","@Reenadixit007","false","piped.video/channel/UC-VhR0L…",,"false"
,,"1466026202968195080","https://pbs.twimg.com/media/FFhfDS6UUAU1nmR.jpg",,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","organization Blood donation camp in my university and me and my friends are donating blood in this camp","2021-12-01T12:47:00.000Z","https://twitter.com/KaranGu21915374/status/1466026202968195080","https://pbs.twimg.com/profile_images/1446777104159293442/OXiDsMDQ.jpg","love you mom forever ever 💖","2021-05-10T17:36:00.000Z",,"0","4","3","4","https://twitter.com//KaranGu21915374","Karan Gupta","@KaranGu21915374","false",,,"false"
,,"1462790511111008258",,,,,"false","false","0","https://www.instagram.com/p/CWlN968vi4L/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","School of Management, Graphic Era Hill University is organising a Management Development Program on ""Social media for creating awareness, building trust, generating leads and business growth"" from November 22-23,2021 instagram.com/p/CWlN968vi4L/…","2021-11-22T14:30:00.000Z","https://twitter.com/gehudehradun/status/1462790511111008258","https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg","GEHU was established under Section 2(f) of the UGC Act.Since our inception in April 28, 2011, our presence is now felt on national and international platforms.","2016-04-28T10:23:00.000Z","Uttarakhand","902","79","0","2261","https://twitter.com//gehudehradun","Graphic Era Hill University (Official)","@gehudehradun","true","gehu.ac.in",,"true"
"https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg","Graphic Era Hill University (Official)","1458105157082701825",,,,,"false","false","2","https://www.instagram.com/p/CWD7UGfvanb/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Graphic Era Hill University organised first lecture cum Performance by Padmashri Pritam Bhartwan, on 9th November,2021 from 11:30am onwards. @ Dehra Dun, India instagram.com/p/CWD7UGfvanb/…","2021-11-09T16:12:00.000Z","https://twitter.com/gehudehradun/status/1458105157082701825","https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg","GEHU was established under Section 2(f) of the UGC Act.Since our inception in April 28, 2011, our presence is now felt on national and international platforms.","2016-04-28T10:23:00.000Z","Uttarakhand","902","79","0","2261","https://twitter.com//gehudehradun","Graphic Era Hill University (Official)","@gehudehradun","true","gehu.ac.in","@gehudehradun","true"
,,"1476415316741689346",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","Clouded leopard.","2021-12-30T04:50:00.000Z","https://twitter.com/joshi_phd/status/1476415316741689346","https://pbs.twimg.com/profile_images/1458006422076071939/SEKCpVsB.jpg","Senior Project Officer (TAL) - Raptor Conservation Programme @wwfindia PhD Scholar at @university_doon Grantee at @ExplorersClub","2021-11-09T09:34:00.000Z","Dehradun, India","21","83","477","83","https://twitter.com//joshi_phd","Sunny Joshi","@joshi_phd","false",,,"false"
"https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg","Graphic Era Hill University (Official)","1451826451926323205",,,,,"false","false","2","https://www.instagram.com/p/CVXUF7ZFOYl/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Graphic Era Hill University has signed Memorandum of Understanding (MoU) with Shree Neelkanth Floor Mills, Kathgodam Nainital. @ Dehra Dun, India instagram.com/p/CVXUF7ZFOYl/…","2021-10-23T08:22:00.000Z","https://twitter.com/gehudehradun/status/1451826451926323205","https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg","GEHU was established under Section 2(f) of the UGC Act.Since our inception in April 28, 2011, our presence is now felt on national and international platforms.","2016-04-28T10:23:00.000Z","Uttarakhand","902","79","0","2261","https://twitter.com//gehudehradun","Graphic Era Hill University (Official)","@gehudehradun","true","gehu.ac.in","@gehudehradun","true"
"https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg","Graphic Era Hill University (Official)","1447955028333850631",,,,,"false","false","1","https://www.instagram.com/p/CU7zkYwvKgt/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Swachh campus survey 2021
Ms. Kiran Chandel, resource person and consultant, MGNCRE, under Ministry of higher education, India , visited Graphic Era hill university, for Swachh Camus survey. @ Dehra Dun, India instagram.com/p/CU7zkYwvKgt/…","2021-10-12T15:59:00.000Z","https://twitter.com/gehudehradun/status/1447955028333850631","https://pbs.twimg.com/profile_images/725658423073759232/XYhqOXi1.jpg","GEHU was established under Section 2(f) of the UGC Act.Since our inception in April 28, 2011, our presence is now felt on national and international platforms.","2016-04-28T10:23:00.000Z","Uttarakhand","902","79","0","2261","https://twitter.com//gehudehradun","Graphic Era Hill University (Official)","@gehudehradun","true","gehu.ac.in","@gehudehradun","true"
,,"1475620540215791618",,,,,"false","false","1","https://twitter.com/himani_khati",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","@himani_khati","2021-12-28T00:12:00.000Z","https://twitter.com/joshi_phd/status/1475620540215791618","https://pbs.twimg.com/profile_images/1458006422076071939/SEKCpVsB.jpg","Senior Project Officer (TAL) - Raptor Conservation Programme @wwfindia PhD Scholar at @university_doon Grantee at @ExplorersClub","2021-11-09T09:34:00.000Z","Dehradun, India","21","83","477","83","https://twitter.com//joshi_phd","Sunny Joshi","@joshi_phd","false",,,"false"
,,"1467818961626562562","https://pbs.twimg.com/media/FF69kLMVIAclrxd.jpg",,,,"true","false","13","https://twitter.com/search?q=%23PhD",,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"https://twitter.comnull",,"0","2","0","phd","My #PhD thesis as an artwork","2021-12-06T11:31:00.000Z","https://twitter.com/AnantPande28/status/1467818961626562562","https://pbs.twimg.com/profile_images/1622835624851165184/BPH3-K1O.jpg","Marine/Polar Biologist🇮🇳  🇦🇶l Marine Mammals l Seabirds l
Co-founder @iprnindia @indianseabird | part time philosopher","2017-01-23T15:19:00.000Z","Bengaluru, India","1290","2503","4433","2736","https://twitter.com//AnantPande28","Dr. Anant Pande","@AnantPande28","false",,,"false"
,,"1457687735813087238",,,,,"false","false","0","https://twitter.com/search?q=%23neet","https://twitter.com/search?q=%23NEETResult2021","https://twitter.com/search?q=%23NEETUG2021","https://twitter.com/search?q=%23NEET","https://twitter.com/search?q=%23PhD","https://twitter.com/search?q=%23NEETUG","https://twitter.com/search?q=%23infotechhemu","https://twitter.com/search?q=%23NEET",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","Admission start for BAMS and BMLT, BPT , bsc nursing, medical science courses 
If you cleared your #neet then connect and comment. #NEETResult2021 #NEETUG2021 #NEET #PhD #NEETUG 
Naagar education consultancy services 8630260207 
Admission related information #infotechhemu #NEET","2021-11-08T12:33:00.000Z","https://twitter.com/HemuBhartiye/status/1457687735813087238","https://pbs.twimg.com/profile_images/1690774031606362112/sj-K04Rz.jpg","भारत मेरी शान जान🇮🇳
.MBA completed.
I'm a YouTuber.
Traveller .
Nature lover.
jay Hind jay Bharat. 
proud to be an Indian.
I'm leaving in a great country .","2014-07-27T17:22:00.000Z","India","14","222","28","280","https://twitter.com//HemuBhartiye","Hemant Kumar 🇮🇳","@HemuBhartiye","false","piped.video/channel/UCx7ZyS9…",,"false"
,,"1475718357047394304",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","Masters","If the FAMILY poodles had interest of india as their primary concern they wouldn't tweet this absurd stuff against a  super efficient honest CMs just to  earn an extra buiscits from their masters 
Don't u agree Mr Tharoor??","2021-12-28T06:40:00.000Z","https://twitter.com/mohanpeshin/status/1475718357047394304","https://pbs.twimg.com/profile_images/733528777314045952/hOibllAV.jpg","Surgeon,","2014-11-19T06:29:00.000Z",,"210","624","4914","12749","https://twitter.com//mohanpeshin","peshin m l","@mohanpeshin","false",,,"false"
,,"1475324331945181190",,,,,"false","false","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","3","Masters","But they need to be remembered,  they need to be revered, stories need to be told,  otherwise soon masters, propaganda spreaders try to take over the narrative. We owe this to our brace ancestors. This is our DEBT.","2021-12-27T04:35:00.000Z","https://twitter.com/mashaviator/status/1475324331945181190","https://pbs.twimg.com/profile_images/1664921366787936257/UlEzES7e.jpg","Memento Mori.","2014-08-30T13:19:00.000Z","Chandigarh","92","432","4158","2855","https://twitter.com//mashaviator","mashaviator","@mashaviator","false",,,"false"
,,"1459567742470615042",,,,,"false","false","0","https://twitter.com/search?q=%23They",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","#They are their masters","2021-11-13T17:04:00.000Z","https://twitter.com/DhirandraSawan/status/1459567742470615042","https://pbs.twimg.com/profile_images/1543739841715642368/FGR8H-5C.jpg","PGT_CBSE_school_BSC_MA_Economics_Bed_PG_Diploma_in_marketing_and_Sales_management_Former__author_of_MBD_company ,","2019-03-18T14:56:00.000Z","dehradun","2057","1135","412377","492530","https://twitter.com//DhirandraSawan","Dhirandra Sawan Public Figure","@DhirandraSawan","false",,,"false"
,,"1476416099239415809","https://pbs.twimg.com/media/FH1IApMUUAIP9WD.jpg","https://pbs.twimg.com/media/FH1IUScVcAAY6zT.jpg","https://pbs.twimg.com/media/FH1IcUrVEAIzQyf.jpg","https://pbs.twimg.com/media/FH1IhvdVUAA3kFV.jpg","false","false","12","https://twitter.com/OLS_india","https://twitter.com/search?q=%23NewYear","https://twitter.com/search?q=%23COVID19","https://twitter.com/search?q=%23outdoors","https://twitter.com/search?q=%23ThursdayThoughts","https://twitter.com/search?q=%23Omicron","https://twitter.com/search?q=%23Explore","https://twitter.com/search?q=%23wellnessjourney","https://twitter.com/search?q=%23selfcare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","4","School","Winter freshness! @OLS_india 
Excited to host bunch of school kids in four batches in 1st week of #NewYear 
#COVID19 is constant looming threat & we've decided to get more people #outdoors in 2022
#ThursdayThoughts #Omicron #Explore #wellnessjourney #selfcare","2021-12-30T04:53:00.000Z","https://twitter.com/NungshiTashi/status/1476416099239415809","https://pbs.twimg.com/profile_images/1564121511350669312/leai3MCU.jpg","🏔#EverestTwins • Polar Explorers • 9 ╳ Guinness World Records: ⛷1st Twins & S.Asians 2 top off #ExplorersGrandSlam 🎤 Keynote Speakers ⛺️@OLS_india","2014-01-29T13:16:00.000Z","New Zealand","285696","652","13576","9947","https://twitter.com//NungshiTashi","TASHI & NUNGSHI MALIK aka NashTash","@NungshiTashi","true","linktr.ee/nungshitashi",,"true"
,,"1421306240387338244",,,,,"false","false","1","https://vurbl.com/listen/7qGkOvpGwRj/","https://twitter.com/getvurbl","https://twitter.com/ApplePodcasts","https://twitter.com/Spotify","https://twitter.com/googlepodcast","https://twitter.com/RadioPublic","https://twitter.com/Castbox_fm","https://twitter.com/anchor","https://twitter.com/doon_school","https://twitter.com/TheDSOBS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","Masters","Philip Burrett “I am passionate about Education... vurbl.com/listen/7qGkOvpGwRj… 
@getvurbl 
@ApplePodcasts 
@Spotify 
@googlepodcast 
@RadioPublic 
@Castbox_fm 
@anchor 
@Doon_School 
@TheDSOBS 
…warrior men with empathy, motorcycle round the country with one of the finest masters…","2021-07-31T03:06:00.000Z","https://twitter.com/MyGoodSchool/status/1421306240387338244","https://pbs.twimg.com/profile_images/1603690093516328962/10V7RFfd.jpg","Founder My Good School","2012-05-08T15:56:00.000Z","Dehradun, India","1673","1111","1207","8525","https://twitter.com//MyGoodSchool","Sandeep Dutt","@MyGoodSchool","true","SchoolEducation.com/",,"true"
,,"1439792386473816076",,,,,"false","false","2","https://www.newindianexpress.com/prabhu-chawla/column/2021/sep/19/a-general-cannot-set-narrative-in-democracy-2360697.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","1","Masters","A interesting article on the ambitious CDS. A VERY AVERAGE OFFICER who has perfected the art of manipulation. His game plan is well scripted by his political masters. Reminded of HMV records of yesteryear.  newindianexpress.com/prabhu-…","2021-09-20T03:23:00.000Z","https://twitter.com/Anju1304/status/1439792386473816076","https://pbs.twimg.com/profile_images/1412303589268103171/sU_IySeo.jpg","A former defence officer and presently Life Coach engaged by Corporates for imparting Leadership and Team Building training through Experiential Learning.","2012-08-15T05:16:00.000Z","Dehra Dun Uttrakhand India","71","237","520","579","https://twitter.com//Anju1304","A K Naithani","@Anju1304","false",,,"false"
