"avatar","fullname","id","images/0","images/1","images/2","images/3","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1361936214136295425",,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Receptionists at Mizoram University are the best 😁","2021-02-17T07:11:00.000Z","https://twitter.com/elnino4699/status/1361936214136295425","https://pbs.twimg.com/profile_images/1421933887534497793/9weUmgUY.jpg","#YNWA
Hardcore fan of Rossi, Kimi, Alonso, Linkin Park, TBBT....","2009-09-25T08:30:00.000Z","aizawl","130","322","1968","2521","https://twitter.com//elnino4699","chhana chhakchhuak","@elnino4699","false",,,"false"
,,"359271776494166016",,,,,"false","false","0","https://twitter.com/Hahat",,,,,,,,,,,,,,,,,,,,,"0","1","0","phd","@Hahat environmental sc ah pHd t dna...aiz ah :-)","2013-07-22T11:20:00.000Z","https://twitter.com/angeljc009/status/359271776494166016","https://pbs.twimg.com/profile_images/959405608720986112/sN5OkNbJ.jpg","Follow me on Instagram@ethereal_angeljc & snapchat@Angel_lani From Mizoram, India","2011-02-20T17:20:00.000Z","Aizawl","2858","235","2717","8961","https://twitter.com//angeljc009","Angel_Lani","@angeljc009","false",,,"false"
,,"1276115054467993601","https://pbs.twimg.com/media/EbWr4ROXQAIUtdb.jpg",,,,"false","false","14","https://twitter.com/search?q=%23mizoraminsta","https://twitter.com/search?q=%23mizoramuniversity","https://twitter.com/search?q=%23mzu","https://twitter.com/search?q=%23auditorium","https://twitter.com/search?q=%23mizoram","https://twitter.com/search?q=%23indianuniversities","https://twitter.com/search?q=%23northeastindia","https://www.instagram.com/p/CB2zd18FAoN/","https://tweet.photo",,,,,,,,,,,,,"0","0","0","University","Mizoram University Auditorium 📸 : @zuali_hriatz 
#mizoraminsta #mizoramuniversity #mzu #auditorium #mizoram #indianuniversities #northeastindia

📸 instagram.com/p/CB2zd18FAoN/ via tweet.photo","2020-06-25T11:28:00.000Z","https://twitter.com/mizoraminsta/status/1276115054467993601","https://pbs.twimg.com/profile_images/1246061843136700416/ddhdx1ds.jpg","Official hashtag: #MizoramInsta
⏺mizoram⏺mizo ⏺north east India🇮🇳
⏺hill⏺mountain⏺scenery ⏺nature ⏺culture ⏺travel ⏺food ⏺️ life ⏺landscape ⏺people","2020-03-31T14:22:00.000Z","Mizoram, India","16621","25","59","4229","https://twitter.com//mizoraminsta","mizoraminsta","@mizoraminsta","false","mizoraminsta.blogspot.com/",,"false"
,,"1452244493105774598",,,,,"false","false","0","https://www.instagram.com/p/CVaSMhvv2uB/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Afternoon ride to Mizoram University @ Mizoram University instagram.com/p/CVaSMhvv2uB/…","2021-10-24T12:04:00.000Z","https://twitter.com/Lalnunsiamahmar/status/1452244493105774598","https://pbs.twimg.com/profile_images/1394662364100788231/Tq9zNDXy.jpg",,"2010-11-15T03:39:00.000Z","Aizawl,Mizoram","21","116","13","48","https://twitter.com//Lalnunsiamahmar","Lalnunsiama_mama","@Lalnunsiamahmar","false",,,"false"
"https://pbs.twimg.com/profile_images/1618657372096053248/LKSNWQnu.jpg","Pricilla","685191344818536448",,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","I'm not sure CBSE has done the right thing or not but for me it starts at home and school is only our second home.","2016-01-07T20:08:00.000Z","https://twitter.com/jcpricy/status/685191344818536448","https://pbs.twimg.com/profile_images/1618657372096053248/LKSNWQnu.jpg","Supposably this is all a moo point! 🐮","2009-12-08T12:28:00.000Z","New Delhi, India","2615","1346","59549","31499","https://twitter.com//jcpricy","Pricilla","@jcpricy","false","threads.net/@chawngmawii_","@jcpricy","false"
,,"921278606940053504",,,,,"false","false","0","https://www.instagram.com/p/Badi3BrnefO/",,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Rainy friday at school @ Vaivakawn Chowk instagram.com/p/Badi3BrnefO/","2017-10-20T07:35:00.000Z","https://twitter.com/itsZdawg/status/921278606940053504","https://pbs.twimg.com/profile_images/1672694689479421954/aHd7krAO.jpg",,"2009-04-05T22:32:00.000Z","New Delhi,India","2113","1121","1009","11596","https://twitter.com//itsZdawg","Azuali","@itsZdawg","false",,,"false"
,,"1230019058512400384",,,,,"false","false","0","https://twitter.com/search?q=%23Repost","https://twitter.com/exploremizoram","https://www.instagram.com/p/B8vRtSXH4uk/?igshid=1w8sdrqarpr4c",,,,,,,,,,,,,,,,,,,"0","0","0","University","#Repost @exploremizoram
• • • • • •
Explore Mizoram | Mamawh tute tana taksa peng pek chungchang zirho |

Aizawl | Feb 18, 2020: Mizoram University Department of Social Work leh Zublee Foundation, Guwahati tangkawp… instagram.com/p/B8vRtSXH4uk/…","2020-02-19T06:39:00.000Z","https://twitter.com/zforgandonation/status/1230019058512400384","https://pbs.twimg.com/profile_images/1331488329234219008/lwOGGfhQ.jpg","Zublee Foundation is the first NGO of North East, based at Guwahati, educating and encouraging people to support Deceased Organ Donation #passonlife","2017-06-12T06:17:00.000Z","https://goo.gl/maps/v9F9Yq6reZ","251","113","35","2110","https://twitter.com//zforgandonation","Zublee Foundation","@zforgandonation","false","zubleefoundation.com",,"false"
,,"1236178871457927169",,,,,"false","false","0","https://twitter.com/search?q=%23Repost","https://www.instagram.com/p/B9bC1mLnE1-/?igshid=1thcwcy87sfn9",,,,,,,,,,,,,,,,,,,,"0","0","0","University","#Repost ruatpuia.vl
• • • • • •
Mizoram University ""After I die if I am buried I will rot. If I'm burnt I will become ash but if my body is donated I will live to give life and happiness to many. Live life after… instagram.com/p/B9bC1mLnE1-/…","2020-03-07T06:36:00.000Z","https://twitter.com/zforgandonation/status/1236178871457927169","https://pbs.twimg.com/profile_images/1331488329234219008/lwOGGfhQ.jpg","Zublee Foundation is the first NGO of North East, based at Guwahati, educating and encouraging people to support Deceased Organ Donation #passonlife","2017-06-12T06:17:00.000Z","https://goo.gl/maps/v9F9Yq6reZ","251","113","35","2110","https://twitter.com//zforgandonation","Zublee Foundation","@zforgandonation","false","zubleefoundation.com",,"false"
,,"1179969107090956288",,,,,"false","false","0","https://twitter.com/search?q=%23mzu","https://twitter.com/search?q=%23mlis","https://www.instagram.com/p/B3Lprqyl3ud/?igshid=j69xwxv0vnsy",,,,,,,,,,,,,,,,,,,"0","0","0","University","#mzu #mlis @ Mizoram University instagram.com/p/B3Lprqyl3ud/…","2019-10-04T03:58:00.000Z","https://twitter.com/Beki_Snowflake/status/1179969107090956288","https://pbs.twimg.com/profile_images/1580607377405247488/7hGOn9qy.jpg","💫 I retweeted alot. 
#YuzuruHanyu  #BTSARMY

🚫SOLO ❌MULTI","2014-07-30T11:30:00.000Z","Mikrokosmos","468","279","52707","35282","https://twitter.com//Beki_Snowflake","❄Beki⁷💜⟭⟬📚⟬⟭🌸","@Beki_Snowflake","false","bts.ibighit.com",,"false"
,,"1188659228002664449",,,,,"false","false","5","https://www.instagram.com/p/B4JZft-lPI_/?igshid=vayna83d7ina",,,,,,,,,,,,,,,,,,,,,"0","0","0","University","MZU Management Fest 2019 w/ the beautiful Ms christinapautu 🤗☺️ Thank you 'Management' for having us. ❤️ @ Mizoram University instagram.com/p/B4JZft-lPI_/…","2019-10-28T03:30:00.000Z","https://twitter.com/benryanl/status/1188659228002664449","https://pbs.twimg.com/profile_images/1420715551966437379/msZf_ZyA.jpg","Hey there, Imperfect as one can be. But Love to Live, Live to Laugh.","2009-07-06T05:55:00.000Z","Aizawl, India","703","392","430","1056","https://twitter.com//benryanl","Benjamin Zothansanga","@benryanl","false","facebook.com/benjamin.zothan…",,"false"
,,"1095842652170289152",,,,,"false","false","0","https://www.instagram.com/p/Bt15ZteBsDC/?utm_source=ig_twitter_share&igshid=17f5nl6o3wgz",,,,,,,,,,,,,,,,,,,,,"0","0","0","University","Valentine's Day special for everyone💞 @ ICFAI University Mizoram instagram.com/p/Bt15ZteBsDC/…","2019-02-14T00:30:00.000Z","https://twitter.com/KTongchangya/status/1095842652170289152","https://pbs.twimg.com/profile_images/1259166307351531522/K7HhvQYO.jpg","Simple living high thinking🤔","2016-02-20T02:39:00.000Z","Aizawl","209","315","98","79","https://twitter.com//KTongchangya","Krishna Bikash Tongchangya","@KTongchangya","false","piped.video/channel/UC2qvVcD…",,"false"
,,"1107151727483125760",,,,,"false","false","1","https://www.instagram.com/p/BvGQLDwB42qcB5UpN1cZzvdtUVnO6heTDTW5x40/?utm_source=ig_twitter_share&igshid=14fjka4etln1i",,,,,,,,,,,,,,,,,,,,,"0","0","0","University","📸malsomi_tae @ Mizoram University instagram.com/p/BvGQLDwB42qc…","2019-03-17T05:28:00.000Z","https://twitter.com/mami_nt/status/1107151727483125760","https://pbs.twimg.com/profile_images/1567110615965245440/XvroJ2LU.jpg","La vie en rose🌹| Belong to Jesus👼⛪","2018-05-07T10:15:00.000Z","Mizoram, India","824","266","28337","2378","https://twitter.com//mami_nt","ᴹᵃᵐⁱ🌹ₙᵤₜₗₐᵢ","@mami_nt","false","instagram.com/m0on_river",,"false"
,,"1053019040191574017",,,,,"false","false","0","https://twitter.com/search?q=%23Management_fest_2k18","https://twitter.com/search?q=%23Runway_showdown","https://twitter.com/search?q=%23a_touch_of_class","https://twitter.com/search?q=%23winner","https://twitter.com/search?q=%23hardworkpaysoff","https://www.instagram.com/p/BpFndpwAnDD1BFVabZUg9WAkHhWGsPoBodbyzw0/?utm_source=ig_twitter_share&igshid=3qjw2rdpjz6e",,,,,,,,,,,,,,,,"0","0","0","University","#Management_fest_2k18 #Runway_showdown #a_touch_of_class #60's_to_80's #winner🏆🏆🏆 #hardworkpaysoff 😄😄😄 @ Mizoram University instagram.com/p/BpFndpwAnDD1…","2018-10-18T20:24:00.000Z","https://twitter.com/RohmanMd/status/1053019040191574017","https://pbs.twimg.com/profile_images/1000761589497135105/JQD3OO-V.jpg",,"2013-03-18T01:35:00.000Z","Assam, India","8","18","0","16","https://twitter.com//RohmanMd","Md Nur Islam Rohman","@RohmanMd","false",,,"false"
,,"1160942177628905473",,,,,"false","false","1","https://twitter.com/search?q=%23blue","https://twitter.com/search?q=%23grey","https://www.instagram.com/p/B1EdPaJlvdW/?igshid=10pl40xdp966h",,,,,,,,,,,,,,,,,,,"0","0","0","University","Rihnim #blue & #grey sky @ Mizoram University instagram.com/p/B1EdPaJlvdW/…","2019-08-12T15:52:00.000Z","https://twitter.com/benryanl/status/1160942177628905473","https://pbs.twimg.com/profile_images/1420715551966437379/msZf_ZyA.jpg","Hey there, Imperfect as one can be. But Love to Live, Live to Laugh.","2009-07-06T05:55:00.000Z","Aizawl, India","703","392","430","1056","https://twitter.com//benryanl","Benjamin Zothansanga","@benryanl","false","facebook.com/benjamin.zothan…",,"false"
,,"1053015777010483202",,,,,"false","false","0","https://twitter.com/search?q=%23Management_fest_2k18","https://twitter.com/search?q=%23Runway_showdown","https://twitter.com/search?q=%23winner","https://twitter.com/search?q=%23a_touch_of_class","https://twitter.com/search?q=%23hardworkpaysoff","https://www.instagram.com/p/BpFl_Tlgin_4YWE3Ssc2mtp-cNe2ZkLuFx1XEs0/?utm_source=ig_twitter_share&igshid=v9gs1yl2pgpz",,,,,,,,,,,,,,,,"0","0","0","University","#Management_fest_2k18 #Runway_showdown #winner🏆🏆🏆 #a_touch_of_class #hardworkpaysoff 😄😄😄 @ Mizoram University instagram.com/p/BpFl_Tlgin_4…","2018-10-18T20:11:00.000Z","https://twitter.com/RohmanMd/status/1053015777010483202","https://pbs.twimg.com/profile_images/1000761589497135105/JQD3OO-V.jpg",,"2013-03-18T01:35:00.000Z","Assam, India","8","18","0","16","https://twitter.com//RohmanMd","Md Nur Islam Rohman","@RohmanMd","false",,,"false"
,,"1053016913914277888",,,,,"false","false","0","https://twitter.com/search?q=%23Management_fest_2k18","https://twitter.com/search?q=%23Runway_showdown","https://twitter.com/search?q=%23winner","https://twitter.com/search?q=%23a_touch_of_class","https://twitter.com/search?q=%23hardworkpaysoff","https://www.instagram.com/p/BpFmgbwglKNXLT-AfsT38U6yUIDRTVsjWtf1Gs0/?utm_source=ig_twitter_share&igshid=grwctf385usj",,,,,,,,,,,,,,,,"0","0","0","University","#Management_fest_2k18 #Runway_showdown #winner🏆🏆🏆 #a_touch_of_class #60's_to_80's #hardworkpaysoff 😄😄😄 @ Mizoram University instagram.com/p/BpFmgbwglKNX…","2018-10-18T20:16:00.000Z","https://twitter.com/RohmanMd/status/1053016913914277888","https://pbs.twimg.com/profile_images/1000761589497135105/JQD3OO-V.jpg",,"2013-03-18T01:35:00.000Z","Assam, India","8","18","0","16","https://twitter.com//RohmanMd","Md Nur Islam Rohman","@RohmanMd","false",,,"false"
,,"1053012958761156608",,,,,"false","false","0","https://www.instagram.com/p/BpFktKug-ED0645RC41e_R9YrTIG80pQIQRe080/?utm_source=ig_twitter_share&igshid=9eczt7iluno9",,,,,,,,,,,,,,,,,,,,,"0","0","0","University","#Management_fest_2k18#Runway_showdown#winner🏆🏆🏆#a_touch_of_class#hardworkpaysoff @ Mizoram University instagram.com/p/BpFktKug-ED0…","2018-10-18T20:00:00.000Z","https://twitter.com/RohmanMd/status/1053012958761156608","https://pbs.twimg.com/profile_images/1000761589497135105/JQD3OO-V.jpg",,"2013-03-18T01:35:00.000Z","Assam, India","8","18","0","16","https://twitter.com//RohmanMd","Md Nur Islam Rohman","@RohmanMd","false",,,"false"
,,"1170309596310921216",,,,,"false","false","0","https://www.instagram.com/p/B2HBDMJBXPv/?igshid=agi4m8k8ty92",,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Just posted a photo @ Aizawl Theological College instagram.com/p/B2HBDMJBXPv/…","2019-09-07T12:15:00.000Z","https://twitter.com/PriyankuBoruah3/status/1170309596310921216","https://pbs.twimg.com/profile_images/953929087235497989/y56XpJ47.jpg","📖sTudYiNg rAdiO iMaGiNg tEcHnOloGy
                             ℹ️Ⓜ️🆒
❤️w@Nt 2 tR@vEl & ExpL0rE tHe nEw pL@cEs
🎧mUsiC & dAnCe LoVer","2017-12-30T16:29:00.000Z","Jorhat, India","73","95","8211","52","https://twitter.com//PriyankuBoruah3","Priyanku Boruah","@PriyankuBoruah3","false",,,"false"
,,"1330189958980771843",,,,,"false","false","4","https://www.instagram.com/p/CH3B7rfHzhf/?igshid=ehy1485x61x9",,,,,,,,,,,,,,,,,,,,,"0","0","0","College","Just posted a video @ Officer Training College : the Salvation Army IET instagram.com/p/CH3B7rfHzhf/…","2020-11-21T16:42:00.000Z","https://twitter.com/waseemakramch12/status/1330189958980771843","https://pbs.twimg.com/profile_images/1619773785179316225/7lr0se7R.jpg","MOTIVATIONAL_SPEAKER 
#DREAMIT_BELIEVEIT_ACHIEVEIT views  are personnel #SERVE_THE_NATION.
#SAYNOTODRUGS.
(NDA) (UPSC) #POET 
#simple_living
Nature_lover!!","2019-03-20T09:46:00.000Z","JAMMU AND KASHMIR","1839","1514","371388","9584","https://twitter.com//waseemakramch12","Waseem Akram chowdhary","@waseemakramch12","false","medium.com/@waseemakramch12",,"false"
