avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,links/21,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1366312557619806218,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,,2021-03-01T09:01:00.000Z,https://twitter.com/The_ChandanKmr/status/1366312557619806218,https://pbs.twimg.com/profile_images/1676900463072120832/62qETKWn.jpg,धर्मों रक्षति रक्षितः । 🚩,2013-08-25T06:57:00.000Z,भारत,60,24,63318,4123,https://twitter.com//The_ChandanKmr,CHANDAN K,@The_ChandanKmr,False,,,False
,,1368946124585799684,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,,2021-03-08T15:26:00.000Z,https://twitter.com/The_ChandanKmr/status/1368946124585799684,https://pbs.twimg.com/profile_images/1676900463072120832/62qETKWn.jpg,धर्मों रक्षति रक्षितः । 🚩,2013-08-25T06:57:00.000Z,भारत,60,24,63318,4123,https://twitter.com//The_ChandanKmr,CHANDAN K,@The_ChandanKmr,False,,,False
,,1369879980029534217,https://pbs.twimg.com/media/EwLKlJ5VEAA_-cT.jpg,,,,False,False,1,https://twitter.com/pushpampc13,https://twitter.com/mukesh_phd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,wishing happy mama shivratri may god grant wishes bless everlasting happiness,2021-03-11T05:16:00.000Z,https://twitter.com/The_ChandanKmr/status/1369879980029534217,https://pbs.twimg.com/profile_images/1676900463072120832/62qETKWn.jpg,धर्मों रक्षति रक्षितः । 🚩,2013-08-25T06:57:00.000Z,भारत,60,24,63318,4123,https://twitter.com//The_ChandanKmr,CHANDAN K,@The_ChandanKmr,False,,,False
,,1475455172230868994,,,,,False,False,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,sir year pure hone high school result final dete sone shag jata29 dec result nikalne beat alone kai thi,2021-12-27T13:15:00.000Z,https://twitter.com/abhishek7luck/status/1475455172230868994,https://pbs.twimg.com/profile_images/797335329602760704/jvUiVupZ.jpg,,2015-06-02T01:53:00.000Z,"Godda, India",8,34,76,143,https://twitter.com//abhishek7luck,Abhishek kumar,@abhishek7luck,False,,,False
,,1367668550161240065,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,उतर,2021-03-05T02:49:00.000Z,https://twitter.com/The_ChandanKmr/status/1367668550161240065,https://pbs.twimg.com/profile_images/1676900463072120832/62qETKWn.jpg,धर्मों रक्षति रक्षितः । 🚩,2013-08-25T06:57:00.000Z,भारत,60,24,63318,4123,https://twitter.com//The_ChandanKmr,CHANDAN K,@The_ChandanKmr,False,,,False
,,1474860114142109697,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,december tak high school result prakash karen,2021-12-25T21:50:00.000Z,https://twitter.com/abhishek7luck/status/1474860114142109697,https://pbs.twimg.com/profile_images/797335329602760704/jvUiVupZ.jpg,,2015-06-02T01:53:00.000Z,"Godda, India",8,34,76,143,https://twitter.com//abhishek7luck,Abhishek kumar,@abhishek7luck,False,,,False
,,1475108776038449152,,,,,True,False,3,https://twitter.com/search?q=%23school,,,,,,,,,,,,,,,,,,,,,,,Ramesh Gholap IAS | रमेश घोलप भा.प्र.से.,,,,https://twitter.com/search?q=%23TeachersOfBihar,,,,,,,,,,"हिमालय की गोद में बस एक सरकारी स्कूल की प्रार्थना सभा की वीडियो...👌

साभार: #TeachersOfBihar",2021-12-25T03:47:00.000Z,https://twitter.com/RmeshSpeaks/status/1474587609380708353,@RmeshSpeaks,0,0,0,School,important stakeholders bring small stories large masses rebuild trust government schools school,2021-12-26T14:18:00.000Z,https://twitter.com/chandansingh31/status/1475108776038449152,https://pbs.twimg.com/profile_images/767651845107961856/FMlcXZPE.jpg,Co-Founder @pratigya_trust | Teacher Education | School Leadership | Education Policy| Resource Person at @NUSSD_TISS_ | SEEL Trainer | @azimpremjiuniv |,2010-12-18T06:46:00.000Z,"Ranchi, Jharkhand, India",307,489,960,1380,https://twitter.com//chandansingh31,Chandan Singh,@chandansingh31,False,nepathy.wordpress.com/2019,,False
,,1473034588742062080,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,another thing want add people village burdened school fees due kids left options apart staying home household works needs urgent action,2021-12-20T20:56:00.000Z,https://twitter.com/PriyaKu23759897/status/1473034588742062080,https://pbs.twimg.com/profile_images/1496399350007619584/JUwMTqld.jpg,"Ranchi University || JNU || Economics student ll 
In the midst of Garden and Library🌸",2020-05-02T09:25:00.000Z,,28,113,944,91,https://twitter.com//PriyaKu23759897,Priya Gupta,@PriyaKu23759897,False,,,False
,,1472158412012146692,,,,,False,False,0,https://twitter.com/search?q=%232BHK,https://twitter.com/search?q=%23Flat,https://twitter.com/search?q=%23KankeRoad,https://twitter.com/search?q=%23Ranchi,https://twitter.com/search?q=%23Apartment,https://twitter.com/search?q=%23ForRent,https://twitter.com/search?q=%23Residential,https://twitter.com/search?q=%23Property,http://prpt.in/P11895523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,bok flat kankeroad near ranch college bachelorsdirect owner conversation apartment torrent residential property prptinp11895523,2021-12-18T10:54:00.000Z,https://twitter.com/propertiesindia/status/1472158412012146692,https://pbs.twimg.com/profile_images/556355330/propertywala_icon_64_bigger_1_.png,India's Premium Real Estate Network,2009-11-07T11:03:00.000Z,India,6142,23,0,2396175,https://twitter.com//propertiesindia,PropertyWala.com,@propertiesindia,False,propertywala.com,,False
,,1473523934049964032,https://pbs.twimg.com/media/FHMCM5-VgAIqWNJ.jpg,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,mathematics gives hope every problem solution and december every year national mathematics day celebrated mark birth anniversary indian mathematician srinivasa ramanujan numerous educational events held schools universities,2021-12-22T05:20:00.000Z,https://twitter.com/mes_bitsindri/status/1473523934049964032,https://pbs.twimg.com/profile_images/1318587719774134272/h29gXAFY.jpg,Mechanical Engineering Society shall work towards the development of the department and shall keep the flag of the department fluttering high.,2020-10-19T18:00:00.000Z,Dhanbad,69,0,2,589,https://twitter.com//mes_bitsindri,"Mechanical Engineering Society, BIT Sindri",@mes_bitsindri,False,,,False
,,1472818322613940226,,,,,False,False,1,https://twitter.com/search?q=%23education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,School,hybrid officesnow hybrid schools south asia first hybrid school set hyderabad children learn online school team activities wonder happens learning happens thou class room cross pollination model education,2021-12-20T06:37:00.000Z,https://twitter.com/DebashisSarkar/status/1472818322613940226,https://pbs.twimg.com/profile_images/1314870723228262401/us_jlmNN.jpg,"Author | Managing Partner ~ Proliferator Advisory & Consulting ( proliferator.net ) Writes for Huffington Post, PEXNetwork, Eco Times, Thrive Global",2009-04-05T07:51:00.000Z,,1719,829,1286,28834,https://twitter.com//DebashisSarkar,Debashis Sarkar,@DebashisSarkar,True,debashissarkar.com,,True
,,1471801227805884416,,,,,False,False,0,https://www.instagram.com/p/CXlPf3HBfc8/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,tiles breaking demonstration shakti girls govt girls high school bariyatu ranch,2021-12-17T11:15:00.000Z,https://twitter.com/Mission_Shakti_/status/1471801227805884416,https://pbs.twimg.com/profile_images/1470734502318141442/RUzgpX5P.jpg,,2021-12-14T12:28:00.000Z,"Ranchi, India",18,90,15,11,https://twitter.com//Mission_Shakti_,Mission Shakti Foundation,@Mission_Shakti_,False,,,False
,,1437803653033652224,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,Bachelors,academic session 202223 iitdepartment delhi design offer new bachelor design bees course institute said monday,2021-09-14T15:41:00.000Z,https://twitter.com/ThatsTanishk/status/1437803653033652224,https://pbs.twimg.com/profile_images/1728045540661977089/PmOZ_YlF.jpg,thoda editor pura writer.x,2016-12-30T18:41:00.000Z,Ranchi | Bengaluru,367,312,50535,42840,https://twitter.com//ThatsTanishk,tanishk?,@ThatsTanishk,False,linktr.ee/thatstanishk,,False
,,1409370541874688000,,,,,False,False,0,https://twitter.com/search?q=%231BHK,https://twitter.com/search?q=%23Flat,https://twitter.com/search?q=%23Ranchi,https://twitter.com/search?q=%23Apartment,https://twitter.com/search?q=%23ForRent,https://twitter.com/search?q=%23Hatma,https://twitter.com/search?q=%23Residential,https://twitter.com/search?q=%23Property,http://prpt.in/P42593242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,bok amp room flat danke road near ranch college bachelorsdirect owner conversation apartment torrent hate residential property prptinp42593242,2021-06-28T04:38:00.000Z,https://twitter.com/propertiesindia/status/1409370541874688000,https://pbs.twimg.com/profile_images/556355330/propertywala_icon_64_bigger_1_.png,India's Premium Real Estate Network,2009-11-07T11:03:00.000Z,India,6142,23,0,2396175,https://twitter.com//propertiesindia,PropertyWala.com,@propertiesindia,False,propertywala.com,,False
,,1470276852119789569,,,,,False,False,1,https://twitter.com/NitishKumar,https://twitter.com/narendramodi,https://twitter.com/dm_rohtas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,visited bear visiting family bear heard due couid shutting school parents made pay fees reach due children unable access education unpaid fees,2021-12-13T06:18:00.000Z,https://twitter.com/PriyaKu23759897/status/1470276852119789569,https://pbs.twimg.com/profile_images/1496399350007619584/JUwMTqld.jpg,"Ranchi University || JNU || Economics student ll 
In the midst of Garden and Library🌸",2020-05-02T09:25:00.000Z,,28,113,944,91,https://twitter.com//PriyaKu23759897,Priya Gupta,@PriyaKu23759897,False,,,False
,,1468366300133339137,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,saheb high school tit result joining tak yoga niyukti was yoga atm hanya papa jharkhandi frustrated candidate,2021-12-07T23:46:00.000Z,https://twitter.com/abhishek7luck/status/1468366300133339137,https://pbs.twimg.com/profile_images/797335329602760704/jvUiVupZ.jpg,,2015-06-02T01:53:00.000Z,"Godda, India",8,34,76,143,https://twitter.com//abhishek7luck,Abhishek kumar,@abhishek7luck,False,,,False
,,1470033923237236741,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,senior secondary schools make eligible student nce training make mandatory,2021-12-12T14:12:00.000Z,https://twitter.com/sudhirkrdubey1/status/1470033923237236741,https://pbs.twimg.com/profile_images/1559582730555641856/70RcriIF.jpg,राष्ट्र प्रथम,2012-06-22T15:22:00.000Z,"Ramgarh, jharkhand",107,106,2545,8693,https://twitter.com//sudhirkrdubey1,sudhir kr dubey,@sudhirkrdubey1,False,,,False
,,1417344651472760833,,,,,False,False,0,https://twitter.com/mukulRock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,eligible bachelor hacker profession rock world,2021-07-20T04:44:00.000Z,https://twitter.com/captain_tuber/status/1417344651472760833,https://pbs.twimg.com/profile_images/1360267618267983876/kttw9yYW.jpg,Proud Indian! #Hindu,2014-06-28T07:13:00.000Z,,467,874,5328,1039,https://twitter.com//captain_tuber,Sumit Gupta,@captain_tuber,False,,,False
https://pbs.twimg.com/profile_images/797335329602760704/jvUiVupZ.jpg,Abhishek kumar,1466814511701127169,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,high school result publish kira jay jam nazi kurai khaki kijiye lapse koi kama maid nazi hai,2021-12-03T17:00:00.000Z,https://twitter.com/abhishek7luck/status/1466814511701127169,https://pbs.twimg.com/profile_images/797335329602760704/jvUiVupZ.jpg,,2015-06-02T01:53:00.000Z,"Godda, India",8,34,76,143,https://twitter.com//abhishek7luck,Abhishek kumar,@abhishek7luck,False,,@abhishek7luck,False
,,1469918774904061953,,,,,False,False,1,https://twitter.com/HemantSorenJMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,reopen village school long children dont see school village children online facilities create great differences urban rural estimates side effects opening school,2021-12-12T06:35:00.000Z,https://twitter.com/Pradeep01656350/status/1469918774904061953,https://pbs.twimg.com/profile_images/1315898360545460224/vSS7-Omj.jpg,"A responsible citizen of DHANBAD, JHARKHAND",2020-10-13T06:11:00.000Z,"Dhanbad, India",4,107,48,27,https://twitter.com//Pradeep01656350,Pradeep kumar,@Pradeep01656350,False,,,False
,,1352299521598869507,https://pbs.twimg.com/media/EsRVNY4U0AAkt09.jpg,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,development connects looking graduates post graduates district block level locations region support financial inclusion initiatives,2021-01-21T16:58:00.000Z,https://twitter.com/KallolSaha/status/1352299521598869507,https://pbs.twimg.com/profile_images/1691175944118243334/MfDoJHcx.jpg,Working on natural resource management and economic development. Love to shape business from scratch. Practicing business wih ethics.,2011-04-20T10:46:00.000Z,Ranchi,152,631,457,860,https://twitter.com//KallolSaha,Kallol Saha,@KallolSaha,False,dcdt.net,,False
https://pbs.twimg.com/profile_images/767651845107961856/FMlcXZPE.jpg,Chandan Singh,1460971679195152390,,,,,False,False,9,https://twitter.com/azimpremjiuniv,https://twitter.com/search?q=%23Archives,https://twitter.com/search?q=%23school,https://twitter.com/search?q=%23books,https://twitter.com/search?q=%23schoolbooks,https://twitter.com/search?q=%23education,https://twitter.com/search?q=%23EducationForAll,https://www.newindianexpress.com/cities/bengaluru/2021/nov/16/azim-premji-universitylaunches-archiveof-old-schoolbooks-2384067.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,School,one awaited resource help interested working improving quality education archives school books schoolbooks education educationforall,2021-11-17T14:02:00.000Z,https://twitter.com/chandansingh31/status/1460971679195152390,https://pbs.twimg.com/profile_images/767651845107961856/FMlcXZPE.jpg,Co-Founder @pratigya_trust | Teacher Education | School Leadership | Education Policy| Resource Person at @NUSSD_TISS_ | SEEL Trainer | @azimpremjiuniv |,2010-12-18T06:46:00.000Z,"Ranchi, Jharkhand, India",307,489,960,1380,https://twitter.com//chandansingh31,Chandan Singh,@chandansingh31,False,nepathy.wordpress.com/2019,@chandansingh31,False
,,1469241976943898625,,,,,False,False,1,https://twitter.com/CoalIndiaHQ,https://twitter.com/CoalMinistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,Post Graduate,requires junior executive trainee sales marketing dept qualified abut top post director marketing desires man graduate one year experience certain specified scale justified,2021-12-10T09:45:00.000Z,https://twitter.com/SinhaNavaneet/status/1469241976943898625,https://pbs.twimg.com/profile_images/574215819602739202/oDB92iW-.jpeg,,2015-02-04T17:47:00.000Z,,105,35,835,7276,https://twitter.com//SinhaNavaneet,navaneet kumar sinha,@SinhaNavaneet,False,,,False
https://pbs.twimg.com/profile_images/1728045540661977089/PmOZ_YlF.jpg,tanishk?,1459140757843890178,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,106yearold government lower primary school valayanchirangara ernakulam district provided genderinclusive learning environment resurfaced amid current talks merely ensuring gender equality education,2021-11-12T12:47:00.000Z,https://twitter.com/ThatsTanishk/status/1459140757843890178,https://pbs.twimg.com/profile_images/1728045540661977089/PmOZ_YlF.jpg,thoda editor pura writer.x,2016-12-30T18:41:00.000Z,Ranchi | Bengaluru,367,312,50535,42840,https://twitter.com//ThatsTanishk,tanishk?,@ThatsTanishk,False,linktr.ee/thatstanishk,@ThatsTanishk,False
https://pbs.twimg.com/profile_images/1728045540661977089/PmOZ_YlF.jpg,tanishk?,1458708629033394182,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,federal judge rules texas gov greg abbott prohibition mask mandates schools violates americans disabilities act ruling could national ramifications several states wrangle child facecovering laws,2021-11-11T08:10:00.000Z,https://twitter.com/ThatsTanishk/status/1458708629033394182,https://pbs.twimg.com/profile_images/1728045540661977089/PmOZ_YlF.jpg,thoda editor pura writer.x,2016-12-30T18:41:00.000Z,Ranchi | Bengaluru,367,312,50535,42840,https://twitter.com//ThatsTanishk,tanishk?,@ThatsTanishk,False,linktr.ee/thatstanishk,@ThatsTanishk,False
,,1403637652600020992,,,,,False,False,0,https://twitter.com/search?q=%23Flat,https://twitter.com/search?q=%23Ranchi,https://twitter.com/search?q=%232BHK,https://twitter.com/search?q=%23Apartment,https://twitter.com/search?q=%23ForRent,https://twitter.com/search?q=%23Hatma,https://twitter.com/search?q=%23Residential,https://twitter.com/search?q=%23Property,http://prpt.in/P24226632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,amp bok flat danke road near ranch college bachelorsdirect owner conversation bok apartment torrent hate residential property prptinp24226632,2021-06-12T08:57:00.000Z,https://twitter.com/propertiesindia/status/1403637652600020992,https://pbs.twimg.com/profile_images/556355330/propertywala_icon_64_bigger_1_.png,India's Premium Real Estate Network,2009-11-07T11:03:00.000Z,India,6142,23,0,2396175,https://twitter.com//propertiesindia,PropertyWala.com,@propertiesindia,False,propertywala.com,,False
,,1434787068354252801,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Undergraduate,supreme court india turned plea seeking orders appropriate authorities reschedule defer indian national eligibility entrance test undergraduate2021 exam,2021-09-06T07:54:00.000Z,https://twitter.com/ThatsTanishk/status/1434787068354252801,https://pbs.twimg.com/profile_images/1728045540661977089/PmOZ_YlF.jpg,thoda editor pura writer.x,2016-12-30T18:41:00.000Z,Ranchi | Bengaluru,367,312,50535,42840,https://twitter.com//ThatsTanishk,tanishk?,@ThatsTanishk,False,linktr.ee/thatstanishk,,False
,,1420810255613657088,,,,,False,False,0,https://twitter.com/pmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Undergraduate,pig medicaldental,2021-07-29T18:15:00.000Z,https://twitter.com/sujeetr27079147/status/1420810255613657088,https://pbs.twimg.com/profile_images/1713098396813471744/rREL7pTk.jpg,,2021-07-27T04:48:00.000Z,"Jharkhand, India",980,184,142,255,https://twitter.com//sujeetr27079147,@sujeetrana झारखंड,@sujeetr27079147,False,,,False
,,1371422599259901954,,,,,False,False,0,https://twitter.com/search?q=%23JaspritBumrah,https://twitter.com/search?q=%23sanjanaganesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,meanwhile bachelor crickets like toh sare cricketers anchors sat shade kar race kike sat flirt are jaspritbumrah sanjanaganesan,2021-03-15T11:26:00.000Z,https://twitter.com/thand1beEr/status/1371422599259901954,https://pbs.twimg.com/profile_images/1658953738164539392/Rv01D-CV.jpg,Mostly here for tracking stock market & F1,2019-03-10T13:07:00.000Z,,67,369,1452,480,https://twitter.com//thand1beEr,thandibeer🍺,@thand1beEr,False,,,False
