avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/images/3,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/links/10,quotedTweet/links/11,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1420908853160448000,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Undergraduate,basis reservations postgraduate courses undergraduate courses forward enough work hard compete merit post graduate,2021-07-30T00:47:00.000Z,https://twitter.com/dranuj210/status/1420908853160448000,https://pbs.twimg.com/profile_images/1315311872405467136/hQ9GAqtO.jpg,Clinical Immunologist and Rheumatologist self employed at Niruj Rheumatology clinic,2014-06-25T19:41:00.000Z,"Ahmadabad City, Gujarat",285,237,286,87,https://twitter.com//dranuj210,Anuj Shukla,@dranuj210,False,nirujclinic.com,,False
,,1476956145575075840,,,,,False,False,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,College,played table tennis first time college see happened,2021-12-31T16:39:00.000Z,https://twitter.com/Dactoristic/status/1476956145575075840,https://pbs.twimg.com/profile_images/1559222767140339718/giA37dUp.jpg,"Ex-KVian Medical Student NHLite।Poet।Army Brat🇮🇳|Log Kehte Hai Bio Padhne Se Doctor Ban Jaate Hai| PGY1 Orthopaedics 
instagram.com/_panchal_write…",2014-04-12T16:49:00.000Z,Jahan Tu Vahan Main,9582,7199,90444,17039,https://twitter.com//Dactoristic,Panchal Parth Navin,@Dactoristic,False,,,False
,,1464951450518253571,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,ips community also scared bully masters,2021-11-28T13:36:00.000Z,https://twitter.com/ASKUSHWAHA10/status/1464951450518253571,https://pbs.twimg.com/profile_images/1560922466931077121/BzLp_JKB.jpg,,2019-02-01T12:37:00.000Z,,323,713,27720,13504,https://twitter.com//ASKUSHWAHA10,A S RAJAWAT,@ASKUSHWAHA10,False,,,False
,,1475166531994542082,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,college time big crush biz ish wish,2021-12-26T18:08:00.000Z,https://twitter.com/dnadietdr_rushi/status/1475166531994542082,https://pbs.twimg.com/profile_images/1646751837608083456/hS54yuix.jpg,#1 Core DNA-based Diet Expert for 10+ years  🧠From Lost to Found: 3000+ Minds Reshaped through My Guidance.,2011-05-08T10:08:00.000Z,"Gujarat, India",2891,691,11921,6384,https://twitter.com//dnadietdr_rushi,Dr. Rushikesh Trivedi | DNA diet,@dnadietdr_rushi,False,linktr.ee/dnadiet,,False
,,1474594222804111360,https://pbs.twimg.com/media/FHY4-aHUYAA-yBG.jpg,,,,True,False,0,https://www.timesnownews.com/india/article/gujarat-bjp-president-jitu-vaghani-son-meet-cheating-college-university-examinations-bhavnagar/390583,,,,,,,,,,,,,,,,,,,,AAP_Vadodara | Mission 2022,https://pbs.twimg.com/media/FHY4-aHUYAA-yBG.jpg,,,,https://twitter.com/isudan_gadhvi,https://twitter.com/DrShraddha44,https://twitter.com/search?q=%23BJPLiesExposed,,,,,,,,,,"આપ પ્રદેશ નેતા અને ખેડૂતો ના મસીહા @isudan_gadhvi નો લિકર રિપોર્ટ નેગેટિવ આવ્યો છે.

અને એ પણ પ્રમાણિત થાય છે કે આપ નેતાઓ પર ખોટા આક્ષેપો લગાવનારા @DrShraddha44 ને પણ ખોટું બોલવાની યાદી માં સાહેબ પછી બીજો નંબર આપવામાં આવે છે 

#BJPLiesExposed",2021-12-24T17:15:00.000Z,https://twitter.com/AAP_Baroda/status/1474428580910092292,@AAP_Baroda,0,0,0,College,gujarat bop chief itu vagrant son caught cheating college exams updated mar 2019 2217 ist times digital,2021-12-25T04:13:00.000Z,https://twitter.com/Pravinumraniya1/status/1474594222804111360,https://pbs.twimg.com/profile_images/1109112965502894080/7QYm5j1a.jpg,Satya Mev Jayte. OUR NATIONA OUR MISSION    Me Apko Dekh Raha Hu.,2018-01-13T15:33:00.000Z,India,131,1285,213,58670,https://twitter.com//Pravinumraniya1,KYA PETROL 105+BEROJGARI ?,@Pravinumraniya1,False,,,False
,,1440246888943341568,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,Masters,slaves mindless pals masters said words god ability judge truth ruled propaganda think pals much fool,2021-09-21T09:29:00.000Z,https://twitter.com/MLMANDOWARA/status/1440246888943341568,https://pbs.twimg.com/profile_images/1699089192616390656/GrCYjh66.jpg,I AM RETIRED vice principal of college education RSS & Nationalist ideology follow BJP & follower of Modi but not blind bhakt of any.retweet is not endoresement,2012-10-10T12:09:00.000Z,"Udaipur, India",3925,2523,457219,593192,https://twitter.com//MLMANDOWARA,MLMANDOWARA🇮🇳🇮🇳,@MLMANDOWARA,False,,,False
,,1474718142928756744,,,,,False,False,1,https://twitter.com/search?q=%23MEDICO,https://twitter.com/search?q=%23lifewithfun,https://twitter.com/search?q=%23med_dudesays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,happy faces depressed souls confused lives welcome medical college medic lifewithfun meddudesays,2021-12-25T12:26:00.000Z,https://twitter.com/med_dudesays23/status/1474718142928756744,https://pbs.twimg.com/profile_images/1473385846573260805/xSvFF9kS.jpg,Medico🩺👨‍⚕️,2021-12-21T20:10:00.000Z,,1,1,13,19,https://twitter.com//med_dudesays23,Salim Ansari,@med_dudesays23,False,,,False
,,1420571655680626693,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,done master asia first pharmacy college college pharmacy infrastructure needed time nominal fees getting stipend masters,2021-07-29T02:27:00.000Z,https://twitter.com/rakeshchaki/status/1420571655680626693,https://pbs.twimg.com/profile_images/1559788671016046592/FvgQAJBt.jpg,"Member-Media Team BJP Gujarat, British💂🏻Amdavadi, Ex Senate Member-Guj University Pharmacist,Brand Ambassador- @PromisingIndia ,,National Member @vgsyouthwing",2009-04-10T04:57:00.000Z,"Luton London , United Kingdom",1649,741,23464,10453,https://twitter.com//rakeshchaki,Rakesh Goswami 🇮🇳🇬🇧,@rakeshchaki,False,,,False
,,1476219759813222404,https://pbs.twimg.com/media/FHyWDA0VQAcCo7O.jpg,,,,False,False,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,College,medical college,2021-12-29T15:53:00.000Z,https://twitter.com/Dactoristic/status/1476219759813222404,https://pbs.twimg.com/profile_images/1559222767140339718/giA37dUp.jpg,"Ex-KVian Medical Student NHLite।Poet।Army Brat🇮🇳|Log Kehte Hai Bio Padhne Se Doctor Ban Jaate Hai| PGY1 Orthopaedics 
instagram.com/_panchal_write…",2014-04-12T16:49:00.000Z,Jahan Tu Vahan Main,9582,7199,90444,17039,https://twitter.com//Dactoristic,Panchal Parth Navin,@Dactoristic,False,,,False
,,1425188330497462273,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,masters pum decent job work health officers government join nice many,2021-08-10T20:12:00.000Z,https://twitter.com/Skbruh9198/status/1425188330497462273,https://pbs.twimg.com/profile_images/1515935509465341952/z1PJeq8G.jpg,"MBBS⚕️ & Resident Radiologist. 
Wildlifephotographer, Birder and conservationist.
Long live revolution, Long live INDIA 🇮🇳.",2015-12-16T19:04:00.000Z,India,331,317,5001,4091,https://twitter.com//Skbruh9198,The Lone Enfielder,@Skbruh9198,False,instagram.com/thelone.enfiel…,,False
,,1411751037296267271,,,,,False,False,0,https://twitter.com/search?q=%23AmirKhan,https://twitter.com/search?q=%23amirkhandivorce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,seriously shit people hero come nachle gave walk pay that fan wen ich people giving wrong mug society child boycott amirkhan amirkhandivorce,2021-07-04T18:17:00.000Z,https://twitter.com/masters_s_kumar/status/1411751037296267271,https://pbs.twimg.com/profile_images/1355499297329045505/JF39yXwH.jpg,Be kind without any reason ! #masters60,2021-01-30T12:51:00.000Z,"Ahmadabad City, India",6,52,7,54,https://twitter.com//masters_s_kumar,santosh kumar,@masters_s_kumar,False,masters60.com,,False
,,1439192354066292741,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,deli commies mou party leaders batting china try best domestic vaccines got instructions masters advocating prize chinese vaccine govt reluctant promote make india vaccines govt get success beliefs,2021-09-18T11:39:00.000Z,https://twitter.com/MLMANDOWARA/status/1439192354066292741,https://pbs.twimg.com/profile_images/1699089192616390656/GrCYjh66.jpg,I AM RETIRED vice principal of college education RSS & Nationalist ideology follow BJP & follower of Modi but not blind bhakt of any.retweet is not endoresement,2012-10-10T12:09:00.000Z,"Udaipur, India",3925,2523,457219,593192,https://twitter.com//MLMANDOWARA,MLMANDOWARA🇮🇳🇮🇳,@MLMANDOWARA,False,,,False
,,1473274130296229892,,,,,False,False,1,https://twitter.com/search?q=%23NCC,https://twitter.com/search?q=%23NadiUtsav2021,https://twitter.com/monarkuni,https://twitter.com/indianrdc,https://twitter.com/DefencePRO_Guj,https://twitter.com/CMOGuj,https://twitter.com/HQ_DG_NCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,nce nadiutsav2021 guy nce ahmedabad today college organize nazi tsar abhiyan,2021-12-21T12:48:00.000Z,https://twitter.com/BhakatNo/status/1473274130296229892,https://pbs.twimg.com/profile_images/1464663890625630212/NiiQtnL8.jpg,Rajput king😎,2021-08-06T16:40:00.000Z,"Ahmadabad City, India",1,2,5,2,https://twitter.com//BhakatNo,Devendra Rajput,@BhakatNo,False,,,False
,,1474550705834770432,https://pbs.twimg.com/media/FHaoDAqX0AMOo04.jpg,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,happy birthday visas former roommate best friend college days wish great time ahead stay healthy always,2021-12-25T01:20:00.000Z,https://twitter.com/bhavik_999v/status/1474550705834770432,https://pbs.twimg.com/profile_images/1460174364381376512/aGNbqrjy.jpg,"Idiosyncratic,music lover,fan of @jacindaardern formulation scientist ,pharmacist,a grain of sand waiting to be noticed.studied@kingston,London .",2011-07-29T14:21:00.000Z,Planate earth,94,292,2277,3584,https://twitter.com//bhavik_999v,bhavik patel 🇮🇳,@bhavik_999v,False,,,False
,,1473149915857518594,,,,,False,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,gas college able,2021-12-21T04:34:00.000Z,https://twitter.com/AbvpHk/status/1473149915857518594,https://pbs.twimg.com/profile_images/1472853993969762305/bzLp0mGw.jpg,"અખિલ ભારતીય વિદ્યાર્થી પરિષદ
A.B.V.P.🚩
ABVP - The World Largest Students Organisation.
Student power nation Power 🙏",2021-12-20T08:58:00.000Z,,6,37,6,5,https://twitter.com//AbvpHk,Hk Campus Abvp,@AbvpHk,False,,,False
,,1405545112835215361,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,taylor gets masters back won recordings happy mad,2021-06-17T15:17:00.000Z,https://twitter.com/meredeath13/status/1405545112835215361,https://pbs.twimg.com/profile_images/1429518149729222656/MH67_gz8.jpg,yes i got ur letter yes I’m doing better,2020-04-04T03:02:00.000Z,folklore,7,110,202,219,https://twitter.com//meredeath13,jiah,@meredeath13,False,,,False
,,1402064912155742220,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,,2021-06-08T00:48:00.000Z,https://twitter.com/masters_s_kumar/status/1402064912155742220,https://pbs.twimg.com/profile_images/1355499297329045505/JF39yXwH.jpg,Be kind without any reason ! #masters60,2021-01-30T12:51:00.000Z,"Ahmadabad City, India",6,52,7,54,https://twitter.com//masters_s_kumar,santosh kumar,@masters_s_kumar,False,masters60.com,,False
,,1404464166321020931,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,hell government police,2021-06-14T15:42:00.000Z,https://twitter.com/masters_s_kumar/status/1404464166321020931,https://pbs.twimg.com/profile_images/1355499297329045505/JF39yXwH.jpg,Be kind without any reason ! #masters60,2021-01-30T12:51:00.000Z,"Ahmadabad City, India",6,52,7,54,https://twitter.com//masters_s_kumar,santosh kumar,@masters_s_kumar,False,masters60.com,,False
https://pbs.twimg.com/profile_images/1109112965502894080/7QYm5j1a.jpg,KYA PETROL 105+BEROJGARI ?,1472478761333366790,https://pbs.twimg.com/media/FG8tt9tVgAI5Xp_.jpg,,,,True,False,1,https://m.timesofindia.com/city/rajkot/state-bjp-prezs-son-caught-copying-in-college-exam/amp_articleshow/68621444.cms,,,,,,,,,,,,,,,,,,,,Vivekk Oza,https://pbs.twimg.com/media/FG8tt9tVgAI5Xp_.jpg,,,,,,,,,,,,,,,,"ઈતિહાસ: GSSSBની રચના જ નોકરી ‘વેચવા’ થઈ છે. વર્ષ ૧૯૯૦ પહેલા વર્ગ-૩ના તમામ સંવર્ગો માટે ભરતી GPSC જ કરતુ હતુ. GADના એક ઠરાવથી ઉપજેલુ આ બોર્ડના ઉપર  વિધાનસભાનું પણ નિયંત્રણ નથી !

GADથી CMO કંટ્રોલિંગ વ્યવસ્થામા લાંબાગાળે રાજકીય પાર્ટીના પ્રભાવમા જ સરકારી ભરતીના 'ખેલ' થતો હોય છે.",2021-12-19T05:57:00.000Z,https://twitter.com/Vivekdoza/status/1472445873510436866,@Vivekdoza,1,1,0,College,gujarat bop president son caught copying college exam ten mar 2019 1120 ist,2021-12-19T08:07:00.000Z,https://twitter.com/Pravinumraniya1/status/1472478761333366790,https://pbs.twimg.com/profile_images/1109112965502894080/7QYm5j1a.jpg,Satya Mev Jayte. OUR NATIONA OUR MISSION    Me Apko Dekh Raha Hu.,2018-01-13T15:33:00.000Z,India,131,1285,213,58670,https://twitter.com//Pravinumraniya1,KYA PETROL 105+BEROJGARI ?,@Pravinumraniya1,False,,@Pravinumraniya1,False
,,1411315756059430914,,,,,False,False,0,https://twitter.com/TheLallantop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,please available app users,2021-07-03T13:27:00.000Z,https://twitter.com/masters_s_kumar/status/1411315756059430914,https://pbs.twimg.com/profile_images/1355499297329045505/JF39yXwH.jpg,Be kind without any reason ! #masters60,2021-01-30T12:51:00.000Z,"Ahmadabad City, India",6,52,7,54,https://twitter.com//masters_s_kumar,santosh kumar,@masters_s_kumar,False,masters60.com,,False
,,1399051410231095300,,,,,False,False,1,https://twitter.com/search?q=%23RUCHISOYA,https://twitter.com/search?q=%23NSE,https://twitter.com/search?q=%23BSE,https://twitter.com/search?q=%23Patanjali,https://twitter.com/search?q=%23BabaRamdev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,sell ruchisoya patanjali company controversy going crash tomorrow ruchisoya use patanjali babaramdev,2021-05-30T17:13:00.000Z,https://twitter.com/masters_s_kumar/status/1399051410231095300,https://pbs.twimg.com/profile_images/1355499297329045505/JF39yXwH.jpg,Be kind without any reason ! #masters60,2021-01-30T12:51:00.000Z,"Ahmadabad City, India",6,52,7,54,https://twitter.com//masters_s_kumar,santosh kumar,@masters_s_kumar,False,masters60.com,,False
