avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/images/3,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/links/10,quotedTweet/links/11,quotedTweet/links/12,quotedTweet/links/13,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1463762215022956548,https://pbs.twimg.com/media/FFBT97lVIAIWtiA.jpg,,,,False,False,0,https://twitter.com/search?q=%23Legal,https://twitter.com/search?q=%23Siliguri,https://twitter.com/search?q=%23internship,https://twitter.com/LInternships,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,experiential learning today episode dipayan outta student indian institute legal studies north bengal university siliguri west bengal successfully secured internship internshipcumtraining program,2021-11-25T06:51:00.000Z,https://twitter.com/LInternships/status/1463762215022956548,https://pbs.twimg.com/profile_images/1449988888353656841/-t9wXbUu.jpg,"India's leading Online Law School- Be job ready from day one!
#legalinternship #law #lawstudents #startupindia",2020-09-10T08:39:00.000Z,"Indore, India",385,53,129,1104,https://twitter.com//LInternships,LawInternships (The Online Law School),@LInternships,False,lawinternships.in,,False
,,1466024250536460289,https://pbs.twimg.com/media/FFhdPiwUYAQ_RV1.jpg,https://pbs.twimg.com/media/FFhdQuHVEAQtaMI.jpg,https://pbs.twimg.com/media/FFhdRvGUUAI1UxK.jpg,,False,False,0,https://twitter.com/umeshpatelcgpyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,sir photo sari chhatrapati shiva punani baste hai raj est day school open kira hai jism koi couid guide line follow nazi kira aha hai aur bachcho like koi guide line hai plus map much are,2021-12-01T12:39:00.000Z,https://twitter.com/Rakesht03402890/status/1466024250536460289,https://pbs.twimg.com/profile_images/1396478884908994573/1dS_OWsp.jpg,Rakesh Kumar Tiwari,2021-05-23T14:49:00.000Z,,0,32,1,4,https://twitter.com//Rakesht03402890,Rakesh tiwari,@Rakesht03402890,False,,,False
,,1471730285473501185,,,,,False,False,8,https://twitter.com/search?q=%23CGSwabhimaanKe3Saal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,School,education equal opportunities bright future new generation world class schools establishment new quality centers higher education cgswabhimaanke3saal,2021-12-17T06:33:00.000Z,https://twitter.com/INCAslamMirza/status/1471730285473501185,https://pbs.twimg.com/profile_images/1568809273660182529/-7ru5Nzm.jpg,State Chairman @NSUICG (SM) |  Political Strategist | Politician | @NSUI | Organisation Building |,2015-03-20T14:01:00.000Z,raipur,1280,435,17208,16968,https://twitter.com//INCAslamMirza,Aslam Mirza,@INCAslamMirza,False,facebook.com/aslam.mirza.777…,,False
,,1471688840528072706,,,,,False,False,1,https://twitter.com/Harvard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,school journalism,2021-12-17T03:48:00.000Z,https://twitter.com/whitetiger2651/status/1471688840528072706,https://pbs.twimg.com/profile_images/1544805592820092928/0Tu6Pi-C.jpg,"एक छात्र , एक शिक्षक, ज्ञान पिपासू",2009-06-25T12:01:00.000Z,पुणे,830,1725,571,14646,https://twitter.com//whitetiger2651,Paritosh Sharma,@whitetiger2651,False,,,False
,,1464539425824657416,,,,,False,False,0,https://twitter.com/umeshpatelcgpyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,guest lecturer university work par professor come paymentlimit 20800that also reduce act period vacationmaybe look matter consolidated pay regularization eligible candidates,2021-11-27T10:19:00.000Z,https://twitter.com/sharmili2004/status/1464539425824657416,https://pbs.twimg.com/profile_images/568008644860469248/Mzn5TX9L.jpeg,"lecturer of chemistry, researcher in field of sol gel science, creative mind",2015-02-18T11:03:00.000Z,"Kanker, India",18,213,17,99,https://twitter.com//sharmili2004,Namrata,@sharmili2004,False,,,False
,,1459732168670777353,https://pbs.twimg.com/media/FEICqqhVkAUMpWI.jpg,https://pbs.twimg.com/media/FEICqqhVkAEeRzE.jpg,,,False,False,35,https://twitter.com/search?q=%23YuwaShakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,University,yuka speaks stakeholders sessions organised bilaspur 13112021 students universities across bilaspur division got direct dialogue stakeholders bilaspur asked questions career education policies affecting youth yuwashakti,2021-11-14T03:57:00.000Z,https://twitter.com/YuwaShaktiCG/status/1459732168670777353,https://pbs.twimg.com/profile_images/1467773298922573827/BpYOZOLk.jpg,"Engaging, Empowering and Skilling the youth of Chhattisgarh.",2021-07-08T02:50:00.000Z,,406,41,54,311,https://twitter.com//YuwaShaktiCG,Yuwa Shakti,@YuwaShaktiCG,False,,,False
,,1465364265301254146,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,sir genuine question sink school mess walk thai pics date hai map,2021-11-29T16:57:00.000Z,https://twitter.com/whitetiger2651/status/1465364265301254146,https://pbs.twimg.com/profile_images/1544805592820092928/0Tu6Pi-C.jpg,"एक छात्र , एक शिक्षक, ज्ञान पिपासू",2009-06-25T12:01:00.000Z,पुणे,830,1725,571,14646,https://twitter.com//whitetiger2651,Paritosh Sharma,@whitetiger2651,False,,,False
,,1453019165447507969,,,,,False,False,3,https://twitter.com/search?q=%23hungerindex2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,whatsapp university working hard increase indian happiness index rank hungerindex2021,2021-10-26T15:22:00.000Z,https://twitter.com/bhar4t/status/1453019165447507969,https://pbs.twimg.com/profile_images/1255793324239151104/0NNlNomJ.jpg,"love coding, traveling, learning, dendrophile, and dogecoin!",2009-10-31T15:20:00.000Z,"Raipur, India",139,315,1082,1038,https://twitter.com//bhar4t,Bharat,@bhar4t,False,bit.ly/45BjmBe,,False
,,1465213408261799936,,,,,True,False,1,,,,,,,,,,,,,,,,,,,,Arfa Khanum Sherwani,,,,,,,,,,,,,,,,,,,"If they don’t like-
He can’t sell bangles.
He can’t sell vegetables/fruits. 
He can’t marry a woman he loves.
He can’t crack jokes.

He is often discriminated in schools, colleges and offices. 
He is vulnerable to violence in public places. 
Who is he ? 
He is an Indian Muslim.",2021-11-28T18:32:00.000Z,https://twitter.com/khanumarfa/status/1465025736343896069,@khanumarfa,0,0,0,School,bomb school spit food pelt stones police convert girlsonly prey roads eat beef marry multiple girls feminist kill anyone blasphemy cracks jokes religion peaceful,2021-11-29T06:57:00.000Z,https://twitter.com/ArvindSahubjp/status/1465213408261799936,https://pbs.twimg.com/profile_images/1578386338780438528/LlaT1k9b.jpg,"भा ज.यु.मो रायपुर छत्तीसगढ़ ❤️🇮🇳
☎️ 9340558499.
नमस्ते सदा वत्सले मातृभूमे🙏❤️🚩",2019-11-30T19:32:00.000Z,"Raipur, India",329,431,61702,4388,https://twitter.com//ArvindSahubjp,Arvind Sahu🇮🇳,@ArvindSahubjp,False,instagram.com/p/CKMxzg1j3YP/…,,True
,,1459365731456348160,https://pbs.twimg.com/media/FEC1ZeBVEAggluq.jpg,,,,False,False,3,https://twitter.com/search?q=%23WhatsApp,https://twitter.com/puru_ag,https://twitter.com/BabelePiyush,https://twitter.com/rohini_sgh,https://twitter.com/ravishndtv,https://twitter.com/INCIndia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,University,whatsapp university हटकर समय,2021-11-13T03:41:00.000Z,https://twitter.com/yashwantbhilai/status/1459365731456348160,https://pbs.twimg.com/profile_images/1599300787523313665/_nRfNbJ_.jpg,"फाउंडर एडिटर- भिलाई TIMES @bhilaitimes, Ex दुर्ग ब्यूरो हेड @News24_MPCG,दैनिक भास्कर में 10 साल रिपोर्टर (पॉलिटिकल) & Ex सिटी चीफ

(ट्वीट निजी विचार)",2020-04-28T19:35:00.000Z,"Bhilai, India",2620,316,22242,7301,https://twitter.com//yashwantbhilai,Yashwant Sahu 🗨(BHILAI TIMES)‌,@yashwantbhilai,False,bhilaitimes.com,,False
,,1459388677667188744,https://pbs.twimg.com/media/FEDKQn6VUAEC166.jpg,,,,False,False,0,https://twitter.com/MatsUniversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,receiver whose certificate received 61121 happened yet yet even sent university,2021-11-13T05:12:00.000Z,https://twitter.com/RahulSaga01/status/1459388677667188744,https://pbs.twimg.com/profile_images/1453587429705744391/rabJY-wh.jpg,CryptoWorld,2021-10-28T04:50:00.000Z,"New York, USA",3,156,6,8,https://twitter.com//RahulSaga01,Rahul Saga,@RahulSaga01,False,,,False
,,1453020207451029508,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,whatsapp university confirmed est position nationwide revealing truth freedom,2021-10-26T15:26:00.000Z,https://twitter.com/bhar4t/status/1453020207451029508,https://pbs.twimg.com/profile_images/1255793324239151104/0NNlNomJ.jpg,"love coding, traveling, learning, dendrophile, and dogecoin!",2009-10-31T15:20:00.000Z,"Raipur, India",139,315,1082,1038,https://twitter.com//bhar4t,Bharat,@bhar4t,False,bit.ly/45BjmBe,,False
,,1453031548790267905,,,,,False,False,2,https://twitter.com/search?q=%23hungerindex2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,hope least well good position happiness index year whatsapp university working hard make happy hungerindex2021,2021-10-26T16:11:00.000Z,https://twitter.com/bhar4t/status/1453031548790267905,https://pbs.twimg.com/profile_images/1255793324239151104/0NNlNomJ.jpg,"love coding, traveling, learning, dendrophile, and dogecoin!",2009-10-31T15:20:00.000Z,"Raipur, India",139,315,1082,1038,https://twitter.com//bhar4t,Bharat,@bhar4t,False,bit.ly/45BjmBe,,False
https://pbs.twimg.com/profile_images/1449988888353656841/-t9wXbUu.jpg,LawInternships (The Online Law School),1459480908856131590,https://pbs.twimg.com/media/FEEeJVoVEBEEFiL.jpg,,,,False,False,1,https://twitter.com/search?q=%23legal,https://twitter.com/search?q=%23LawInternships,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,takes legal knowledge best lawyers help make one best lawyers giving best opportunity join lawinternships law school kit make law school readyfor assistance whatsapp at9316436282,2021-11-13T11:18:00.000Z,https://twitter.com/LInternships/status/1459480908856131590,https://pbs.twimg.com/profile_images/1449988888353656841/-t9wXbUu.jpg,"India's leading Online Law School- Be job ready from day one!
#legalinternship #law #lawstudents #startupindia",2020-09-10T08:39:00.000Z,"Indore, India",385,53,129,1104,https://twitter.com//LInternships,LawInternships (The Online Law School),@LInternships,False,lawinternships.in,@LInternships,False
https://pbs.twimg.com/profile_images/1476985815897022466/6qdLmpxe.jpg,Shivom Vidyapeeth,1459359781332795392,https://pbs.twimg.com/media/FECv7EmVcAUomTX.jpg,https://pbs.twimg.com/media/FECv8VYVcAAAdkF.jpg,https://pbs.twimg.com/media/FECv9HhVUAMwWJe.jpg,https://pbs.twimg.com/media/FECv-XbUcAY-1nZ.jpg,False,False,1,https://twitter.com/search?q=%23NASExam,https://twitter.com/search?q=%23Raipur,https://twitter.com/search?q=%23SmartCity,https://twitter.com/search?q=%23Chhattisgarh,https://twitter.com/search?q=%23ShivomVidyapeeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,School,national achievement survey nas exam conducted today shiver vidyapeeth case school sandra nauseam rapper scarcity chhattisgarh shivomvidyapeeth,2021-11-13T03:17:00.000Z,https://twitter.com/svpcbse/status/1459359781332795392,https://pbs.twimg.com/profile_images/1476985815897022466/6qdLmpxe.jpg,The best CBSE school in the town with affordable fees for quality education and overall development.,2014-06-02T05:53:00.000Z,"Raipur, India",20,15,11,529,https://twitter.com//svpcbse,Shivom Vidyapeeth,@svpcbse,False,shivom.org,@svpcbse,False
,,1470615180484612101,https://pbs.twimg.com/media/FGistQnUUAAYJdZ.jpg,https://pbs.twimg.com/media/FGistQnUYAEWMZV.jpg,https://pbs.twimg.com/media/FGistQmUYAY3zvy.jpg,,False,False,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,College,youth consultation sessions organised drug division 13122021 students universities colleges across drug division joined discuss education careers aspirations job opportunities also gave recommendations policies youth,2021-12-14T04:42:00.000Z,https://twitter.com/YuwaShaktiCG/status/1470615180484612101,https://pbs.twimg.com/profile_images/1467773298922573827/BpYOZOLk.jpg,"Engaging, Empowering and Skilling the youth of Chhattisgarh.",2021-07-08T02:50:00.000Z,,406,41,54,311,https://twitter.com//YuwaShaktiCG,Yuwa Shakti,@YuwaShaktiCG,False,,,False
,,1470620549608968192,https://pbs.twimg.com/media/FGixiISVIAQU6lD.jpg,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,rung college pharmaceutical science research,2021-12-14T05:03:00.000Z,https://twitter.com/u_dhruw/status/1470620549608968192,https://pbs.twimg.com/profile_images/1470620783013552128/yvlqvxut.jpg,,2021-12-02T08:13:00.000Z,,1,1,3,6,https://twitter.com//u_dhruw,ᎶᎪuᏆᎪm Dhruw,@u_dhruw,False,,,False
,,1467102058213883910,,,,,False,False,56,https://twitter.com/VinodDua7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,College,somebody watched growing janvaani park loss personally interviewed student college magazine way back missed strip,2021-12-04T12:02:00.000Z,https://twitter.com/meGauravDwivedi/status/1467102058213883910,https://pbs.twimg.com/profile_images/1648536287266344960/zC53qO5X.jpg,Advisor to Chhattisgarh Govt I ex VC UP Film Devlpmnt Council I Chevening Scholar l Silent Observer I Day Dreamer I Agent for Change I Traveller | Film Buff,2014-03-20T07:14:00.000Z,Noida/ Raipur/Lucknow,5338,138,13834,6428,https://twitter.com//meGauravDwivedi,Gaurav Dwivedi🇮🇳,@meGauravDwivedi,True,spc.cg.gov.in,,True
,,1469975207179788290,,,,,False,False,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,College,necessary thing medical college knowledge ipadtab,2021-12-12T10:19:00.000Z,https://twitter.com/Khem__96/status/1469975207179788290,https://pbs.twimg.com/profile_images/1581709395309699073/4Bb3dMGw.jpg,"18 Batch,
Pt.Jnm medical College , Raipur",2018-06-14T07:06:00.000Z,"Raipur, India",1451,1065,20837,2069,https://twitter.com//Khem__96,Khemraj Sahu,@Khem__96,False,,,False
,,1453017609352269826,https://pbs.twimg.com/media/FCon0LqVQAMgmJb.jpg,,,,False,False,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,University,freedom fighters whatsapp university topper revealed truth freedom,2021-10-26T15:16:00.000Z,https://twitter.com/bhar4t/status/1453017609352269826,https://pbs.twimg.com/profile_images/1255793324239151104/0NNlNomJ.jpg,"love coding, traveling, learning, dendrophile, and dogecoin!",2009-10-31T15:20:00.000Z,"Raipur, India",139,315,1082,1038,https://twitter.com//bhar4t,Bharat,@bhar4t,False,bit.ly/45BjmBe,,False
,,1466684850966982656,,,,,False,False,0,https://twitter.com/bhupeshbaghel,https://twitter.com/search?q=%23GovertmentWoes,https://twitter.com/search?q=%23Covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,staff ayurvedic college per test ill mannered furious don want carry simple test want argue long awesome way handle person wants simple testgovertmentwoes covid19,2021-12-03T08:24:00.000Z,https://twitter.com/shotti_bolchi/status/1466684850966982656,https://pbs.twimg.com/profile_images/1269208217621417990/vDPFHNJ0.jpg,भारतीय | Globe trotter | #Seafarer | Gadget freak | Music is life | Book Worm|Always on move | Allergic to BULLSHIT | RT’s are not endorsements | सत्यमेव जयते ।,2010-02-23T12:10:00.000Z,☺ Planet Earth ☺,278,602,75,14161,https://twitter.com//shotti_bolchi,असुविधा के लिए खेद है 🇮🇳,@shotti_bolchi,False,,,False
,,1469640831233499143,,,,,True,False,65,https://twitter.com/search?q=%23Hostel,https://twitter.com/search?q=%23IntershipStipend,https://twitter.com/search?q=%23MPT,https://twitter.com/search?q=%23GPC_On_Strike,,,,,,,,,,,,,,,,Dr Yamank Sahu छत्तीसगढ़ीया 🇮🇳,,,,,https://twitter.com/TS_SinghDeo,,,,,,,,,,,,,,"@TS_SinghDeo 
छत्तीसगढ़ में शासकीय फिजियोथेरेपी महाविद्यालय में मास्टर ऑफ फिजियोथेरेपी के कोर्स को शुरू करने हेतु महत्वपूर्ण विषय पर आपसे चर्चा हुई थी जिसमें आप ने सहमति जताई थी, जो अभी तक प्रोसेस सही गति से नहीं आ पाया है आपसे मिलना चाह रहे हैं लेकिन मिलने नहीं दिया जा रहा",2021-10-18T11:09:00.000Z,https://twitter.com/DrYamankSahu/status/1450056368438661126,@DrYamankSahu,3,0,63,College,college age hostel yet intershipstipend low need met post graduation course gpconstrike,2021-12-11T12:10:00.000Z,https://twitter.com/DrYamankSahu/status/1469640831233499143,https://pbs.twimg.com/profile_images/1695805167495708672/LiqzodIi.jpg,"Resident Physiotherapist ⚕️ @JnuHospital, MPT Neuro @JAIPURJNU ,BPT frm @GpcRaipur PT. JNMC, RAIPUR , PHYSIO VISION,@india_iap  Activist, VLE @CSCegov_",2011-10-28T14:51:00.000Z,"Raipur, India",473,1062,6727,2084,https://twitter.com//DrYamankSahu,Dr Yamank Sahu छत्तीसगढ़ीया 🇮🇳,@DrYamankSahu,False,,,False
,,1466461651176099843,https://pbs.twimg.com/media/FFnrACIVcAAvKkP.jpg,https://pbs.twimg.com/media/FFnrBiiUUAIHxMw.jpg,https://pbs.twimg.com/media/FFnrC7gUYAQ13zX.jpg,https://pbs.twimg.com/media/FFnrEhNUYAAdpWP.jpg,False,False,7,https://twitter.com/NSSRDBhopal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,College,december world aids divas din govt girls college kalibadi rapper ass volunteers blood donation camp blood don't kira isle college principal mam shradhha gilorkar swapnil karate madam ass program officer rah,2021-12-02T17:37:00.000Z,https://twitter.com/Aartisa12525749/status/1466461651176099843,https://pbs.twimg.com/profile_images/1333992089235832843/EItXy8ob.jpg,"I am power lifting player. 
I am also a volunteer at NSS
and currently studying commerce",2020-12-02T03:16:00.000Z,"Raipur, India",17,51,630,122,https://twitter.com//Aartisa12525749,Aarti sahu,@Aartisa12525749,False,,,False
,,1459881442989654023,https://pbs.twimg.com/media/FEKKaL8XwAUKM1E.jpg,https://pbs.twimg.com/media/FEKKaZsXoAAEE8u.jpg,https://pbs.twimg.com/media/FEKKbMvWQAUgac6.jpg,,False,False,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,College,huge loss long time friend fellow traveller hail kayak hailing wait wade kalahandi reader bhawanipatna college authored two dozen book dia language oxford published legendary work head translated raj kumar,2021-11-14T13:50:00.000Z,https://twitter.com/goldymgeorge/status/1459881442989654023,https://pbs.twimg.com/profile_images/1461609182369435649/ij8LvOIg.jpg,"Contributing Editor Forward Press | RADICAL & CRITICAL | Feel free to follow, like and comment on posts",2015-07-17T20:08:00.000Z,"New Delhi, India",1446,173,5337,4106,https://twitter.com//goldymgeorge,Goldy M George (PhD),@goldymgeorge,False,tiss.academia.edu/GoldyGeorg…,,False
