avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,links/17,links/18,links/19,links/20,links/21,links/22,links/23,links/24,links/25,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/links/10,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1463172062466486278,https://pbs.twimg.com/media/FE47PF2XIBMiycz.jpg,,,,False,False,0,https://twitter.com/SGanguly99,https://twitter.com/virendersehwag,https://twitter.com/BCCI,https://twitter.com/MFA_SriLanka,https://twitter.com/RealCricket20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,Masters,india masters mass innings india masters srilanka masters 200 overs 4154 22761 14944,2021-11-23T15:46:00.000Z,https://twitter.com/SaiKumarPower7/status/1463172062466486278,https://pbs.twimg.com/profile_images/1698013651108802560/x3q0HT4f.jpg,✊,2018-12-07T09:57:00.000Z,"Hyderabad, India",643,554,6699,44555,https://twitter.com//SaiKumarPower7,Sai Kumar Power,@SaiKumarPower7,False,,,False
,,1463834846996807690,https://pbs.twimg.com/media/FFCWB3tVEAQOtgE.jpg,,,,False,False,45,https://twitter.com/HyderabadMetro,https://twitter.com/narendramodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,Masters,meet priya played football masters mechanical engineering fascinated pillars came made company went extensive training pilot inaugural service aboard promotion,2021-11-25T11:39:00.000Z,https://twitter.com/Andrew007Uk/status/1463834846996807690,https://pbs.twimg.com/profile_images/1503614640982437889/OTIHecnZ.jpg,"Diplomat: Dy. High Commissioner to East & N.E. 🇮🇳, ex 🇺🇬🇬🇭🇳🇬.
#Traveller 👀 117 lands & 870 ⚽ 🏟 #Foodie #Dad #MillwallFC #DisabilityChampion, own views",2015-12-09T19:52:00.000Z,Kolkata,48210,2679,95303,68776,https://twitter.com//Andrew007Uk,Dr Andrew Fleming 🇬🇧 🏴󠁧󠁢󠁳󠁣󠁴󠁿,@Andrew007Uk,False,gov.uk/government/people/and…,,False
,,1462405062550904834,https://pbs.twimg.com/media/FEuBpN9VEAQI0Qv.jpg,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,Masters,you looking perfect opportunity settle career industry search ends right join careerchanging full stack web development masters program powered infochord technologies put led contact 918099636946,2021-11-21T12:58:00.000Z,https://twitter.com/ravirajgir/status/1462405062550904834,https://pbs.twimg.com/profile_images/714325574097965056/bMs-G6KA.jpg,Founder & CEO At Infochord Technologies Pvt. Ltd.,2011-03-03T20:56:00.000Z,Hyderabad,253,236,872,1224,https://twitter.com//ravirajgir,RAVI SHANKAR KUMAR,@ravirajgir,False,infochord.com,,False
,,1457757677807751168,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,rationale convincing masters lakh crore printed ready across border unfortunately didn time cash moms masters introduced serial currency fbi,2021-11-08T17:11:00.000Z,https://twitter.com/kvgreddy/status/1457757677807751168,https://pbs.twimg.com/profile_images/515237048064557056/pCLgcXS-.jpeg,,2009-11-24T10:51:00.000Z,Hyderabad India,27,60,368,1029,https://twitter.com//kvgreddy,KV Gopal Reddy,@kvgreddy,False,,,False
,,1454612867001438216,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,know cousins bought masters medical seats ocr paid pass exam amen,2021-10-31T00:55:00.000Z,https://twitter.com/bhsriram/status/1454612867001438216,https://pbs.twimg.com/profile_images/3129797346/5bd083b678e7bbc9396a1d447e05a33e.jpeg,"Anthropologist, Art/Culture Enthusiast, Carnatic Fan

Ex:Traveler,Kuchipudi Student, Runner, Cyclist, MBA.

Alumnus: UoHyd, IIT-H.

AndhraBornConfusedDesi",2009-04-19T04:41:00.000Z,"Hyderabad, India",782,1398,18169,14944,https://twitter.com//bhsriram,Ram Bhupathiraju,@bhsriram,False,,,False
,,1426443316900483073,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Undergrad,ditto already biotech undergrad program book sealed deal,2021-08-14T07:19:00.000Z,https://twitter.com/aartvi42/status/1426443316900483073,https://pbs.twimg.com/profile_images/934464851119763456/E0y7SlJs.jpg,"Researcher (RNA (reagents, expression, aptamers), Rare diseases, tech platforms, hands-on PI). Traveller, Mom and DIY-enthusiast. Tweets my own.",2011-07-18T06:22:00.000Z,"Hyderabad, India",122,434,4216,2109,https://twitter.com//aartvi42,Aarti Sevilimedu,@aartvi42,False,adviaa.wordpress.com/,,False
https://pbs.twimg.com/profile_images/515237048064557056/pCLgcXS-.jpeg,KV Gopal Reddy,1447651705277980673,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,true keep dreaming happen masters never come back power,2021-10-11T19:53:00.000Z,https://twitter.com/kvgreddy/status/1447651705277980673,https://pbs.twimg.com/profile_images/515237048064557056/pCLgcXS-.jpeg,,2009-11-24T10:51:00.000Z,Hyderabad India,27,60,368,1029,https://twitter.com//kvgreddy,KV Gopal Reddy,@kvgreddy,False,,@kvgreddy,False
,,1419290797824937985,https://pbs.twimg.com/media/E7JVb2TVEAkkawe.jpg,https://pbs.twimg.com/media/E7JVcQOVoAIkWU9.jpg,https://pbs.twimg.com/media/E7JVcs_VcAEFuwg.jpg,https://pbs.twimg.com/media/E7JVdGpUUA48NE8.jpg,False,False,4,https://twitter.com/search?q=%23gurupurnima,https://twitter.com/search?q=%23backtolab,https://twitter.com/search?q=%23Covid_19,https://twitter.com/search?q=%23chemistrylab,https://twitter.com/search?q=%23organicsynthesis,https://twitter.com/search?q=%23sustainablechemistry,https://twitter.com/search?q=%23womeninscience,https://twitter.com/search?q=%23phdlife,https://twitter.com/search?q=%23phdresearch,https://twitter.com/search?q=%23graduateschool,https://twitter.com/IITHyderabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,Undergrad,happy gurupurnima pleased see graduate undergrad students backtolab challenging times and wave covid19 chemistrylab organicsynthesis sustainablechemistry lab womeninscience midlife phdresearch graduateschool,2021-07-25T13:37:00.000Z,https://twitter.com/MolE_Lab_OhMEGA/status/1419290797824937985,https://pbs.twimg.com/profile_images/1462820138609111040/iLLeVDNH.jpg,"Molecular Eng. Lab. Organic/Hybrid Materials for Energy Applications| Professor Green Energy Technology, @PondiUnivPro | Former Prof. in Chemistry @IITHyderabad",2014-06-04T07:13:00.000Z,"Pondicherry, India",505,1705,933,575,https://twitter.com//MolE_Lab_OhMEGA,Sharada,@MolE_Lab_OhMEGA,False,pondiuni.edu.in/faculy_profi…,,False
,,1455843532481056781,,,,,True,False,0,https://twitter.com/search?q=%23Kashmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://twitter.comnull,,0,0,0,Masters,kashmir read decide masters,2021-11-03T10:25:00.000Z,https://twitter.com/RamMaravajhala/status/1455843532481056781,https://pbs.twimg.com/profile_images/1631736414596657152/wWi8PZI9.jpg,"Proud Hindu, proud Indian  🇮🇳 movie buff, cycling",2010-05-23T11:30:00.000Z,India,261,702,20811,22915,https://twitter.com//RamMaravajhala,Ram Maravajhala,@RamMaravajhala,False,,,False
,,1476420140648386560,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,many uru medium govt schools closed old city one bothers either,2021-12-30T05:09:00.000Z,https://twitter.com/PVSIVAKUMAR1/status/1476420140648386560,https://pbs.twimg.com/profile_images/1708477149513129984/epNKhTI2.jpg,Former Photo Journalist -at Indian Express(1985-1993) & The Hindu ( 1993-2015) Hyderabadi since 1971,2012-05-12T15:55:00.000Z,"Hyderabad, India",2405,1471,51156,49381,https://twitter.com//PVSIVAKUMAR1,P.V.SIVAKUMAR 🇮🇳,@PVSIVAKUMAR1,False,,,False
,,1476837874469277697,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,plus read class school numbers,2021-12-31T08:49:00.000Z,https://twitter.com/PANDARAJATH/status/1476837874469277697,https://pbs.twimg.com/profile_images/1685841859678220289/3Bbbh3ce.jpg,,2010-05-03T21:30:00.000Z,,681,1036,22384,15961,https://twitter.com//PANDARAJATH,Rajat Panda,@PANDARAJATH,False,,,False
,,1477009723123658759,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,since iam single school still iam searching life partner 2022 mae single problem lab solve hog yeh,2021-12-31T20:12:00.000Z,https://twitter.com/akbar08755/status/1477009723123658759,https://pbs.twimg.com/profile_images/1731355707851898880/glRNUIT7.jpg,"🤗allah ham sabki hifazat kare🤗
😇 Alhamdulillah",2019-10-11T14:29:00.000Z,"Hyderabad, India",40,397,6681,801,https://twitter.com//akbar08755,Mohd akbar,@akbar08755,False,,,False
,,1476513335851974656,https://pbs.twimg.com/media/FH2g_6bVEAEaBOq.jpg,https://pbs.twimg.com/media/FH2hBC7UUAAXIv3.jpg,https://pbs.twimg.com/media/FH2hCGRVEAMbvoR.jpg,https://pbs.twimg.com/media/FH2hDUUUcAAh4UC.jpg,False,False,6,https://twitter.com/search?q=%23AndhraPradesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,School,distribution dry ration kits persons disabilities benevolent support ski card peel sasha sea volunteers andhrapradesh plant siddharth residential school duttalur manual spur deplore district,2021-12-30T11:19:00.000Z,https://twitter.com/SAKSHAM4Divyang/status/1476513335851974656,https://pbs.twimg.com/profile_images/1341194160573874177/hCxLVxpt.jpg,"Samadrishti, Kshamata Vikas Evam Anusandhan Mandal (SAKSHAM) is a charitable, non government, non profittable national organization for Divyangjan.",2020-12-22T01:15:00.000Z,"Nagpur, India",290,13,2402,2408,https://twitter.com//SAKSHAM4Divyang,SAKSHAM SEVA,@SAKSHAM4Divyang,False,,,False
,,1476836217375248386,,,,,False,False,4,https://twitter.com/search?q=%23COVID19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,school asking send kids offline said one covid19 affected girl school asking offline participants test,2021-12-31T08:42:00.000Z,https://twitter.com/PANDARAJATH/status/1476836217375248386,https://pbs.twimg.com/profile_images/1685841859678220289/3Bbbh3ce.jpg,,2010-05-03T21:30:00.000Z,,681,1036,22384,15961,https://twitter.com//PANDARAJATH,Rajat Panda,@PANDARAJATH,False,,,False
https://pbs.twimg.com/profile_images/1708477149513129984/epNKhTI2.jpg,P.V.SIVAKUMAR 🇮🇳,1476110331621478405,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,colony nearby little children roam roads forgotten school long ago surely must case loyalties slums sad story post pandemic education india,2021-12-29T08:38:00.000Z,https://twitter.com/PVSIVAKUMAR1/status/1476110331621478405,https://pbs.twimg.com/profile_images/1708477149513129984/epNKhTI2.jpg,Former Photo Journalist -at Indian Express(1985-1993) & The Hindu ( 1993-2015) Hyderabadi since 1971,2012-05-12T15:55:00.000Z,"Hyderabad, India",2405,1471,51156,49381,https://twitter.com//PVSIVAKUMAR1,P.V.SIVAKUMAR 🇮🇳,@PVSIVAKUMAR1,False,,@PVSIVAKUMAR1,False
,,1476208229457678336,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,dont need liquor scheme need quality roads good govt schools almost states reduce vat petrolwhy didn't state reduce vat petrol,2021-12-29T15:07:00.000Z,https://twitter.com/NAGA14949367/status/1476208229457678336,https://abs.twimg.com/sticky/default_profile_images/default_profile.png,,2020-09-11T15:21:00.000Z,,0,35,12,82,https://twitter.com//NAGA14949367,NAGA,@NAGA14949367,False,,,False
,,1476192864115707904,,,,,False,False,0,https://twitter.com/AgerwalNidhhi,https://twitter.com/search?q=%23AskNidhhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,completed school maam asknidhhi,2021-12-29T14:06:00.000Z,https://twitter.com/Israelp21721605/status/1476192864115707904,https://pbs.twimg.com/profile_images/1592697268767186944/eI3aMl92.jpg,Don't wait the perfect moment😊😊...take the moment And make it perfect.✌😉,2020-03-26T04:23:00.000Z,"Secunderabad, Hyderabad",26,339,169,153,https://twitter.com//Israelp21721605,Israelprince,@Israelp21721605,False,,,False
,,1475475195993501700,,,,,False,False,5,https://twitter.com/HydUniv,http://acad.uohyd.ac.in/eephdjan22.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,phd,equally excited motivated look endolysosomal trafficking neuronal health disease apply pod program join,2021-12-27T14:34:00.000Z,https://twitter.com/tamminenilab/status/1475475195993501700,https://pbs.twimg.com/profile_images/1304674756537364481/gk_5LlQU.jpg,We study how neurons handle proteins aggregates and dysfunctional organelles and apply these principles to understand Neurodegeneration.,2020-09-08T06:35:00.000Z,"University of Hyderabad, India",382,381,665,536,https://twitter.com//tamminenilab,Tamminenilab,@tamminenilab,False,sls.uohyd.ac.in/new/fac_deta…,,False
,,1476432290997620739,,,,,False,False,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,didn't felt school college experienced office saying something pawn alan sir whole office looking,2021-12-30T05:57:00.000Z,https://twitter.com/Satya_Nandikola/status/1476432290997620739,https://pbs.twimg.com/profile_images/1614812462842548229/8f01jYu1.jpg,,2013-07-30T05:47:00.000Z,,32,154,3654,2369,https://twitter.com//Satya_Nandikola,శివయ్యనాయుడు గారి అబ్బాయ్,@Satya_Nandikola,False,,,False
,,1476125999574106115,https://pbs.twimg.com/media/FHxAxL7VcAYZVJZ.jpg,,,,False,False,5,http://bit.ly/3z6mzcx,https://twitter.com/search?q=%23music,https://twitter.com/search?q=%23passion,https://twitter.com/search?q=%23journey,https://twitter.com/search?q=%23Inspire,https://twitter.com/search?q=%23hyderabad,https://twitter.com/search?q=%23humansofhyderabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,School,started singing school used actively participate cultural activities however never thought singing could one careers life full story bitly3z6mzcx music passion journey inspire hyderabad humansofhyderabad,2021-12-29T09:40:00.000Z,https://twitter.com/HumansofHyd/status/1476125999574106115,https://pbs.twimg.com/profile_images/1178562426083504128/vUSjbsHa.jpg,HOH is an attempt to create a photographic census of the city in the best possible way with the help of quotes & short stories from people across the city.,2016-04-07T10:29:00.000Z,"Hyderabad, India",2077,5,149,2424,https://twitter.com//HumansofHyd,Humans of Hyderabad,@HumansofHyd,True,humansofhyderabad.co.in,,True
,,1476074696206471170,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,pod passing heavy difficulty lab lords last benches one uncles gave funny acronyms,2021-12-29T06:16:00.000Z,https://twitter.com/esesve/status/1476074696206471170,https://pbs.twimg.com/profile_images/705337550588645376/NRijAcD9.jpg,"Business Leader, Identity (IAM) & InfoSec always close to heart; TechnoEnthusiast; A Leo; Founder of ENH group of Organizations",2007-12-14T19:13:00.000Z,"Hyderabad, Andhra Pradesh",332,546,1993,1999,https://twitter.com//esesve,Esesve Digumarthi,@esesve,False,esesve.blogspot.com,,False
,,1466802765988958216,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,phd,genius idea emma steal get teaching pod although thats,2021-12-03T16:13:00.000Z,https://twitter.com/DevinaSarwatay/status/1466802765988958216,https://pbs.twimg.com/profile_images/1543615198724243456/Up25fBqY.jpg,I study young people and digital cultures,2014-06-30T16:42:00.000Z,"Hyderabad, India",1640,5001,30987,21924,https://twitter.com//DevinaSarwatay,Devina Sarwatay,@DevinaSarwatay,False,linkedin.com/pub/devina-sarw…,,False
,,1467753053801508864,https://pbs.twimg.com/media/FF51KCRVEAAeCeQ.jpg,,,,True,False,7,https://twitter.com/search?q=%23BJP,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahesh⚪🇮🇳,https://pbs.twimg.com/media/FF51KCRVEAAeCeQ.jpg,,,,,,,,,,,,,,"మనం చేసినవి చెప్పుకోడానికి ఏమీ లేనపుడు ఇలా పక్క వాళ్ళవి కాపీ కొట్టి మనవి అని చెప్పుకోవాలి, అదే మ్యాజిక్కు",2021-12-06T06:15:00.000Z,https://twitter.com/Maheshpatil975/status/1467739346895663104,@Maheshpatil975,0,1,0,phd,snickering propagandajoomla giovanni bop vaatu university pod chesaaru,2021-12-06T07:09:00.000Z,https://twitter.com/trs_sandy/status/1467753053801508864,https://pbs.twimg.com/profile_images/1554647407626838016/2zKKgjMB.jpg,#TelanganaWithKCR #TRSism #ScottCycling #BergamontMyFirstCrush #CyclingMyPassion #EnduranceRider #HomeChef #ResetHyderabadWithCycling,2009-09-08T06:17:00.000Z,Hyderabad,1961,1789,72405,17828,https://twitter.com//trs_sandy,Sandeep,@trs_sandy,False,,,False
