avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1286907181321711618,,,,,False,False,0,https://twitter.com/narendramodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,able prime minister india new delhi subject complaint pub mobile game ruining future school college going students sir respect undersigned like draw kind attention mentioned subject,2020-07-25T06:12:00.000Z,https://twitter.com/Sidhart14301640/status/1286907181321711618,https://pbs.twimg.com/profile_images/1243412884635267076/ZnvpVvwa.jpg,I am a boy,2020-03-27T05:40:00.000Z,,2,13,3,6,https://twitter.com//Sidhart14301640,Sidhartha,@Sidhart14301640,False,,,False
,,1363754841382658049,,,,,False,False,5,https://twitter.com/narendramodi,https://twitter.com/search?q=%23UnnataAxom,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,College,engineering colleges functional assay youths longer outside study sari given new hope wings talents regionunnataaxom,2021-02-22T07:37:00.000Z,https://twitter.com/Pranjal56791553/status/1363754841382658049,https://pbs.twimg.com/profile_images/1714193095422832640/VLIIjrca.jpg,"#Jai_Sri_Ram🚩জয় আই অসম
#Proud_To_Be_An_indian🇮🇳 Jai Hind.
     Social Media cell, Dist.Member,Lakhimpur.
,,,,, কঠোৰ পৰিশ্ৰম কেতিয়াও বিফল নহয়।",2018-08-05T06:14:00.000Z,"Narayanpur , Assam",438,837,11337,10214,https://twitter.com//Pranjal56791553,Pranjal Borah,@Pranjal56791553,False,,,False
,,1363754982512549891,https://pbs.twimg.com/media/Eu0H6xdVkAMJd7a.jpg,,,,False,False,3,https://twitter.com/narendramodi,https://twitter.com/search?q=%23UnnataAxom,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,College,technical education show light progress millions inauguration dhemaji engineering college milestone assay entire neighbourhood unnataaxom,2021-02-22T07:38:00.000Z,https://twitter.com/Pranjal56791553/status/1363754982512549891,https://pbs.twimg.com/profile_images/1714193095422832640/VLIIjrca.jpg,"#Jai_Sri_Ram🚩জয় আই অসম
#Proud_To_Be_An_indian🇮🇳 Jai Hind.
     Social Media cell, Dist.Member,Lakhimpur.
,,,,, কঠোৰ পৰিশ্ৰম কেতিয়াও বিফল নহয়।",2018-08-05T06:14:00.000Z,"Narayanpur , Assam",438,837,11337,10214,https://twitter.com//Pranjal56791553,Pranjal Borah,@Pranjal56791553,False,,,False
,,1263936859450732545,,,,,False,False,3,https://twitter.com/PMOIndia,https://twitter.com/nytimes,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,rink path assay offered body conducting clinical trials covid19 vaccine highschool dropout shown education sole determining wisdom unflinching desire something meaningful humanity,2020-05-22T20:56:00.000Z,https://twitter.com/rajubarthakur/status/1263936859450732545,https://pbs.twimg.com/profile_images/1691921373940129792/r7IAjdlT.jpg,"|| Teaching, Travelling, Ruminating, and Learning || Focusing on #Life, #Living, and #Positivity || At times, contumacious || Not all RTs are endorsements ||",2009-07-08T06:12:00.000Z,"Itanagar, India",482,284,1425,3055,https://twitter.com//rajubarthakur,𝐑𝐚𝐣𝐮 𝐁𝐚𝐫𝐭𝐡𝐚𝐤𝐮𝐫 (ৰাজু বৰঠাকুৰ),@rajubarthakur,False,in.linkedin.com/in/rajubarth…,,False
,,1363754763783823360,,,,,False,False,3,https://twitter.com/narendramodi,https://twitter.com/search?q=%23UnnataAxom,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,College,manchester east sualkuchi gets engineering college wonderful blessed day people handbook town lays foundation stone new instituteunnataaxom,2021-02-22T07:37:00.000Z,https://twitter.com/Pranjal56791553/status/1363754763783823360,https://pbs.twimg.com/profile_images/1714193095422832640/VLIIjrca.jpg,"#Jai_Sri_Ram🚩জয় আই অসম
#Proud_To_Be_An_indian🇮🇳 Jai Hind.
     Social Media cell, Dist.Member,Lakhimpur.
,,,,, কঠোৰ পৰিশ্ৰম কেতিয়াও বিফল নহয়।",2018-08-05T06:14:00.000Z,"Narayanpur , Assam",438,837,11337,10214,https://twitter.com//Pranjal56791553,Pranjal Borah,@Pranjal56791553,False,,,False
,,1359370171836583937,,,,,True,False,4,,,,,,,,,,,,,,,,,,,Ceemona Taku,,,,,,"First Medical College in my state and a great gym. Should I apply for NEET again? 
So jealous of the kids who are in TRIHMS 😭",2021-02-09T12:20:00.000Z,https://twitter.com/CeemonaT/status/1359114864984166405,@CeemonaT,0,0,0,College,wish govt colleges state facilities life couldve memorable,2021-02-10T05:14:00.000Z,https://twitter.com/tayabagang1/status/1359370171836583937,https://pbs.twimg.com/profile_images/1662854536472694784/lGLIBBnw.jpg,"Wish if I could act like Niro, talk like Leo and look like Brad.",2016-01-31T14:32:00.000Z,"Seppa, NEFA, India",1687,1894,16807,2548,https://twitter.com//tayabagang1,Taya Naka Bagang,@tayabagang1,False,,,False
,,1331612859436961792,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,last day forms filling stipend scholarship not lots students collect worksheet college apply concerned authorities please look matter extended greater interest students community,2020-11-25T14:57:00.000Z,https://twitter.com/SunilTallang16/status/1331612859436961792,https://pbs.twimg.com/profile_images/1567358589211385856/Ssggc7PZ.jpg,"Unemployment Youth, Never Give up, Chasing Dream.",2020-08-11T13:24:00.000Z,"Itanagar, India",469,644,19918,374,https://twitter.com//SunilTallang16,Sunil Tallang,@SunilTallang16,False,,,False
,,1323711619352809472,https://pbs.twimg.com/media/El7Eq-7U0AApKvi.jpg,https://pbs.twimg.com/media/El7EsHQVMAENOff.jpg,,,False,False,0,https://twitter.com/sarbanandsonwal,https://twitter.com/sarbanandsonwal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,sir one student deep worry admitting arrange college due database issues kindly look asap student critical mental state prayer sir,2020-11-03T19:40:00.000Z,https://twitter.com/BIJITASHYA/status/1323711619352809472,https://pbs.twimg.com/profile_images/454620797072457728/n9YU58Bc.jpeg,,2010-05-09T04:46:00.000Z,Guwahati,44,186,4,1260,https://twitter.com//BIJITASHYA,Nabadeep Saikia,@BIJITASHYA,False,facebook.com/NabadeepSaikia,,False
,,1363725249104146435,,,,,False,False,2,https://twitter.com/search?q=%23UnnataAxomIn,https://twitter.com/narendramodi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,College,unnataaxomin engineering colleges functional assay youths longer outside study sari given new hope wings talents region,2021-02-22T05:40:00.000Z,https://twitter.com/Pranjal56791553/status/1363725249104146435,https://pbs.twimg.com/profile_images/1714193095422832640/VLIIjrca.jpg,"#Jai_Sri_Ram🚩জয় আই অসম
#Proud_To_Be_An_indian🇮🇳 Jai Hind.
     Social Media cell, Dist.Member,Lakhimpur.
,,,,, কঠোৰ পৰিশ্ৰম কেতিয়াও বিফল নহয়।",2018-08-05T06:14:00.000Z,"Narayanpur , Assam",438,837,11337,10214,https://twitter.com//Pranjal56791553,Pranjal Borah,@Pranjal56791553,False,,,False
https://pbs.twimg.com/profile_images/913599174309851136/e5b1Lgka.jpg,Swanirbhar Majumder,1161866565161066504,,,,,False,False,0,https://twitter.com/search?q=%23independenceday,https://twitter.com/search?q=%23swasmit,https://twitter.com/search?q=%23kindergarten,https://www.instagram.com/p/B1LBmQ3JmMs/?igshid=ofg78ahcp1ll,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,independenceday swami kindergarten school north eastern regional institute science technology,2019-08-15T05:05:00.000Z,https://twitter.com/swanirbhar/status/1161866565161066504,https://pbs.twimg.com/profile_images/913599174309851136/e5b1Lgka.jpg,Academician/ Researcher/ Nerd/ foodaholic/ movie maniac/ self-proclaimed 24x7 social network celebrity and faculty of electronics and IT. SPOC SWAYAM and NPTEL,2009-11-12T16:09:00.000Z,"Tripura, India",312,276,6837,36275,https://twitter.com//swanirbhar,Swanirbhar Majumder,@swanirbhar,False,swanirbharmajumder.com/,@swanirbhar,False
https://pbs.twimg.com/profile_images/913599174309851136/e5b1Lgka.jpg,Swanirbhar Majumder,1161861792668274689,,,,,False,False,1,https://twitter.com/search?q=%23rakshabandhan,https://twitter.com/search?q=%23independenceday,https://twitter.com/search?q=%23swasmit,https://www.instagram.com/p/B1K_MxqHRGX/?igshid=h3xqbxzm3cwa,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,rakshabandhan independenceday swami school north eastern regional institute science technology,2019-08-15T04:46:00.000Z,https://twitter.com/swanirbhar/status/1161861792668274689,https://pbs.twimg.com/profile_images/913599174309851136/e5b1Lgka.jpg,Academician/ Researcher/ Nerd/ foodaholic/ movie maniac/ self-proclaimed 24x7 social network celebrity and faculty of electronics and IT. SPOC SWAYAM and NPTEL,2009-11-12T16:09:00.000Z,"Tripura, India",312,276,6837,36275,https://twitter.com//swanirbhar,Swanirbhar Majumder,@swanirbhar,False,swanirbharmajumder.com/,@swanirbhar,False
https://pbs.twimg.com/profile_images/913599174309851136/e5b1Lgka.jpg,Swanirbhar Majumder,1065166258134573057,,,,,False,False,2,https://twitter.com/search?q=%23school,https://www.instagram.com/p/Bqb7LKfBxfp/?utm_source=ig_twitter_share&igshid=1020wg03k5ruv,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,going school north eastern regional institute science technology,2018-11-21T08:53:00.000Z,https://twitter.com/swanirbhar/status/1065166258134573057,https://pbs.twimg.com/profile_images/913599174309851136/e5b1Lgka.jpg,Academician/ Researcher/ Nerd/ foodaholic/ movie maniac/ self-proclaimed 24x7 social network celebrity and faculty of electronics and IT. SPOC SWAYAM and NPTEL,2009-11-12T16:09:00.000Z,"Tripura, India",312,276,6837,36275,https://twitter.com//swanirbhar,Swanirbhar Majumder,@swanirbhar,False,swanirbharmajumder.com/,@swanirbhar,False
,,1323705769217257472,,,,,False,False,0,https://twitter.com/himantabiswa,https://twitter.com/himantabiswa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,sir one student deep worry admitting arrange college due database issues whatsapp details kindly look asap student critical mental state prayer sir,2020-11-03T19:17:00.000Z,https://twitter.com/BIJITASHYA/status/1323705769217257472,https://pbs.twimg.com/profile_images/454620797072457728/n9YU58Bc.jpeg,,2010-05-09T04:46:00.000Z,Guwahati,44,186,4,1260,https://twitter.com//BIJITASHYA,Nabadeep Saikia,@BIJITASHYA,False,facebook.com/NabadeepSaikia,,False
,,1408338269096452098,,,,,False,False,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,University,heard someone distributing free laptops rajiv gandhi university mine got fucked,2021-06-25T08:16:00.000Z,https://twitter.com/tayabagang1/status/1408338269096452098,https://pbs.twimg.com/profile_images/1662854536472694784/lGLIBBnw.jpg,"Wish if I could act like Niro, talk like Leo and look like Brad.",2016-01-31T14:32:00.000Z,"Seppa, NEFA, India",1687,1894,16807,2548,https://twitter.com//tayabagang1,Taya Naka Bagang,@tayabagang1,False,,,False
,,1308717067168657408,https://pbs.twimg.com/media/Eil_HfSU4AAbBG1.jpg,,,,False,False,0,https://twitter.com/search?q=%23Lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,College,lockdown kune beat gay tha college sep 2020,2020-09-23T10:37:00.000Z,https://twitter.com/RanjitS94787450/status/1308717067168657408,https://pbs.twimg.com/profile_images/1308706324935446528/qyKp86B6.jpg,,2020-09-23T09:53:00.000Z,,0,8,2,5,https://twitter.com//RanjitS94787450,Ranjit Singh Rajput,@RanjitS94787450,False,,,False
,,1407687512546451457,,,,,False,False,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Masters,asking investigating agency investigate masters may bring fruitful results rather representative asked find disclose strategic reason within stipulated time frame leverage,2021-06-23T13:10:00.000Z,https://twitter.com/tadarbabin/status/1407687512546451457,https://pbs.twimg.com/profile_images/1639209857260703744/3GL6cSRt.jpg,"I incline to thoughts, feelings & ideas which ease my mind & heart.",2012-11-19T11:21:00.000Z,Naharlagun,1402,789,6802,5429,https://twitter.com//tadarbabin,Babin🍂,@tadarbabin,False,,,False
https://pbs.twimg.com/profile_images/1691921373940129792/r7IAjdlT.jpg,𝐑𝐚𝐣𝐮 𝐁𝐚𝐫𝐭𝐡𝐚𝐤𝐮𝐫 (ৰাজু বৰঠাকুৰ),1235998469673779201,https://pbs.twimg.com/media/EScmB-KUMAACB6R.jpg,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,surrounded screens varying sizes keeping eyes glued fingers busy got connected world lost voice way novel initiative dear eating government college itanagar deserves kudos worth emulating,2020-03-06T18:39:00.000Z,https://twitter.com/rajubarthakur/status/1235998469673779201,https://pbs.twimg.com/profile_images/1691921373940129792/r7IAjdlT.jpg,"|| Teaching, Travelling, Ruminating, and Learning || Focusing on #Life, #Living, and #Positivity || At times, contumacious || Not all RTs are endorsements ||",2009-07-08T06:12:00.000Z,"Itanagar, India",482,284,1425,3055,https://twitter.com//rajubarthakur,𝐑𝐚𝐣𝐮 𝐁𝐚𝐫𝐭𝐡𝐚𝐤𝐮𝐫 (ৰাজু বৰঠাকুৰ),@rajubarthakur,False,in.linkedin.com/in/rajubarth…,@rajubarthakur,False
,,1406579739288952832,https://pbs.twimg.com/media/E4UsyUjVcAUuQJc.jpg,,,,False,False,48,https://twitter.com/aiba_boxing,https://twitter.com/PMOIndia,https://twitter.com/DrRPNishank,https://twitter.com/KirenRijiju,https://twitter.com/EduMinOfIndia,https://twitter.com/ugc_india,https://twitter.com/Media_SAI,https://twitter.com/PemaKhanduBJP,,,,,,,,,,,,,,,,,,,,,2,1,9,University,tandang mind makes university proud becoming first indian woman appointed coaches committee member best wishes rug fraternity,2021-06-20T11:48:00.000Z,https://twitter.com/RGU1984/status/1406579739288952832,https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,"Higher Educational Institution under Ministry of Education, Government of India |Vice Chancellor @Saket_Kushwaha4|",2015-06-18T08:15:00.000Z,"Rono Hills, Itanagar",2985,88,664,1127,https://twitter.com//RGU1984,Rajiv Gandhi University,@RGU1984,False,rgu.ac.in,,False
,,1307625536139583488,,,,,False,False,0,https://twitter.com/search?q=%23CBSECompartmentExam2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,cbsecompartmentexam2020 future holds compare students time get admission colleges graduation especially science aspirant results expected case keep option admission colleges compare clear students,2020-09-20T10:19:00.000Z,https://twitter.com/dulom_jomta/status/1307625536139583488,https://pbs.twimg.com/profile_images/1561034651161923584/cUOAgtLZ.jpg,,2014-12-15T00:34:00.000Z,,1,34,25,152,https://twitter.com//dulom_jomta,jomta dulom,@dulom_jomta,False,,,False
,,1405069105053405189,https://pbs.twimg.com/media/E3_O4aKUUAgVDtK.jpg,,,,False,False,27,https://twitter.com/RGU1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,Masters,one last click button ive finished masters,2021-06-16T07:45:00.000Z,https://twitter.com/sumpi_choki/status/1405069105053405189,https://pbs.twimg.com/profile_images/1410081467296845826/HtQHYdi3.jpg,we are all in the same game with different role ⏳,2016-05-03T17:44:00.000Z,"Arunachal Pradesh, India",778,164,32127,4379,https://twitter.com//sumpi_choki,ONA 🦋,@sumpi_choki,False,,,False
,,1405586002706534402,https://pbs.twimg.com/media/E4Gk95_VIAAUmF2.jpg,https://pbs.twimg.com/media/E4Gk958UUAAx9lt.jpg,https://pbs.twimg.com/media/E4Gk96BUUAASH9i.jpg,https://pbs.twimg.com/media/E4Gk95_UcAEG9gp.jpg,False,False,6,https://twitter.com/search?q=%23Unite2FightCorona,https://twitter.com/search?q=%23IndiaFightsCorona,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,unite2fightcorona indiafightscorona rajiv gandhi university teachers association route coordination task force today distributed essential items covid19 affected families residing containment zone,2021-06-17T17:59:00.000Z,https://twitter.com/RGU1984/status/1405586002706534402,https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,"Higher Educational Institution under Ministry of Education, Government of India |Vice Chancellor @Saket_Kushwaha4|",2015-06-18T08:15:00.000Z,"Rono Hills, Itanagar",2985,88,664,1127,https://twitter.com//RGU1984,Rajiv Gandhi University,@RGU1984,False,rgu.ac.in,,False
,,1384788793966829568,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,heard anus elections demanding expensive votes university students scholars scored high time,2021-04-21T08:39:00.000Z,https://twitter.com/tadarbabin/status/1384788793966829568,https://pbs.twimg.com/profile_images/1639209857260703744/3GL6cSRt.jpg,"I incline to thoughts, feelings & ideas which ease my mind & heart.",2012-11-19T11:21:00.000Z,Naharlagun,1402,789,6802,5429,https://twitter.com//tadarbabin,Babin🍂,@tadarbabin,False,,,False
,,1363754075959873538,,,,,False,False,0,https://twitter.com/sarbanandsonwal,https://twitter.com/search?q=%23UnnataAxom,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,government taken steps installation statues setting memorial parks cultural complexes educational institutions including universities names legends new generation continues draw inspiration unnataaxom,2021-02-22T07:34:00.000Z,https://twitter.com/Pranjal56791553/status/1363754075959873538,https://pbs.twimg.com/profile_images/1714193095422832640/VLIIjrca.jpg,"#Jai_Sri_Ram🚩জয় আই অসম
#Proud_To_Be_An_indian🇮🇳 Jai Hind.
     Social Media cell, Dist.Member,Lakhimpur.
,,,,, কঠোৰ পৰিশ্ৰম কেতিয়াও বিফল নহয়।",2018-08-05T06:14:00.000Z,"Narayanpur , Assam",438,837,11337,10214,https://twitter.com//Pranjal56791553,Pranjal Borah,@Pranjal56791553,False,,,False
,,1361921851010674688,https://pbs.twimg.com/media/EuaEs5FU4AIPi5A.jpg,,,,False,False,7,https://twitter.com/Saket_Kushwaha4,https://twitter.com/RGU1984,https://twitter.com/ninong_erring,https://twitter.com/RebiaNabam,https://twitter.com/PMOIndia,https://twitter.com/DrRPNishank,https://twitter.com/EduMinOfIndia,https://twitter.com/ugc_india,,,,,,,,,,,,,,,,,,,,,0,0,3,University,vice chancellor rajiv gandhi university addressing university court chair would like express gratitude court members joining online,2021-02-17T06:14:00.000Z,https://twitter.com/RGU1984/status/1361921851010674688,https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,"Higher Educational Institution under Ministry of Education, Government of India |Vice Chancellor @Saket_Kushwaha4|",2015-06-18T08:15:00.000Z,"Rono Hills, Itanagar",2985,88,664,1127,https://twitter.com//RGU1984,Rajiv Gandhi University,@RGU1984,False,rgu.ac.in,,False
,,1421312111670484993,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,exams,assay hslcmatriculate exam result invaluable couid protoclewho write onionname clearly language assumes and division marksomgassam govt necessary bring students likethis trusted many talented students,2021-07-31T03:29:00.000Z,https://twitter.com/BabulBo75995094/status/1421312111670484993,https://pbs.twimg.com/profile_images/1180151236433190912/8laZwe_l.jpg,"*Name-Mr.Babul Boro
*Educational Qualification-10+2(IT Diploma & H.M Management)
*Date Of Birth-02/11/1995 

                            *Village-Morachengelija",2017-06-13T09:47:00.000Z,Morachengelijan,33,66,10,141,https://twitter.com//BabulBo75995094,Mr.Babul Boro,@BabulBo75995094,False,b2bpvt.ltd.in,,False
,,1416386505774231555,https://pbs.twimg.com/media/E6gEBSsVEAEEjG9.jpg,,,,False,False,16,https://twitter.com/MrRohan07,https://twitter.com/cbseindia29,https://twitter.com/search?q=%23PromoteCBSEPrivateStudents,https://twitter.com/search?q=%23CBSEprivatestudentslivesmatter,,,,,,,,,,,,,,,,,,,,,,,,,0,3,29,exams,india promotecbseprivatestudents cbseprivatestudentslivesmatter need justice equality want exam cancelled even iam right suffering covid19 hell yes iam couid positive student suppose give exam,2021-07-17T13:17:00.000Z,https://twitter.com/BboyPuku/status/1416386505774231555,https://pbs.twimg.com/profile_images/1519011988185452544/oPa53nhP.jpg,"💫Turned my dreams into my vision and my vision into my reality.💫
👉🏻 instagram id- @puku.thapa",2018-06-30T15:44:00.000Z,"Arunachal Pradesh, India",9,123,424,250,https://twitter.com//BboyPuku,SAIYAN_PUKU,@BboyPuku,False,instagram.com/gentleman_puku…,,False
,,1409699417343463427,,,,,False,False,0,https://twitter.com/search?q=%23ugexams,https://twitter.com/search?q=%23sdogohpur,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,exams,respected sir please restore electric current supply bakari dalai panchayat areas like ward not hatibandhiadathkalabakari give exams online charge phones must nearly around students area exams sdogohpur,2021-06-29T02:25:00.000Z,https://twitter.com/SumanSh13530791/status/1409699417343463427,https://abs.twimg.com/sticky/default_profile_images/default_profile.png,,2021-06-29T02:12:00.000Z,,0,9,3,1,https://twitter.com//SumanSh13530791,Suman Sharma,@SumanSh13530791,False,,,False
,,1421320721544847367,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,exams,assay hslcmatriculate exam result invaluable couid protoclewho write onion name clearly language assumes and division marksomgassam govt necessary bring students likethis trusted many talented students,2021-07-31T04:04:00.000Z,https://twitter.com/BabulBo75995094/status/1421320721544847367,https://pbs.twimg.com/profile_images/1180151236433190912/8laZwe_l.jpg,"*Name-Mr.Babul Boro
*Educational Qualification-10+2(IT Diploma & H.M Management)
*Date Of Birth-02/11/1995 

                            *Village-Morachengelija",2017-06-13T09:47:00.000Z,Morachengelijan,33,66,10,141,https://twitter.com//BabulBo75995094,Mr.Babul Boro,@BabulBo75995094,False,b2bpvt.ltd.in,,False
https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,Rajiv Gandhi University,1339055852561420288,https://pbs.twimg.com/media/EpVILDIVQAABfbV.jpg,,,,False,False,7,https://twitter.com/search?q=%23VijayDiwas,https://twitter.com/search?q=%23RGU,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,University,rug celebrates vijaydiwas wall heroes rajiv gandhi university rug officers faculty members students pay homage martyrs offering flowers,2020-12-16T03:52:00.000Z,https://twitter.com/RGU1984/status/1339055852561420288,https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,"Higher Educational Institution under Ministry of Education, Government of India |Vice Chancellor @Saket_Kushwaha4|",2015-06-18T08:15:00.000Z,"Rono Hills, Itanagar",2985,88,664,1127,https://twitter.com//RGU1984,Rajiv Gandhi University,@RGU1984,False,rgu.ac.in,@RGU1984,False
https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,Rajiv Gandhi University,1333703247937224704,https://pbs.twimg.com/media/EoJEBNaVkAE2zYc.jpg,,,,False,False,22,https://twitter.com/search?q=%23IndigenousFaithDay,https://twitter.com/PMOIndia,https://twitter.com/DrRPNishank,https://twitter.com/PemaKhanduBJP,https://twitter.com/KirenRijiju,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,University,cultural plurality true strength state must protect preserve practice indigenous life skills art forms rajiv gandhi university wishes happy indigenousfaithday,2020-12-01T09:23:00.000Z,https://twitter.com/RGU1984/status/1333703247937224704,https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,"Higher Educational Institution under Ministry of Education, Government of India |Vice Chancellor @Saket_Kushwaha4|",2015-06-18T08:15:00.000Z,"Rono Hills, Itanagar",2985,88,664,1127,https://twitter.com//RGU1984,Rajiv Gandhi University,@RGU1984,False,rgu.ac.in,@RGU1984,False
https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,Rajiv Gandhi University,1333390433867636736,,,,,False,False,24,https://twitter.com/search?q=%23RGU,https://twitter.com/PMOIndia,https://twitter.com/EduMinOfIndia,https://twitter.com/ugc_india,https://twitter.com/DrRPNishank,https://twitter.com/KirenRijiju,https://twitter.com/Saket_Kushwaha4,,,,,,,,,,,,,,,,,,,,,,1,1,2,University,xiii convocation rajiv gandhi university comes conclusion hearty congratulations students admitted various degrees medal holders rug,2020-11-30T12:40:00.000Z,https://twitter.com/RGU1984/status/1333390433867636736,https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,"Higher Educational Institution under Ministry of Education, Government of India |Vice Chancellor @Saket_Kushwaha4|",2015-06-18T08:15:00.000Z,"Rono Hills, Itanagar",2985,88,664,1127,https://twitter.com//RGU1984,Rajiv Gandhi University,@RGU1984,False,rgu.ac.in,@RGU1984,False
https://pbs.twimg.com/profile_images/1639209857260703744/3GL6cSRt.jpg,Babin🍂,1283369756465065984,,,,,False,False,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,foundation stone day arunachal university,2020-07-15T11:56:00.000Z,https://twitter.com/tadarbabin/status/1283369756465065984,https://pbs.twimg.com/profile_images/1639209857260703744/3GL6cSRt.jpg,"I incline to thoughts, feelings & ideas which ease my mind & heart.",2012-11-19T11:21:00.000Z,Naharlagun,1402,789,6802,5429,https://twitter.com//tadarbabin,Babin🍂,@tadarbabin,False,,@tadarbabin,False
,,1421319800702201856,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,exams,assay hslcmatriculate exam result invaluable couid protoclewho write onion name clearly language assumes and division marksomgassam govt necessary bring students likethis trusted many talented students,2021-07-31T04:00:00.000Z,https://twitter.com/BabulBo75995094/status/1421319800702201856,https://pbs.twimg.com/profile_images/1180151236433190912/8laZwe_l.jpg,"*Name-Mr.Babul Boro
*Educational Qualification-10+2(IT Diploma & H.M Management)
*Date Of Birth-02/11/1995 

                            *Village-Morachengelija",2017-06-13T09:47:00.000Z,Morachengelijan,33,66,10,141,https://twitter.com//BabulBo75995094,Mr.Babul Boro,@BabulBo75995094,False,b2bpvt.ltd.in,,False
,,1361918559522197504,https://pbs.twimg.com/media/EuaBs9kVcAAcp01.jpg,https://pbs.twimg.com/media/EuaBs9lVgAsmH_p.jpg,https://pbs.twimg.com/media/EuaBs9lU4AAR9R7.jpg,https://pbs.twimg.com/media/EuaBs9mVkAAyMWo.jpg,False,False,18,https://twitter.com/RGU1984,https://twitter.com/PMOIndia,https://twitter.com/DrRPNishank,https://twitter.com/ugc_india,https://twitter.com/AIUIndia,https://twitter.com/ninong_erring,https://twitter.com/RebiaNabam,,,,,,,,,,,,,,,,,,,,,,0,0,5,University,convenes iii meeting university court blended mode mini academic hall,2021-02-17T06:01:00.000Z,https://twitter.com/RGU1984/status/1361918559522197504,https://pbs.twimg.com/profile_images/1554317249607249921/crbSdGAa.jpg,"Higher Educational Institution under Ministry of Education, Government of India |Vice Chancellor @Saket_Kushwaha4|",2015-06-18T08:15:00.000Z,"Rono Hills, Itanagar",2985,88,664,1127,https://twitter.com//RGU1984,Rajiv Gandhi University,@RGU1984,False,rgu.ac.in,,False
,,1400085228610232325,,,,,False,False,19,https://twitter.com/search?q=%23cbseboardexam2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,exams,abhishek kumar singh class with student arts goss doimukh hails decision government india cancel case with board exams cbseboardexam2021,2021-06-02T13:41:00.000Z,https://twitter.com/DDNewsArunachal/status/1400085228610232325,https://pbs.twimg.com/profile_images/1570737018673721352/NuKFOgJS.jpg,DD News Arunachal / DD Arunprabha | YT: piped.video/@ddnewsarunach… | FB:  facebook.com/profile.php?id…,2018-01-25T05:22:00.000Z,"Arunachal Pradesh, India",3991,292,870,17236,https://twitter.com//DDNewsArunachal,DD NEWS ARUNACHAL 🇮🇳 #AmritMahotsav,@DDNewsArunachal,False,ddnews.gov.in,,False
