id,text,searchQuery,negative,neutral,positive,polarity,subjectivity,state
1372893335937904646,delighted announce setting national law university agartala improving quality legal education connection communication state along corresponding central ministry department tripurabudget2021,University,0.0020494689233601,0.1729197949171066,0.8250307440757751,0.3,0.3,tripura_clean
1422022018828967936,han nasa mocha lane walk scientist iso development diana han nanda ina geta amit shah university lecture diva jamie mafia kabe curia geta thakur there jesse chomp gangster culture development manta hunter aur maid key rake,University,0.15643410384655,0.8119683265686035,0.0315976105630397,0.0,0.0,tripura_clean
1437396378074836993,holy cross college online mode mob university online exam,College,0.0576274320483207,0.886911928653717,0.0554606057703495,0.0,0.0,tripura_clean
1368778075689938945,happywomensday happyinternationalwomensday tempura university,University,0.0010836627334356,0.0244036000221967,0.9745127558708192,0.0,0.0,tripura_clean
1464292324079403009,jag aha tha kaali rate saith choose mere badly bhai mere saith dude are whool beta kiss hath choose dil royal jab maa school take hath code,School,0.4089747071266174,0.5679985880851746,0.0230266228318214,-0.5666666666666665,-0.5666666666666665,tripura_clean
1445314669837631489,murder civilization ashamed still exist society surrounded inferior basebornsordid lousy media houses whore still lacking licking balls ruling masters even digesting kind brutality shame yaaaaakkk,Masters,0.9673018455505372,0.0305585712194442,0.0021396083757281,0.0499999999999999,0.0499999999999999,tripura_clean
1364933870647353353,glad attend fresher welcome programme vatos ifi university kamalghat,University,0.003374173073098,0.2814677953720093,0.7151580452919006,0.65,0.65,tripura_clean
1460632694031716352,kids tomorrows future give wings fly grow good citizens love lots stxaviers school,School,0.0019971281290054,0.0401984117925167,0.9578045010566713,0.5,0.5,tripura_clean
1402674120656003076,chaired community empowerment programme distribution technology products along important dignitaries virtual physical mode organized college fisheries can impale lembucherra,College,0.0176918189972639,0.8082128763198853,0.1740953028202057,0.2,0.2,tripura_clean
1459869221500768257,4244 schools,School,0.2001455277204513,0.705983579158783,0.0938709005713462,0.0,0.0,tripura_clean
1439328426784014339,jarod maestro ahead ali khan cordially met ass sarasanghchalak mohan bhagwat presented marathon release book master masters,Masters,0.0233841314911842,0.9124149680137634,0.0642009079456329,0.0,0.0,tripura_clean
1474275568422047746,found something new learn rust back school winter,School,0.011664904654026,0.3762584328651428,0.6120766401290894,0.0681818181818181,0.0681818181818181,tripura_clean
1467459967347093506,today visited jolaibari madras school kadamtala kurt assembly constituency meet members children good see many orphan kids given studying opportunity free cost assured provide financial expenses,School,0.0084672290831804,0.252859890460968,0.7386728525161743,0.4,0.4,tripura_clean
1470485314070327301,nursery school,School,0.1981968432664871,0.7138376235961914,0.0879654884338378,0.0,0.0,tripura_clean
1459869219147845644,completed schooling government school agartala didn't clue parents teacher meeting feeling great scenario changing mega parent teacher meeting held tempura lakh parent participated,School,0.0077134259045124,0.1778303384780883,0.8144562840461731,0.8,0.8,tripura_clean
1448621147860267013,long many school mates,School,0.2322718054056167,0.7041550278663635,0.0635731667280197,0.225,0.225,tripura_clean
1447099777242460163,upon time belly school music depended heavily bengali folk music sub used sing ganglia rongila childhood fav humming daylight composing elderly super bengali artists jayaji susumi become favourites lisping music screen,School,0.051742810755968,0.8761963248252869,0.0720608532428741,0.0666666666666666,0.0666666666666666,tripura_clean
1452110586456666113,board marks discrepancy principal school says case done moderation marks2030 marks deducted name moderation result compartmentcannot take admission higher studies,School,0.5376555919647217,0.4476931691169739,0.014651283621788,0.25,0.25,tripura_clean
1446782278072295428,friends camilla dry high school,School,0.1058449074625969,0.8073126077651978,0.0868425145745277,0.0466666666666666,0.0466666666666666,tripura_clean
1433481636700561443,dont follow blindly masters quotesoftheday,Masters,0.209864392876625,0.7350505590438843,0.0550849884748458,-0.5,-0.5,tripura_clean
1403568697868881923,class started watching vids like way say new device fearlessly bought lenore power watching review masters,Masters,0.0310486312955617,0.7902559638023376,0.1786953657865524,0.1363636363636363,0.1363636363636363,tripura_clean
1466238950394064899,finishing exam overtime,exams,0.1499102264642715,0.8104067444801331,0.0396829806268215,0.0,0.0,tripura_clean
1467870830533218307,good luck everyone exam especially reading instead studying,exams,0.0181790627539157,0.171578511595726,0.8102424144744873,0.35,0.35,tripura_clean
1399338473673302023,iitkanpur announced two new degree programmes statistics datascience offered 202122 session department mathematics statistics two course year bachelor science year bachelor sciencemaster science bums,Bachelors,0.365331083536148,0.5666707754135132,0.0679981857538223,0.1363636363636363,0.1363636363636363,tripura_clean
1465233492778766337,talented boot talented fer ate hai exam pele din gap hone bad pure syllabus complete kar let,exams,0.0928739979863166,0.6759971380233765,0.231128916144371,0.2028571428571429,0.2028571428571429,tripura_clean
1468200485916233728,indian coast guard group recruitment 2021 released with pass apply via daily indian education portal,exams,0.0147813456133008,0.9382343888282776,0.046984314918518,0.0,0.0,tripura_clean
1419301953436196864,little kids masters love way feels smear paint paper even soft sound brush makes crosses page spray painting competition foster creativity small kids kailashahar,Masters,0.0053664417937397,0.1328012645244598,0.8618322610855103,0.1125,0.1125,tripura_clean
1457315305185693701,hey god please help offline exam,exams,0.0777524635195732,0.6599965691566467,0.2622509300708771,0.0,0.0,tripura_clean
1437396076986703878,online exam and ord semester internal evolution nit agartala even semester online model,exams,0.0434091053903102,0.9136263132095336,0.0429645851254463,0.0,0.0,tripura_clean
1464896813912268802,2021 chair bangabandhu sheikh movie sons college,college,0.0324324294924736,0.9314151406288148,0.0361524373292923,0.0,0.0,tripura_clean
1423021895625048064,justicefortripurastudents eye news national media diana zaroori hai tripuras class student protest tripuras word exam results,exams,0.2364785969257354,0.7409341931343079,0.0225872714072465,0.0,0.0,tripura_clean
1429447133711585285,twitter related questions asked just exam,exams,0.2171581834554672,0.7461190223693848,0.0367227755486965,0.0,0.0,tripura_clean
1423205650306256898,practice exam presentation quiz viva online exam camera assingemt making breathing less feeling much suffocated,exams,0.6881186962127686,0.284751147031784,0.0271301697939634,0.0166666666666666,0.0166666666666666,tripura_clean
1460394481811738625,prof vino misery tempura university,University,0.395067811012268,0.5730361342430115,0.0318960845470428,0.0,0.0,tripura_clean
1473179210118225920,posted photo college para brahmanbaria,College,0.0500380098819732,0.8923758864402771,0.057586133480072,0.0,0.0,tripura_clean
1417703791479070723,let first learn student friendly marks good let adversities undergoing beginning couid uncertainties there still young life many exams learn unlearn theyll better,exams,0.0313252583146095,0.3658487498760223,0.6028259992599487,0.4041666666666666,0.4041666666666666,tripura_clean
1412298453779062791,able helpline central universities need guidance entrance exams admission central universities feel free reach karyakartas helpline numbers fill form tinyurlcomabvpcucethelp,exams,0.0281472261995077,0.7729341983795166,0.1989185810089111,0.225,0.225,tripura_clean
1405952969749635077,fondly remembering first indian woman get pod scientificdiscipline indian biochemist smtkamalasohonie madam birthanniversary,phd,0.0114095853641629,0.7635840773582458,0.2250062972307205,0.25,0.25,tripura_clean
1404126027685646336,aur baaatagar pod baa aloo sona neh final pay jake mud resign camp chalk lena saved much madam jake,phd,0.0562797114253044,0.8126916289329529,0.1310286074876785,0.1,0.1,tripura_clean
1404125181870673926,per anti bjpmere parle like gawa better mother tongue key hanareee reeemother thik recent area people kai par tongue punjabi kai hindi bear italian spanish chinese tongue mother anusaarjabee harvard pod murky aloo sona bana,phd,0.1125090569257736,0.8259603977203369,0.0615305341780185,0.0833333333333333,0.0833333333333333,tripura_clean
1124308220904919041,pod battle agartala,phd,0.1279475837945938,0.7926464676856995,0.0794059783220291,0.0,0.0,tripura_clean
1459045777108455426,tribute great social reformer education's founder bananas hindu university chart raina awarded pandit madam mohan malaria death anniversary madanmohanmalaviya,University,0.0258686039596796,0.5663787126541138,0.40775266289711,0.4166666666666667,0.4166666666666667,tripura_clean
1465661570189561861,could heart could share like last slice thanking dear friend taking good pictures mine holy cross college agartala,College,0.002773156389594,0.0578016079962253,0.9394252300262452,0.2333333333333333,0.2333333333333333,tripura_clean
1455076889333145602,longest time made believe anger solely negative emotion people used friends college told don follow art account anymore cause art angry negative questioning,College,0.7950404286384583,0.1949128955602646,0.0100466581061482,-0.45,-0.45,tripura_clean
1467355653853220867,tempura university dei neha panda onto date ith december 2021 time nao jot pho chi nai hinge chung bra snungnai thou tempura dei khathoi,University,0.0759656503796577,0.893354058265686,0.0306802652776241,0.0,0.0,tripura_clean
1437396214354362369,techno india ord ith semester online exam ifi university 2nd3rd ith semester online mode tit college ith ith semester online exam,University,0.1143022626638412,0.8597752451896667,0.0259224753826856,0.0,0.0,tripura_clean
1464777707686793223,iconic week chart about mahotsav program organized fed nandannagar presence directorfood academic incharge college agriculture director fernando disabled society invited dignitaries state food depth fbi staff piggy beneficiaries,College,0.02336286008358,0.9172345399856568,0.0594026185572147,0.0999999999999999,0.0999999999999999,tripura_clean
1364930586322771970,welcome ifi university tempura ilaria one biggest techno culture north east india,University,0.0059929275885224,0.3588908612728119,0.6351162791252136,0.8,0.8,tripura_clean
1450360858706542597,fishing point agartala known college till lake mob college agartala membership required enjoy fishing,College,0.0081669902428984,0.5072668790817261,0.4845661520957947,0.4,0.4,tripura_clean
1367817845053083654,profwdwest great guru left country forever serve create worldclass geologydepartment sugar university create rich tradition,University,0.0224919542670249,0.3378090262413025,0.6396989822387695,0.3916666666666666,0.3916666666666666,tripura_clean
1430182027828027402,minister state along com bar sari prayed born took part distribution assisting devices worth rse lakhs 1003 divyangjans senior citizens dip rastriya vayoshree yolanda scheme barada college balsa assay,College,0.0385357923805713,0.9217713475227356,0.0396928265690803,0.3,0.3,tripura_clean
1436016556035612707,govt degree college khumulwng organized nce rank distribution ceremony today col raj manner col karamchand officer tempura nce honour giving ranks cadets,College,0.0570220947265625,0.9164416193962096,0.0265362802892923,-0.8,-0.8,tripura_clean
1427977359831945216,part preserving rich heritage initiated work dunbar hall 120 years old ujjayanta palacenuyungma mania dynastythe progress synergy art college royal family,College,0.0085253650322556,0.7275335192680359,0.263941079378128,0.2375,0.2375,tripura_clean
1426212192513261571,today request adopting statues ttaadc administration back accepted nce cadets govt degree college khumulwng volunteer clean maintain statues ttaadc complex khumulwng,College,0.0407184958457946,0.8571392893791199,0.1021422073245048,0.0222222222222222,0.0222222222222222,tripura_clean
1410868812459786241,rock painting sale cod available artist dinesh das college students member peeptoon tempura,College,0.0207698792219162,0.9427648186683656,0.0364653095602989,0.4,0.4,tripura_clean
1404715745276153860,year old ent surgeon dad chairman tempura medical college inauguration oxygen plant pmcaresfund age non stop commitment better serve people continues leading crisis with team doctors nurses staff tempura india doctors,College,0.3931207060813904,0.5435912013053894,0.063288077712059,0.1999999999999999,0.1999999999999999,tripura_clean
1419281507626016775,sir bhavani medical college kay hua,College,0.1268147528171539,0.8173529505729675,0.0558322183787822,0.0,0.0,tripura_clean
1444194522259283970,today and october 2021 closing ceremony fit india freedom run bug and oct 2021 organized cops ibn khumulwng tempura nce cadets govt degree college khumulwng participated,College,0.0410898365080356,0.9087673425674438,0.0501428134739398,0.4,0.4,tripura_clean
1429470346617315334,nce cadets general degree college khumulwng assisted smooth conduct just examination held today college academic centre post group conducted government tempura,College,0.0155656607821583,0.8664983510971069,0.1179359629750251,0.15,0.15,tripura_clean
1364930182956470275,ignore term end examination centre code 2602 tempura university date 25022021 desk examine scene entrance gate centre following covid19 appropriate behaviour,University,0.1564316004514694,0.8167965412139893,0.0267718769609928,0.25,0.25,tripura_clean
1364651035751419905,seen growth cotton college university initiative cotton growing new students hostel surely add academicenvironment,University,0.0071800868026912,0.552801787853241,0.4400181472301483,0.3181818181818182,0.3181818181818182,tripura_clean
1419282947262144513,sir hare bhavani baht pale medical college action hua tha still single nazi lag yah log baht person hai karma than sir,College,0.2439199835062027,0.7323125004768372,0.0237674862146377,-0.0453571428571428,-0.0453571428571428,tripura_clean
1425590682668785671,holy cross college agartala,College,0.0434044077992439,0.8797365427017212,0.076859064400196,0.0,0.0,tripura_clean
1419281332161585157,sir bhavani medical college kay hia,College,0.1366097778081894,0.8006340265274048,0.0627561509609222,0.0,0.0,tripura_clean
1362464569118003201,harvard university fastnationinp35459,University,0.0279524605721235,0.8978992104530334,0.0741484239697456,0.0,0.0,tripura_clean
1362464547848642560,harvard university fastnationinp35459,University,0.0279524605721235,0.8978992104530334,0.0741484239697456,0.0,0.0,tripura_clean
1352309707067670529,honourable sari narendra mode address with convocation temper university assay and january 2021,University,0.0055781188420951,0.6568980813026428,0.3375237584114074,0.0,0.0,tripura_clean
1353935820881711104,tempura university celebrated republicday2021 today campus vice chancellor prof prosaic hoisted national flag,University,0.0014153642114251,0.2462415546178817,0.7523430585861206,0.35,0.35,tripura_clean
1436176176179908608,sop followed issued central government state government kailashahar students entering inside school offline classes,School,0.0785156115889549,0.8967798948287964,0.0247045941650867,0.0,0.0,tripura_clean
1330142482668122120,attended inauguration program celebration world fisheries day 2020 organised krish vivian kendra central agricultural university impale community hall south madhupur,University,0.005333982873708,0.7408561706542969,0.2538098096847534,0.0,0.0,tripura_clean
1307281637034655745,attended seminar institutional excellence higher education northeast national education policy 2020 organized ifi university tempura,University,0.0156721789389848,0.9025086760520936,0.0818192064762115,0.25,0.25,tripura_clean
1400820848492126217,today tempura grades youth congress president puja bias ith day distributed nutritious cooked food packets health care workers tempura medical college hospital,College,0.0223260056227445,0.8823764324188232,0.095297560095787,0.0,0.0,tripura_clean
1296905126704078849,heartiest congratulations prof ganga prasad prosaic tempura university welcome state,University,0.0013814364792779,0.0228946059942245,0.975723922252655,0.8,0.8,tripura_clean
1439177643732004865,celebration episodes school krpkab3hits50 kuchrangpyaarkeaisebhi3 shaheersheikh shaheerasdev devakshi safe,School,0.0231136158108711,0.8702905774116516,0.1065958067774772,0.5,0.5,tripura_clean
1435948388273430533,cotta act 2003 enforcement done madhyapratapgarh west tempura districtmain focus 100yards educational institutions schools covered offenders fined sec sec cotta act 2003dpmsu along stop support home dept officials,School,0.3083102405071258,0.6707903146743774,0.0208994150161743,0.0166666666666666,0.0166666666666666,tripura_clean
1435462014361432072,ahead nagar high school evening view,School,0.0333726592361927,0.9054551124572754,0.0611721985042095,0.16,0.16,tripura_clean
1428251508601196549,fall love pasta pour high school,School,0.0271190572530031,0.437525987625122,0.5353549122810364,0.33,0.33,tripura_clean
1430815298718892033,prepublicity program announcement one day exhibition program azadikaamritmahotsav narsingarh higher secondary school with august 2021 organized field outreach bureau agartala,School,0.01316430978477,0.9472849369049072,0.039550632238388,-0.0249999999999999,-0.0249999999999999,tripura_clean
1427583402820005891,deeply saddened hear sudden painful exit economics teacher shripankajsahu sir assay riffles public school agartala tempura may departed soul rest eternalpeace shanti,School,0.8450721502304077,0.1456501185894012,0.0092776995152235,-0.175,-0.175,tripura_clean
1301525662046367746,university postponed bachelor pharmacy final year exam,Bachelors,0.3733052015304565,0.6070176959037781,0.0196770653128623,0.0,0.0,tripura_clean
1426825321169391619,angelina minha class singing school prayer playing harmonium,School,0.016427032649517,0.8415157794952393,0.1420572102069854,0.0,0.0,tripura_clean
1459400747527725057,boy picture needs help name joydeep stood ith state board exam and secure chance pursue engineering due financial hardships became early impossible family support simple help sir,exams,0.3616504669189453,0.5488253831863403,0.0895241796970367,-0.0486111111111111,-0.0486111111111111,tripura_clean
1424693489527255040,maa the salaam year old salute school annual day officer salute republic day salutes may quite different common respect love country amritmahotsav meramaanmerarashtragaan,School,0.0164545681327581,0.2972305119037628,0.6863148808479309,0.075,0.075,tripura_clean
1423150381798879235,remember josh proudly sang national anthem school ground chance recreate memories live josh visit website rashtragaanin follow easy steps participate amritmahotsav,School,0.0056822849437594,0.4091297686100006,0.5851879119873047,0.4565656565656565,0.4565656565656565,tripura_clean
1422926313384382467,cabinet approves continuation samara shiksa scheme school education five years est april year just march 2026 cabinetdecisions,School,0.0091505823656916,0.8025431632995605,0.1883062869310379,0.0,0.0,tripura_clean
1421765051178905608,winged jewels baramuraecopark series captured school friend dipankar deb,School,0.0332197286188602,0.9135549664497375,0.0532253049314022,0.0,0.0,tripura_clean
1421764962511249410,winged jewels baramuraecopark series captured school friend dipankar deb,School,0.0332197286188602,0.9135549664497375,0.0532253049314022,0.0,0.0,tripura_clean
1421764879170428929,winged jewels baramuraecopark series captured school friend dipankar deb,School,0.0332197286188602,0.9135549664497375,0.0532253049314022,0.0,0.0,tripura_clean
1421764754675167233,get break busy life lighten winged jewels baramuraecopark series captured school friend dipankar deb,School,0.0162011459469795,0.7846251726150513,0.1991736739873886,0.1,0.1,tripura_clean
1421727882926120960,দশক কলম reformation macbeth translate metropolitan school,School,0.1270165592432022,0.8141732811927795,0.0588101036846637,0.0,0.0,tripura_clean
1416462650037268480,nce unit swami vivekananda mahavidyalaya mohanpur tempura nce initiated days workshop programme imparting school students health hygiene couid situation adopted village harinakhola ith with july 2021,School,0.0460762232542037,0.924330711364746,0.0295930672436952,0.0,0.0,tripura_clean
1409930216592470022,convey hearty congratulations ahanasangui class student navychildrenschool securing second place prestigious nationallevelvidyarthivigyanmanthan cert association vijnanabharati vigyanprasar best wishes goes,School,0.0017682107863947,0.0611088424921035,0.9371229410171508,0.5,0.5,tripura_clean
1408005655420575748,inaugurated launching program preprimary books kids teachers kshudiram base english medium school,School,0.0120649607852101,0.9301490783691406,0.0577858909964561,-0.4,-0.4,tripura_clean
1422616302120673281,tempura board exam results many students failed protest forceful arrest students agartala education minister residential area many injured tussle police including girls till protest going amateur area,exams,0.8512357473373413,0.1454806625843048,0.0032835856545716,0.04,0.04,tripura_clean
1416437193141223426,little kids busy got govt jobs preparing competitive exams trying higher studiessome married struggling make journey beautiful schoolbuddies,exams,0.06487587839365,0.4594358503818512,0.4756883084774017,0.2525,0.2525,tripura_clean
1417119813365731328,promote case private students save case private students cancelexamssavestudents cancel case private exam cbseprivatestudentslivesmatter,exams,0.2380464822053909,0.6444135308265686,0.117539957165718,0.0,0.0,tripura_clean
1408548269236527105,board exams cancelled excessive loss interest education among student please rethink cancellation examination sake future everything possible need accurate planning execution,exams,0.5415923595428467,0.4285212159156799,0.0298864226788282,0.0375,0.0375,tripura_clean
1410215931331059714,sir also tempura completed veins rap exam,exams,0.049152560532093,0.9015459418296814,0.0493015646934509,0.0,0.0,tripura_clean
1422388805458300930,heartiest greetings bengali poet steal kumar base birth anniversary bengali poet story teller born august 1939 bhowanipore kolkata died october 2015 west bengal books piya mana babe education university calcutta scottish church cole,University,0.04533676430583,0.6494618654251099,0.3052013218402862,-0.8,-0.8,tripura_clean
1382980508112412674,due surges couid cases decided 17042021 classes schools colleges universities state government including private institutions would remain closed order pre scheduled exams held,University,0.1377386748790741,0.8424028754234314,0.0198584590107202,-0.075,-0.075,tripura_clean
1405060657762889730,modijicancle12thboards cancletripuraboardexam cancelboardexams2021 cancelboardexams2021 modify not cancel board exam please cancel tase board exam,exams,0.7287434935569763,0.2588348388671875,0.01242162194103,0.0,0.0,tripura_clean
1450360892118343680,green beauty red lotus college till lake,College,0.0128739504143595,0.6164336800575256,0.3706924319267273,-0.1,-0.1,tripura_clean
1406201544089817104,finally cancel tempura board exam bigbreaking cancletripuraboardexam cancleboardexams2021 cancle12thboardexam2021 tempura,exams,0.6246394515037537,0.3520500957965851,0.0233104173094034,0.0,0.0,tripura_clean
1424745073963528195,thanks online exam,exams,0.1511118859052658,0.7560168504714966,0.0928713232278823,0.2,0.2,tripura_clean
1408354063033323524,private student exam cancelled nazi house tho 2024 sochenge kis vote deny hai,exams,0.5489383339881897,0.4394586682319641,0.0116029698401689,0.0,0.0,tripura_clean
1407948065328173056,august exam house tho halo sal bombad hou taiga justice private student,exams,0.0761802792549133,0.898216962814331,0.0256027746945619,0.0,0.0,tripura_clean
1404350496618401798,please cancel tase board exam,exams,0.7738310694694519,0.2188367396593094,0.0073322239331901,0.0,0.0,tripura_clean
1404350543489687552,sir cancel board exam,exams,0.6995872855186462,0.2884632647037506,0.0119493845850229,0.0,0.0,tripura_clean
1256099964205195264,colleges reopen starting august says university grants commission exams final semester students conducted july ugh saidextension six months granted phil pod students vivavoice conducted video conference,phd,0.0680117607116699,0.8718134164810181,0.0601747818291187,0.0,0.0,tripura_clean
1123430292277137408,student gurukul masters subjects hes ready tackle problems life revivinggurukuleducation,Masters,0.0503989122807979,0.7867148518562317,0.1628862768411636,0.2,0.2,tripura_clean
1465306441405767687,chart about mahotsav celebration fed dharmanagar presence state food officials railway representative family cops martyr principal dharmanagar college dignitaries welcomed presented memento occasion,College,0.0058558713644742,0.459119588136673,0.5350245237350464,0.0,0.0,tripura_clean
1404103780166094854,pipedvideokspioku744s please help please help please cancel tempura board exam please cancel please cancel please help,exams,0.8128722310066223,0.1766308695077896,0.0104968743398785,0.0,0.0,tripura_clean
1404103550557294596,pipedvideokspioku744s please cancel tase board exam please help please cancel tase board exam,exams,0.8180262446403503,0.1725697666406631,0.0094039691612124,0.0,0.0,tripura_clean
1223643068798128129,meanwhile confused kunalkamara like masters bjpwinningdelhi,Masters,0.3264568150043487,0.6426363587379456,0.0309068579226732,-0.4,-0.4,tripura_clean
1404103370516811783,pipedvideokspioku744s situation tripuraplease help please cancel tase board exam please sir please cancel tase board exam please please please,exams,0.8206830024719238,0.1699130535125732,0.0094039281830191,0.0,0.0,tripura_clean
1404099034172719108,modijicancle12thboards moddijicancletripuraboardexam,exams,0.0650277957320213,0.8782564997673035,0.0567156635224819,0.0,0.0,tripura_clean
1403998822653599748,cancel tase board exam,exams,0.4436841607093811,0.5353835821151733,0.0209322683513164,0.0,0.0,tripura_clean
1403998766814822404,sir please cancel tase board examcancelexamssavestudents cancleboardexams2021,exams,0.7672585248947144,0.2235790640115738,0.0091623505577445,0.0,0.0,tripura_clean
1403732872582746119,canceltripuraboardexams modijicancel12thboards modijicancletripuraboardexam not not modijicancelassamboardexam modijicancel12thboards,exams,0.3733580112457275,0.5927891135215759,0.033852893859148,0.0,0.0,tripura_clean
1402824342887538688,please cancel tase board exam cancletripuraboardexam cancleboardexams2021 cancle12thboardexams2021,exams,0.7958414554595947,0.1951086819171905,0.0090498588979244,0.0,0.0,tripura_clean
1402242181486706693,tempura board started opinion cancel exam give opinion clicking link tbsetripuragovin cancletripuraboardexam cancle12thboardexam2021 cancleboardexams2021,exams,0.442850112915039,0.5322049260139465,0.0249449405819177,0.0,0.0,tripura_clean
1401904869074563073,tempura board started voting system cancel board exam everyone parents vote website tbsetripuragovin cancletripuraboardexams cancleassamboardexam cancleboardexam2021,exams,0.3484924733638763,0.6194042563438416,0.032103344798088,0.0,0.0,tripura_clean
1204784053188087808,strike called tempura 1989 tempura burn time propaganda back channel funding bogus human right leftist org paid way people masters wished sayonara,Masters,0.801612913608551,0.1924513727426529,0.0059357415884733,0.0271428571428571,0.0271428571428571,tripura_clean
1401833966131290115,cancleexamssavestudents cancleallboardexam canclewbboardexam board exam খবর,exams,0.1785052269697189,0.7709321975708008,0.0505626052618026,0.0,0.0,tripura_clean
1401498387514490886,cancle12thboardexam2021 cancletripuraboardexams cancelwbboardexams2021 board exam update,exams,0.1750145256519317,0.7852182388305664,0.0397672578692436,0.0,0.0,tripura_clean
1219347255674769414,friends call like convocation highereducation bachelorofsocialscience mastersofsocialscience socialworkanddevolopment knowledge jagannathuniversity shaka bangladesh world earth wind storyofbangladesh dilualiphotography,Masters,0.0428475029766559,0.8826363682746887,0.0745161026716232,0.0,0.0,tripura_clean
1171587440806703104,true pokemon masters name gen pokemon thequiz,Masters,0.0368570573627948,0.8629369735717773,0.1002059802412986,0.35,0.35,tripura_clean
1301533488139571200,university postponed final year exam,University,0.3723473250865936,0.6063923239707947,0.0212602578103542,0.0,0.0,tripura_clean
1307269355206393856,tempura university realising conducting exams online wont honest well institute left,University,0.5612374544143677,0.419011503458023,0.0197510085999965,0.3,0.3,tripura_clean
1313112247326048256,monday thoughts direct admission top college universities mobs engineering call book one one counseling slot 7005127202 03823590348 visit uniquecareersolutioncom,University,0.0369810350239276,0.8958112597465515,0.0672076940536499,0.3,0.3,tripura_clean
1437731270134353922,registration fee fitindiaquiz waivedoff first lakh schools lakh students requesting schools students register large volumes participating india biggest quiz fitness sports linkfitindiantaacin,School,0.0188955944031476,0.7372882962226868,0.2438162118196487,0.2321428571428571,0.2321428571428571,tripura_clean
1305904644099641345,announcement online exams mom study properly gon learn university guidelines first important keep mind,University,0.0351162739098072,0.7751588225364685,0.1897249668836593,0.2166666666666666,0.2166666666666666,tripura_clean
1301526781875290117,guys university postponed final year exam,University,0.447313904762268,0.5298643112182617,0.0228218249976634,0.0,0.0,tripura_clean
1306431413227368448,identified sports disciplines excellence olympics one experience senior national help india university meet apply,University,0.0273435767740011,0.83056640625,0.1420900821685791,0.0,0.0,tripura_clean
1301526061264453636,university postponed final year exam,University,0.3723473250865936,0.6063923239707947,0.0212602578103542,0.0,0.0,tripura_clean
1301526296086757378,university postponed final year exam,University,0.3723473250865936,0.6063923239707947,0.0212602578103542,0.0,0.0,tripura_clean
1308668329997996033,admission open bed deed program west bengal university teachersfor details career counseling admissions assistance call 7005127202 0381 3590348 visit uniquecareersolutioncom head office krishnanagar pragmatic road near input head office agartala,University,0.0371505580842494,0.9223290681838988,0.0405203513801097,0.05,0.05,tripura_clean
1396175699577167872,geology students field student mic geophysics imperial college london,College,0.0389130748808383,0.9163585305213928,0.0447284765541553,0.0,0.0,tripura_clean
1386028140036640768,earmark cadets ramthakur college agartala tempura nce made noble effort social media urging everyone wear mask couid situation,College,0.019021738320589,0.5286611318588257,0.4523171484470367,0.3166666666666666,0.3166666666666666,tripura_clean
1383385269471113221,way north east isn't state governments announcing close schools colleges must close immediate effect might wait watch virus interested death cases already perhaps party may raise concerns across,College,0.4090180695056915,0.5763622522354126,0.0146196158602833,0.25,0.25,tripura_clean
